dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
8.0,15,1.0650744840196368e-07,0
10.0,0,1.0918174630396701e-07,0
10.0,1,5.032384264340111e-08,0
10.0,2,8.042405195910261e-08,0
10.0,3,9.609768331874095e-08,0
10.0,4,8.370347795774213e-08,0
10.0,5,6.15181143105576e-08,0
10.0,6,1.7046708509563523e-08,0
10.0,7,9.528698767754787e-08,0
10.0,8,6.230113674503868e-08,0
10.0,9,3.913118960624632e-08,0
10.0,10,6.214079819988926e-08,0
10.0,11,8.273451516749222e-08,0
10.0,12,5.0697539564736285e-08,0
10.0,13,6.030847178353393e-08,0
10.0,14,5.2424703654787295e-08,0
10.0,15,1.069120001742087e-07,0
12.0,0,1.0929913199267397e-07,0
12.0,1,5.0538075263645304e-08,0
12.0,2,8.15140564314286e-08,0
12.0,3,9.753062455052274e-08,0
12.0,4,8.388004179530974e-08,0
12.0,5,6.153792413558661e-08,0
12.0,6,1.756555622324835e-08,0
12.0,7,9.503288904374107e-08,0
12.0,8,6.265298550677864e-08,0
12.0,9,3.913118960624632e-08,0
12.0,10,6.236780738522141e-08,0
12.0,11,8.326411021479481e-08,0
12.0,12,5.139115377257525e-08,0
12.0,13,6.084647649711343e-08,0
12.0,14,5.281073835373236e-08,0
12.0,15,1.0650744840196368e-07,0
14.0,0,1.0928552358827891e-07,0
14.0,1,5.053235551932132e-08,0
14.0,2,8.170202041710574e-08,0
14.0,3,9.846152660924074e-08,0
14.0,4,8.388476473495199e-08,0
14.0,5,6.156532759338285e-08,0
14.0,6,1.7879160258389292e-08,0
14.0,7,9.465389447128347e-08,0
14.0,8,6.278451806833289e-08,0
14.0,9,3.913118960624632e-08,0
14.0,10,6.235609974835002e-08,0
14.0,11,8.292085416561721e-08,0
14.0,12,5.185243338624802e-08,0
14.0,13,6.089125933845126e-08,0
14.0,14,5.278651865671519e-08,0
14.0,15,1.0721147356405241e-07,0
16.0,0,1.096248767645577e-07,0
16.0,1,5.06224331656441e-08,0
16.0,2,8.127515983027235e-08,0
16.0,3,9.742867616249082e-08,0
16.0,4,8.392598324417314e-08,0
16.0,5,6.154678264198833e-08,0
16.0,6,1.7252502506026485e-08,0
16.0,7,9.542290090028171e-08,0
16.0,8,6.274300265436911e-08,0
16.0,9,3.913118960624632e-08,0
16.0,10,6.236855654954441e-08,0
16.0,11,8.370146348208673e-08,0
16.0,12,5.1163842399967154e-08,0
16.0,13,6.075586726183379e-08,0
16.0,14,5.300667486454951e-08,0
16.0,15,1.0719972950954874e-07,0
18.000000000000004,0,1.097414846121223e-07,0
18.000000000000004,1,5.071256342449251e-08,0
18.000000000000004,2,8.140313501748675e-08,0
18.000000000000004,3,9.759505026795957e-08,0
18.000000000000004,4,8.396504128242023e-08,0
18.000000000000004,5,6.156905121478711e-08,0
18.000000000000004,6,1.7262785592594694e-08,0
18.000000000000004,7,9.579518494516145e-08,0
18.000000000000004,8,6.28928122138627e-08,0
18.000000000000004,9,3.913118960624632e-08,0
18.000000000000004,10,6.239367736380166e-08,0
18.000000000000004,11,8.399588684710748e-08,0
18.000000000000004,12,5.137262656640142e-08,0
18.000000000000004,13,6.084647649711343e-08,0
18.000000000000004,14,5.319731043815872e-08,0
18.000000000000004,15,1.0745548891873989e-07,0
20.0,0,1.0976392625547252e-07,0
20.0,1,5.0842776745419085e-08,0
20.0,2,8.206001778681782e-08,0
20.0,3,9.88313378516734e-08,0
20.0,4,8.406677949565823e-08,0
20.0,5,6.162397907986177e-08,0
20.0,6,1.7991371851201294e-08,0
20.0,7,9.503288904374107e-08,0
20.0,8,6.331742728785753e-08,0
20.0,9,3.913118960624632e-08,0
20.0,10,6.247036445922564e-08,0
20.0,11,8.364927024919668e-08,0
20.0,12,5.274149543877667e-08,0
20.0,13,6.11058593102532e-08,0
20.0,14,5.342847273510862e-08,0
20.0,15,1.0789027991436487e-07,0
22.0,0,1.1018595969663395e-07,0
22.0,1,5.1023653053458585e-08,0
22.0,2,8.22123533448652e-08,0
22.0,3,9.85135608955096e-08,0
22.0,4,8.419212797561525e-08,0
22.0,5,6.164150637134859e-08,0
22.0,6,1.775851605757045e-08,0
22.0,7,9.542290090028171e-08,0
22.0,8,6.37012307922375e-08,0
22.0,9,3.913118960624632e-08,0
22.0,10,6.254425924949901e-08,0
22.0,11,8.426158598139452e-08,0
22.0,12,5.286115374571032e-08,0
22.0,13,6.11551677262164e-08,0
22.0,14,5.39842459171371e-08,0
22.0,15,1.082727652263056e-07,0
24.0,0,1.1022810346052848e-07,0
24.0,1,5.0990931811002665e-08,0
24.0,2,8.179677085335181e-08,0
24.0,3,9.833617128322938e-08,0
24.0,4,8.417559917811709e-08,0
24.0,5,6.16438004588521e-08,0
24.0,6,1.7255070016647427e-08,0
24.0,7,9.590247103499098e-08,0
24.0,8,6.340783149362649e-08,0
24.0,9,3.913118960624632e-08,0
24.0,10,6.254805245078526e-08,0
24.0,11,8.537714095908289e-08,0
24.0,12,5.179856977434858e-08,0
24.0,13,6.101500522219126e-08,0
24.0,14,5.397231689412725e-08,0
24.0,15,1.0917273066616622e-07,0
26.000000000000004,0,1.1060672640996666e-07,0
26.000000000000004,1,5.124128748854767e-08,0
26.000000000000004,2,8.239674717481446e-08,0
26.000000000000004,3,9.886928018160836e-08,0
26.000000000000004,4,8.439477164864013e-08,0
26.000000000000004,5,6.17585020283778e-08,0
26.000000000000004,6,1.7684068613364115e-08,0
26.000000000000004,7,9.594291670900259e-08,0
26.000000000000004,8,6.430329987927027e-08,0
26.000000000000004,9,3.913118960624632e-08,0
26.000000000000004,10,6.265000274854295e-08,0
26.000000000000004,11,8.48689436914693e-08,0
26.000000000000004,12,5.3470894723830234e-08,0
26.000000000000004,13,6.123715049039803e-08,0
26.000000000000004,14,5.478914984812905e-08,0
26.000000000000004,15,1.0994000889373967e-07,0
28.0,0,1.1065441981428036e-07,0
28.0,1,5.132260073357147e-08,0
28.0,2,8.261009223469222e-08,0
28.0,3,9.931178455624068e-08,0
28.0,4,8.454348756521882e-08,0
28.0,5,6.192464665190343e-08,0
28.0,6,1.8255226667917275e-08,0
28.0,7,9.576602608554427e-08,0
28.0,8,6.472286404377973e-08,0
28.0,9,3.913118960624632e-08,0
28.0,10,6.268446252663957e-08,0
28.0,11,8.450473564967956e-08,0
28.0,12,5.5331947995665036e-08,0
28.0,13,6.132920826969358e-08,0
28.0,14,5.487692276071881e-08,0
28.0,15,1.0929746062434317e-07,0
30.0,0,1.1140795276964387e-07,0
30.0,1,5.1526283209637275e-08,0
30.0,2,8.264993576408798e-08,0
30.0,3,9.899259275389694e-08,0
30.0,4,8.477283563677774e-08,0
30.0,5,6.202041185463109e-08,0
30.0,6,1.771959193822091e-08,0
30.0,7,9.672294042208394e-08,0
30.0,8,6.53659528995739e-08,0
30.0,9,3.913554332115578e-08,0
30.0,10,6.282054745483106e-08,0
30.0,11,8.63502846630238e-08,0
30.0,12,5.459540543002065e-08,0
30.0,13,6.13053056074882e-08,0
30.0,14,5.607317704313123e-08,0
30.0,15,1.105611388874896e-07,0
32.0,0,1.1152092900008121e-07,0
32.0,1,5.152476471518207e-08,0
32.0,2,8.24854615913058e-08,0
32.0,3,9.922551650155316e-08,0
32.0,4,8.480085873517722e-08,0
32.0,5,6.211299937499416e-08,0
32.0,6,1.7481540218830594e-08,0
32.0,7,9.742867616249082e-08,0
32.0,8,6.523681103946756e-08,0
32.0,9,3.913554332115578e-08,0
32.0,10,6.285618548105304e-08,0
32.0,11,8.745510311999177e-08,0
32.0,12,5.400219724730596e-08,0
32.0,13,6.12913352720166e-08,0
32.0,14,5.6148825852690984e-08,0
32.0,15,1.1068536488623959e-07,0
34.0,0,1.121410012951218e-07,0
34.0,1,5.178925884362987e-08,0
34.0,2,8.296519386697827e-08,0
34.0,3,9.962481435467814e-08,0
34.0,4,8.540022551666346e-08,0
34.0,5,6.267846205798349e-08,0
34.0,6,1.8342222617028437e-08,0
34.0,7,9.656567757670463e-08,0
34.0,8,6.717122886089499e-08,0
34.0,9,3.9139903822838295e-08,0
34.0,10,6.299620694515836e-08,0
34.0,11,8.558471449092505e-08,0
34.0,12,5.7626091482451254e-08,0
34.0,13,6.140647832073922e-08,0
34.0,14,5.688368478272725e-08,0
34.0,15,1.1161063439417053e-07,0
36.00000000000001,0,1.1370927657568148e-07,0
36.00000000000001,1,5.209901764276497e-08,0
36.00000000000001,2,8.31819245657923e-08,0
36.00000000000001,3,1.000019289937406e-07,0
36.00000000000001,4,8.61779366535043e-08,0
36.00000000000001,5,6.324665687892427e-08,0
36.00000000000001,6,1.8439934003434345e-08,0
36.00000000000001,7,9.689627902499089e-08,0
36.00000000000001,8,6.853540781409307e-08,0
36.00000000000001,9,3.9166210248023915e-08,0
36.00000000000001,10,6.319445921182781e-08,0
36.00000000000001,11,8.62784719620202e-08,0
36.00000000000001,12,5.860608843683077e-08,0
36.00000000000001,13,6.143469219063152e-08,0
36.00000000000001,14,5.762856381615795e-08,0
36.00000000000001,15,1.118033988749895e-07,0
38.0,0,1.1381610550676757e-07,0
38.0,1,5.1923211554140785e-08,0
38.0,2,8.295923544409022e-08,0
38.0,3,9.993854838213347e-08,0
38.0,4,8.597813472024567e-08,0
38.0,5,6.307430890101753e-08,0
38.0,6,1.775550545062762e-08,0
38.0,7,9.884436855084299e-08,0
38.0,8,6.813782899724518e-08,0
38.0,9,3.91816701357737e-08,0
38.0,10,6.326730047163977e-08,0
38.0,11,8.784552768749173e-08,0
38.0,12,5.740746911931279e-08,0
38.0,13,6.140109830492987e-08,0
38.0,14,5.7803658939701875e-08,0
38.0,15,1.1263157219998941e-07,0
40.0,0,1.1516759342488886e-07,0
40.0,1,5.235536633088688e-08,0
40.0,2,8.328773923964568e-08,0
40.0,3,1.0062305898749054e-07,0
40.0,4,8.719691699572407e-08,0
40.0,5,6.438766326232413e-08,0
40.0,6,1.7989219866378644e-08,0
40.0,7,9.884436855084299e-08,0
40.0,8,6.963370848850696e-08,0
40.0,9,3.925798613899352e-08,0
40.0,10,6.355579467214374e-08,0
40.0,11,8.79376733459052e-08,0
40.0,12,5.892838622883243e-08,0
40.0,13,6.145444012206985e-08,0
40.0,14,5.842302155239021e-08,0
40.0,15,1.1266342502018171e-07,0
42.0,0,1.1543901494408162e-07,0
42.0,1,5.259791270038801e-08,0
42.0,2,8.360860874484538e-08,0
42.0,3,1.0021115172847741e-07,0
42.0,4,8.806679465068838e-08,0
42.0,5,6.561332860971386e-08,0
42.0,6,1.9578666128011115e-08,0
42.0,7,9.813014536392658e-08,0
42.0,8,7.009636741516251e-08,0
42.0,9,3.941778681088905e-08,0
42.0,10,6.364796296486866e-08,0
42.0,11,8.671418377030436e-08,0
42.0,12,6.015051628441659e-08,0
42.0,13,6.149477865521962e-08,0
42.0,14,5.863628473465358e-08,0
42.0,15,1.128331670225223e-07,0
44.0,0,1.1665331800426986e-07,0
44.0,1,5.288530275230441e-08,0
44.0,2,8.366753724775606e-08,0
44.0,3,1.0186531897499042e-07,0
44.0,4,9.005928196143455e-08,0
44.0,5,6.709941359055314e-08,0
44.0,6,1.85028356853767e-08,0
44.0,7,9.952694723381418e-08,0
44.0,8,7.082232910610416e-08,0
44.0,9,3.960037721434676e-08,0
44.0,10,6.403688446322303e-08,0
44.0,11,8.784552768749173e-08,0
44.0,12,6.02014182735396e-08,0
44.0,13,6.150499184590092e-08,0
44.0,14,5.919148971412608e-08,0
44.0,15,1.1403946685248927e-07,0
46.0,0,1.17009059774989e-07,0
46.0,1,5.2940304227370266e-08,0
46.0,2,8.362399024883157e-08,0
46.0,3,1.0096185716589961e-07,0
46.0,4,9.003592799601217e-08,0
46.0,5,6.691913559963903e-08,0
46.0,6,1.801838689151425e-08,0
46.0,7,1.0062305898749054e-07,0
46.0,8,7.079137725958773e-08,0
46.0,9,3.968327565028485e-08,0
46.0,10,6.416794613222209e-08,0
46.0,11,8.813834611311671e-08,0
46.0,12,5.982611167073302e-08,0
46.0,13,6.150730574795278e-08,0
46.0,14,5.931977610064837e-08,0
46.0,15,1.1470200551248922e-07,0
48.0,0,1.1804485075393309e-07,0
48.0,1,5.341717946249497e-08,0
48.0,2,8.412103073158514e-08,0
48.0,3,1.0243608707735522e-07,0
48.0,4,9.188948041275733e-08,0
48.0,5,6.93555368346649e-08,0
48.0,6,1.9333992983660216e-08,0
48.0,7,1.0139411691076633e-07,0
48.0,8,7.155834899530358e-08,0
48.0,9,4.0314587203956605e-08,0
48.0,10,6.44533284585877e-08,0
48.0,11,8.826584121709696e-08,0
48.0,12,6.088948037868501e-08,0
48.0,13,6.156235221741442e-08,0
48.0,14,5.977225949114021e-08,0
48.0,15,1.1448668044798924e-07,0
50.0,0,1.1842867656213708e-07,0
50.0,1,5.368141708414551e-08,0
50.0,2,8.46213248042441e-08,0
50.0,3,1.0252371676836536e-07,0
50.0,4,9.24197452710253e-08,0
50.0,5,6.973443891444982e-08,0
50.0,6,2.3433090425557718e-08,0
50.0,7,1.011022164112405e-07,0
50.0,8,7.188094446770313e-08,0
50.0,9,4.094401008955086e-08,0
50.0,10,6.461585436396229e-08,0
50.0,11,8.813834611311671e-08,0
50.0,12,6.124506610366265e-08,0
50.0,13,6.163311037716342e-08,0
50.0,14,6.001222827129985e-08,0
50.0,15,1.1502198156987554e-07,0
52.00000000000001,0,1.1917913740866049e-07,0
52.00000000000001,1,5.394413090123591e-08,0
52.00000000000001,2,8.475318764717954e-08,0
52.00000000000001,3,1.0333344441476301e-07,0
52.00000000000001,4,9.290688035615048e-08,0
52.00000000000001,5,7.009946060144938e-08,0
52.00000000000001,6,1.8834435122147936e-08,0
52.00000000000001,7,1.0455128651553071e-07,0
52.00000000000001,8,7.213060936382164e-08,0
52.00000000000001,9,4.2042047328435396e-08,0
52.00000000000001,10,6.506415910295147e-08,0
52.00000000000001,11,8.87439478570229e-08,0
52.00000000000001,12,6.114046084880007e-08,0
52.00000000000001,13,6.168308243767025e-08,0
52.00000000000001,14,6.034379225268146e-08,0
52.00000000000001,15,1.1637717428351178e-07,0
54.0,0,1.1982744280963297e-07,0
54.0,1,5.417627677867465e-08,0
54.0,2,8.532746182469273e-08,0
54.0,3,1.0381744181249025e-07,0
54.0,4,9.33770665540735e-08,0
54.0,5,7.071682419388122e-08,0
54.0,6,1.901389318926348e-08,0
54.0,7,1.0509519494249012e-07,0
54.0,8,7.233522957766661e-08,0
54.0,9,4.306803342604867e-08,0
54.0,10,6.53659528995739e-08,0
54.0,11,9.041492256846975e-08,0
54.0,12,6.12513831742485e-08,0
54.0,13,6.187787945223525e-08,0
54.0,14,6.065347287375988e-08,0
54.0,15,1.1709934934801531e-07,0
56.0,0,1.2040035930537187e-07,0
56.0,1,5.466363112479932e-08,0
56.0,2,8.701924819860263e-08,0
56.0,3,1.0610970726561502e-07,0
56.0,4,9.38976057900514e-08,0
56.0,5,7.124737103112733e-08,0
56.0,6,2.599282171743407e-08,0
56.0,7,1.0489789482682838e-07,0
56.0,8,7.257908903964316e-08,0
56.0,9,4.550608673457423e-08,0
56.0,10,6.581435129267148e-08,0
56.0,11,9.084026158592896e-08,0
56.0,12,6.147003277990145e-08,0
56.0,13,6.2384883893919e-08,0
56.0,14,6.096696302100471e-08,0
56.0,15,1.1839181345155136e-07,0
58.0,0,1.2124418627021924e-07,0
58.0,1,5.5141061215884836e-08,0
58.0,2,8.874139945715797e-08,0
58.0,3,1.0727082865032775e-07,0
58.0,4,9.434191310691884e-08,0
58.0,5,7.167213299440266e-08,0
58.0,6,2.550593199167126e-08,0
58.0,7,1.0606989124037465e-07,0
58.0,8,7.268320920960061e-08,0
58.0,9,4.712007550385407e-08,0
58.0,10,6.711107916885732e-08,0
58.0,11,9.242414306999131e-08,0
58.0,12,6.148969337114545e-08,0
58.0,13,6.278232048894884e-08,0
58.0,14,6.126864662264881e-08,0
58.0,15,1.1945310511380456e-07,0
60.0,0,1.2164317043065403e-07,0
60.0,1,5.5323224654980684e-08,0
60.0,2,8.847120808412629e-08,0
60.0,3,1.0680166787268733e-07,0
60.0,4,9.43749265436232e-08,0
60.0,5,7.172014936029038e-08,0
60.0,6,2.0389786525599045e-08,0
60.0,7,1.0712325659650154e-07,0
60.0,8,7.270316748836836e-08,0
60.0,9,4.7334772332285354e-08,0
60.0,10,6.8019745251042e-08,0
60.0,11,9.383499548436617e-08,0
60.0,12,6.14678397331859e-08,0
60.0,13,6.295458935179821e-08,0
60.0,14,6.134591194145963e-08,0
60.0,15,1.2149302677748858e-07,0
62.0,0,1.2276764815962082e-07,0
62.0,1,5.5858111367757905e-08,0
62.0,2,9.13061090812414e-08,0
62.0,3,1.0854246640780231e-07,0
62.0,4,9.49416405652778e-08,0
62.0,5,7.22508396749932e-08,0
62.0,6,2.5487916100032638e-08,0
62.0,7,1.0771303062346549e-07,0
62.0,8,7.289183117418817e-08,0
62.0,9,4.84384595645409e-08,0
62.0,10,7.013051954345362e-08,0
62.0,11,9.468350342225672e-08,0
62.0,12,6.148969337114545e-08,0
62.0,13,6.447885570939693e-08,0
62.0,14,6.17411737012056e-08,0
62.0,15,1.2298373876248843e-07,0
64.0,0,1.2440166679522228e-07,0
64.0,1,5.6465358328620135e-08,0
64.0,2,9.258797131666496e-08,0
64.0,3,1.1033597926475525e-07,0
64.0,4,9.535814724205502e-08,0
64.0,5,7.240941051867017e-08,0
64.0,6,2.738736314246423e-08,0
64.0,7,1.0751094695389615e-07,0
64.0,8,7.326030992968375e-08,0
64.0,9,4.901448143392995e-08,0
64.0,10,7.09175774576052e-08,0
64.0,11,9.492538577559204e-08,0
64.0,12,6.150640818473902e-08,0
64.0,13,6.643964815786355e-08,0
64.0,14,6.200763396583541e-08,0
64.0,15,1.2276873222619037e-07,0
66.0,0,1.2653305301248812e-07,0
66.0,1,5.730154429985046e-08,0
66.0,2,9.310514336455169e-08,0
66.0,3,1.105611388874896e-07,0
66.0,4,9.597796177624155e-08,0
66.0,5,7.260581770171525e-08,0
66.0,6,2.6761058947331133e-08,0
66.0,7,1.095673308974897e-07,0
66.0,8,7.366624498743005e-08,0
66.0,9,4.9611534483275765e-08,0
66.0,10,7.22742649676627e-08,0
66.0,11,9.776850412259719e-08,0
66.0,12,6.152029026871733e-08,0
66.0,13,6.81092083605943e-08,0
66.0,14,6.246530775020198e-08,0
66.0,15,1.2444204396520568e-07,0
68.0,0,1.2754282053116944e-07,0
68.0,1,5.7707893280386334e-08,0
68.0,2,9.325184826001821e-08,0
68.0,3,1.1080959088498958e-07,0
68.0,4,9.661639484433944e-08,0
68.0,5,7.26611396252902e-08,0
68.0,6,2.6030963857250558e-08,0
68.0,7,1.1071263400791641e-07,0
68.0,8,7.410733847190623e-08,0
68.0,9,4.9759443449706734e-08,0
68.0,10,7.271780608720768e-08,0
68.0,11,9.888389500499071e-08,0
68.0,12,6.153129847959354e-08,0
68.0,13,6.959204924542194e-08,0
68.0,14,6.283503278212566e-08,0
68.0,15,1.2599383027066125e-07,0
70.0,0,1.2905107792491008e-07,0
70.0,1,5.8688271460216564e-08,0
70.0,2,9.411348705237877e-08,0
70.0,3,1.1173684923280199e-07,0
70.0,4,9.863613374229987e-08,0
70.0,5,7.287819455176998e-08,0
70.0,6,2.7441357864264686e-08,0
70.0,7,1.1021812680138888e-07,0
70.0,8,7.569174972577444e-08,0
70.0,9,5.017637926396812e-08,0
70.0,10,7.348395831603722e-08,0
70.0,11,9.831711388569387e-08,0
70.0,12,6.201693925961569e-08,0
70.0,13,7.156564051356342e-08,0
70.0,14,6.360091527642088e-08,0
70.0,15,1.2577882373436316e-07,0
72.00000000000001,0,1.3073814253948524e-07,0
72.00000000000001,1,5.9569238678047147e-08,0
72.00000000000001,2,9.467104184791053e-08,0
72.00000000000001,3,1.1355032698241119e-07,0
72.00000000000001,4,1.0138517062594225e-07,0
72.00000000000001,5,7.326393982216932e-08,0
72.00000000000001,6,2.746371985055262e-08,0
72.00000000000001,7,1.1359225325698931e-07,0
72.00000000000001,8,7.809947548713798e-08,0
72.00000000000001,9,5.0294073849892815e-08,0
72.00000000000001,10,7.409343891545914e-08,0
72.00000000000001,11,9.90258675749907e-08,0
72.00000000000001,12,6.308506781521282e-08,0
72.00000000000001,13,7.220046496969258e-08,0
72.00000000000001,14,6.486969990905289e-08,0
72.00000000000001,15,1.27455874717488e-07,0
74.0,0,1.3143131184016105e-07,0
74.0,1,5.993600390039646e-08,0
74.0,2,9.479597471790137e-08,0
74.0,3,1.1389971260389555e-07,0
74.0,4,1.0254298823866853e-07,0
74.0,5,7.380489227559555e-08,0
74.0,6,2.737239074217218e-08,0
74.0,7,1.1659497311248905e-07,0
74.0,8,7.933241877948762e-08,0
74.0,9,5.03028152771533e-08,0
74.0,10,7.440969452153017e-08,0
74.0,11,9.986506984257536e-08,0
74.0,12,6.304222466385467e-08,0
74.0,13,7.223529273321565e-08,0
74.0,14,6.609810593532025e-08,0
74.0,15,1.2997145119217527e-07,0
76.0,0,1.3271425901370324e-07,0
76.0,1,6.083197143673105e-08,0
76.0,2,9.56581227750618e-08,0
76.0,3,1.1539707955311415e-07,0
76.0,4,1.0398145872305447e-07,0
76.0,5,7.551817364997088e-08,0
76.0,6,2.7440494500952833e-08,0
76.0,7,1.1739356881873897e-07,0
76.0,8,8.127980048894833e-08,0
76.0,9,5.031152949374527e-08,0
76.0,10,7.491255621722232e-08,0
76.0,11,1.021476507903313e-07,0
76.0,12,6.587859996210317e-08,0
76.0,13,7.254878118889321e-08,0
76.0,14,6.827825750876107e-08,0
76.0,15,1.3206776492108134e-07,0
78.0,0,1.3392431225404513e-07,0
78.0,1,6.148194893768832e-08,0
78.0,2,9.74876841913217e-08,0
78.0,3,1.1817619261086389e-07,0
78.0,4,1.0490867272017819e-07,0
78.0,5,7.883735240060467e-08,0
78.0,6,2.770562699172668e-08,0
78.0,7,1.1820668444692071e-07,0
78.0,8,8.24518314682919e-08,0
78.0,9,5.031152949374527e-08,0
78.0,10,7.532187283427706e-08,0
78.0,11,1.0288574682186533e-07,0
78.0,12,7.007464929868025e-08,0
78.0,13,7.269744370555776e-08,0
78.0,14,6.937741821167112e-08,0
78.0,15,1.3265903289590099e-07,0
80.0,0,1.37347279271399e-07,0
80.0,1,6.23999172908888e-08,0
80.0,2,9.991710507388928e-08,0
80.0,3,1.1945310511380456e-07,0
80.0,4,1.0573888056922477e-07,0
80.0,5,8.0911402736906e-08,0
80.0,6,2.7640922432338263e-08,0
80.0,7,1.2035307055366516e-07,0
80.0,8,8.3297616084903e-08,0
80.0,9,5.031370550384404e-08,0
80.0,10,7.605564129590946e-08,0
80.0,11,1.0658590692748998e-07,0
80.0,12,7.112894487513605e-08,0
80.0,13,7.284147158032219e-08,0
80.0,14,7.06146096898864e-08,0
80.0,15,1.3640014662748717e-07,0
82.0,0,1.389051088554458e-07,0
82.0,1,6.273642136134097e-08,0
82.0,2,1.0139272006670243e-07,0
82.0,3,1.201886537906137e-07,0
82.0,4,1.0610941890442944e-07,0
82.0,5,8.153767702094497e-08,0
82.0,6,2.7507110903388846e-08,0
82.0,7,1.2298373876248843e-07,0
82.0,8,8.358320030857202e-08,0
82.0,9,5.0324611014674476e-08,0
82.0,10,7.662170516525673e-08,0
82.0,11,1.0962944389686469e-07,0
82.0,12,7.129499960267879e-08,0
82.0,13,7.310805302706939e-08,0
82.0,14,7.108832778468082e-08,0
82.0,15,1.3729457381848706e-07,0
84.0,0,1.4138248589194618e-07,0
84.0,1,6.392140895009865e-08,0
84.0,2,1.0419053530136259e-07,0
84.0,3,1.2245493890294457e-07,0
84.0,4,1.0794885483149697e-07,0
84.0,5,8.279145208358597e-08,0
84.0,6,2.7892237189848296e-08,0
84.0,7,1.2376015125467587e-07,0
84.0,8,8.43916127518541e-08,0
84.0,9,5.048341974602634e-08,0
84.0,10,7.846254805813471e-08,0
84.0,11,1.0977797498232664e-07,0
84.0,12,7.249559881268898e-08,0
84.0,13,7.444204790872123e-08,0
84.0,14,7.2074840491953e-08,0
84.0,15,1.3939359246833366e-07,0
86.0,0,1.4338785905717401e-07,0
86.0,1,6.505164741146204e-08,0
86.0,2,1.0522108044885698e-07,0
86.0,3,1.2458093017498828e-07,0
86.0,4,1.1097522554998957e-07,0
86.0,5,8.338217122017186e-08,0
86.0,6,2.79486737086486e-08,0
86.0,7,1.2566702033548818e-07,0
86.0,8,8.532597005948112e-08,0
86.0,9,5.119577899814187e-08,0
86.0,10,8.151158554135388e-08,0
86.0,11,1.1130649487998954e-07,0
86.0,12,7.266784194847462e-08,0
86.0,13,7.724239063718332e-08,0
86.0,14,7.293209382969547e-08,0
86.0,15,1.4181378488880246e-07,0
