dt,5e-10
freqs,channel,p1,chi2
16.0,5,6.154925350384901e-08,0
16.0,6,1.7298959631306297e-08,0
16.0,7,1.2679521826959035e-07,0
16.0,8,6.272193776762711e-08,0
16.0,9,3.913118960624632e-08,0
16.0,10,6.243015877524059e-08,0
16.0,11,1.1203632262264572e-07,0
16.0,12,5.1238625792412513e-08,0
16.0,13,6.080936407219738e-08,0
16.0,14,5.3004911248324694e-08,0
16.0,15,1.377645270883345e-07,0
18.000000000000004,0,1.0951430161739088e-07,0
18.000000000000004,1,5.197642793351414e-08,0
18.000000000000004,2,8.154087505023919e-08,0
18.000000000000004,3,1.2895943766787582e-07,0
18.000000000000004,4,8.39347941888519e-08,0
18.000000000000004,5,6.157107745687485e-08,0
18.000000000000004,6,1.7310321970663412e-08,0
18.000000000000004,7,1.2701386128007526e-07,0
18.000000000000004,8,6.286949965234237e-08,0
18.000000000000004,9,3.913118960624632e-08,0
18.000000000000004,10,6.243160846269727e-08,0
18.000000000000004,11,1.1227415002814733e-07,0
18.000000000000004,12,5.146841187862955e-08,0
18.000000000000004,13,6.090329276105533e-08,0
18.000000000000004,14,5.3201758655414075e-08,0
18.000000000000004,15,1.3801936826636634e-07,0
20.0,0,1.0951186707037154e-07,0
20.0,1,5.20984520675572e-08,0
20.0,2,8.209629027554635e-08,0
20.0,3,1.3090314618280018e-07,0
20.0,4,8.40327142718991e-08,0
20.0,5,6.163259414545319e-08,0
20.0,6,1.8124930389148455e-08,0
20.0,7,1.2614182178265858e-07,0
20.0,8,6.326451434853726e-08,0
20.0,9,3.913118960624632e-08,0
20.0,10,6.250552338520014e-08,0
20.0,11,1.1211897298471728e-07,0
20.0,12,5.2922590237658074e-08,0
20.0,13,6.116274102532114e-08,0
20.0,14,5.3381600962634356e-08,0
20.0,15,1.3731256517003018e-07,0
22.0,0,1.0992217741066552e-07,0
22.0,1,5.225800055696164e-08,0
22.0,2,8.219176829980693e-08,0
22.0,3,1.3102573762893504e-07,0
22.0,4,8.415958981134593e-08,0
22.0,5,6.165005877886883e-08,0
22.0,6,1.7862516712972762e-08,0
22.0,7,1.2722455734050527e-07,0
22.0,8,6.364143062573405e-08,0
22.0,9,3.913118960624632e-08,0
22.0,10,6.2564385446788e-08,0
22.0,11,1.1252939497158034e-07,0
22.0,12,5.3078309807676974e-08,0
22.0,13,6.12188148990895e-08,0
22.0,14,5.398731141465282e-08,0
22.0,15,1.3871903193748695e-07,0
24.0,0,1.0998419393826643e-07,0
24.0,1,5.2230543056524947e-08,0
24.0,2,8.184986032648024e-08,0
24.0,3,1.2944737275994876e-07,0
24.0,4,8.414703585627615e-08,0
24.0,5,6.165256241969694e-08,0
24.0,6,1.730179626540171e-08,0
24.0,7,1.27538692049988e-07,0
24.0,8,6.338270873332266e-08,0
24.0,9,3.913118960624632e-08,0
24.0,10,6.25528608195477e-08,0
24.0,11,1.1281979341021667e-07,0
24.0,12,5.1932709308125925e-08,0
24.0,13,6.106381625884226e-08,0
24.0,14,5.403305306701714e-08,0
24.0,15,1.3975424859373687e-07,0
26.000000000000004,0,1.1034986327228113e-07,0
26.000000000000004,1,5.2449972881790806e-08,0
26.000000000000004,2,8.233998569109635e-08,0
26.000000000000004,3,1.3111489504430587e-07,0
26.000000000000004,4,8.43560277862734e-08,0
26.000000000000004,5,6.17675285832683e-08,0
26.000000000000004,6,1.7779031245388135e-08,0
26.000000000000004,7,1.2792051221930615e-07,0
26.000000000000004,8,6.427454750796796e-08,0
26.000000000000004,9,3.913118960624632e-08,0
26.000000000000004,10,6.263511787307202e-08,0
26.000000000000004,11,1.1321863177214126e-07,0
26.000000000000004,12,5.3703659826959235e-08,0
26.000000000000004,13,6.128318934381835e-08,0
26.000000000000004,14,5.486266631430936e-08,0
26.000000000000004,15,1.4030230447057506e-07,0
28.0,0,1.103913066316643e-07,0
28.0,1,5.254057072131577e-08,0
28.0,2,8.257518369406081e-08,0
28.0,3,1.3222901982330488e-07,0
28.0,4,8.449208740028483e-08,0
28.0,5,6.192907987288865e-08,0
28.0,6,1.842466033764686e-08,0
28.0,7,1.2757404091142094e-07,0
28.0,8,6.465378609710782e-08,0
28.0,9,3.913118960624632e-08,0
28.0,10,6.269347669950109e-08,0
28.0,11,1.1289037636405188e-07,0
28.0,12,5.5579896891390744e-08,0
28.0,13,6.136437993968642e-08,0
28.0,14,5.492010934953462e-08,0
28.0,15,1.3935013992310436e-07,0
30.0,0,1.111593036278163e-07,0
30.0,1,5.272376554568248e-08,0
30.0,2,8.25584743621729e-08,0
30.0,3,1.3167955867498762e-07,0
30.0,4,8.472626998527498e-08,0
30.0,5,6.20203191813021e-08,0
