dt,5e-10
freqs,channel,p1,chi2
26.000000000000004,3,6.630745368572906e-08,0
26.000000000000004,4,1.22331552269051e-07,0
26.000000000000004,5,6.44704852285596e-08,0
26.000000000000004,6,1.2797514162855458e-07,0
26.000000000000004,7,1.0369708319281101e-07,0
26.000000000000004,8,1.2565490371097957e-07,0
26.000000000000004,9,6.161217432981845e-08,0
26.000000000000004,10,7.835580823662216e-08,0
26.000000000000004,11,7.794206933849882e-08,0
26.000000000000004,12,8.419412436890043e-08,0
26.000000000000004,13,7.636851322687658e-08,0
26.000000000000004,14,8.280905076674221e-08,0
26.000000000000004,15,2.1276871316515857e-07,0
28.0,0,7.039636933116927e-08,0
28.0,1,7.186590593637394e-08,0
28.0,2,1.2742780691860726e-07,0
28.0,3,6.618568448918557e-08,0
28.0,4,1.2236375688332954e-07,0
28.0,5,6.491347528643729e-08,0
28.0,6,1.282048754825674e-07,0
28.0,7,1.037299688548077e-07,0
28.0,8,1.2622205727359251e-07,0
28.0,9,6.165066573496652e-08,0
28.0,10,7.867571910012787e-08,0
28.0,11,7.997048669530498e-08,0
28.0,12,8.434211597412649e-08,0
28.0,13,7.686941883306653e-08,0
28.0,14,8.281641332871031e-08,0
28.0,15,2.1092141210839364e-07,0
30.0,0,7.144696654134602e-08,0
30.0,1,7.1999277717686e-08,0
30.0,2,1.2769952360080082e-07,0
30.0,3,6.728593610105749e-08,0
30.0,4,1.2333164184243888e-07,0
30.0,5,6.495790194022427e-08,0
30.0,6,1.285530887064474e-07,0
30.0,7,1.0452032293729576e-07,0
30.0,8,1.2725590115852462e-07,0
30.0,9,6.180704216739033e-08,0
30.0,10,8.05185016113153e-08,0
30.0,11,8.0361215581265e-08,0
30.0,12,8.46205277747125e-08,0
30.0,13,7.862695551317195e-08,0
30.0,14,8.303337771520958e-08,0
30.0,15,2.1365268868885086e-07,0
32.0,0,7.090526091314028e-08,0
32.0,1,7.194459984749323e-08,0
32.0,2,1.2786767727206315e-07,0
32.0,3,6.725221192602107e-08,0
32.0,4,1.2323965498308925e-07,0
32.0,5,6.487622254899333e-08,0
32.0,6,1.2875457959795605e-07,0
32.0,7,1.0453362535909975e-07,0
32.0,8,1.270039659661298e-07,0
32.0,9,6.20250855912634e-08,0
32.0,10,8.063696467532429e-08,0
32.0,11,8.009856642029356e-08,0
32.0,12,8.469762739349447e-08,0
32.0,13,7.849306022805315e-08,0
32.0,14,8.309976929927505e-08,0
32.0,15,2.1390729758267857e-07,0
34.0,0,7.209152494900485e-08,0
34.0,1,7.22118423321991e-08,0
34.0,2,1.2845124040026223e-07,0
34.0,3,6.75301491401239e-08,0
34.0,4,1.2415643219068831e-07,0
34.0,5,6.599519309755297e-08,0
34.0,6,1.2939061799088176e-07,0
34.0,7,1.0492913117214041e-07,0
34.0,8,1.285632200447776e-07,0
34.0,9,6.210138946856891e-08,0
34.0,10,8.18275386153941e-08,0
34.0,11,8.37735361535036e-08,0
34.0,12,8.531530478830415e-08,0
34.0,13,8.063046596357176e-08,0
34.0,14,8.332873906934701e-08,0
34.0,15,2.1424395153877296e-07,0
36.00000000000001,0,7.23962023518447e-08,0
36.00000000000001,1,7.234188104479434e-08,0
36.00000000000001,2,1.2896441818556205e-07,0
36.00000000000001,3,6.844434964742003e-08,0
36.00000000000001,4,1.2499479361017692e-07,0
36.00000000000001,5,6.723689167800613e-08,0
36.00000000000001,6,1.304413805932517e-07,0
36.00000000000001,7,1.0536018351774578e-07,0
36.00000000000001,8,1.2974147584638812e-07,0
36.00000000000001,9,6.267074875713696e-08,0
36.00000000000001,10,8.244148603059911e-08,0
36.00000000000001,11,8.529719981586276e-08,0
36.00000000000001,12,8.632762946568337e-08,0
36.00000000000001,13,8.167647324643135e-08,0
36.00000000000001,14,8.35153907307442e-08,0
36.00000000000001,15,2.1539468969101958e-07,0
38.0,0,7.233063405608485e-08,0
38.0,1,7.23869530720705e-08,0
38.0,2,1.2917825140285946e-07,0
38.0,3,6.88672627441072e-08,0
38.0,4,1.2519461949118035e-07,0
38.0,5,6.644527824530832e-08,0
38.0,6,1.305642549279685e-07,0
38.0,7,1.0560853350541809e-07,0
38.0,8,1.3046222698155128e-07,0
38.0,9,6.299653187947269e-08,0
38.0,10,8.2685162224016e-08,0
38.0,11,8.479530940803834e-08,0
38.0,12,8.688686675301187e-08,0
38.0,13,8.159995850895783e-08,0
38.0,14,8.35500418131037e-08,0
38.0,15,2.1776019799229604e-07,0
40.0,0,7.251894342612955e-08,0
40.0,1,7.253361001393947e-08,0
40.0,2,1.302461817663339e-07,0
40.0,3,6.9417358361547e-08,0
40.0,4,1.2590556983093984e-07,0
40.0,5,6.777436603739482e-08,0
40.0,6,1.323410423371213e-07,0
40.0,7,1.0587114390483147e-07,0
40.0,8,1.3154740335716847e-07,0
40.0,9,6.411676858083762e-08,0
40.0,10,8.303853406386991e-08,0
40.0,11,8.59394017658043e-08,0
40.0,12,8.810218390952509e-08,0
40.0,13,8.2685162224016e-08,0
40.0,14,8.37154165602194e-08,0
40.0,15,2.1956284502471342e-07,0
42.0,0,7.259526815418753e-08,0
42.0,1,7.262966611848632e-08,0
42.0,2,1.313257261088886e-07,0
42.0,3,6.946441060075608e-08,0
42.0,4,1.263413844180844e-07,0
42.0,5,6.877818302516232e-08,0
42.0,6,1.3298404277635156e-07,0
42.0,7,1.058811119949913e-07,0
42.0,8,1.323053124652171e-07,0
42.0,9,6.446127148039717e-08,0
42.0,10,8.316809850101688e-08,0
42.0,11,8.702440106789935e-08,0
42.0,12,8.952584430361611e-08,0
42.0,13,8.302648965353868e-08,0
42.0,14,8.380185071761144e-08,0
42.0,15,2.1811301004663896e-07,0
44.0,0,7.2664346863759e-08,0
44.0,1,7.291338763303435e-08,0
44.0,2,1.330626416570219e-07,0
44.0,3,7.022038034604602e-08,0
44.0,4,1.2727878659161038e-07,0
44.0,5,6.955567421795623e-08,0
44.0,6,1.355667781192677e-07,0
44.0,7,1.0616090912615094e-07,0
44.0,8,1.3393775598019995e-07,0
44.0,9,6.7950977658219e-08,0
44.0,10,8.352860171522246e-08,0
44.0,11,8.733932664648239e-08,0
44.0,12,9.159765989463426e-08,0
44.0,13,8.344392332011273e-08,0
44.0,14,8.390032838653057e-08,0
44.0,15,2.2189869026716664e-07,0
46.0,0,7.264855551721813e-08,0
46.0,1,7.295910757067744e-08,0
46.0,2,1.3352742040639372e-07,0
46.0,3,7.040443379217896e-08,0
46.0,4,1.2764221371561298e-07,0
46.0,5,6.951040421786832e-08,0
46.0,6,1.3559604336464243e-07,0
46.0,7,1.0628274823558804e-07,0
46.0,8,1.3394224650936238e-07,0
46.0,9,6.838594993222061e-08,0
46.0,10,8.3537376370096e-08,0
46.0,11,8.727715777043098e-08,0
46.0,12,9.177816787649138e-08,0
46.0,13,8.341211152431035e-08,0
46.0,14,8.391680398318176e-08,0
46.0,15,2.241709433406326e-07,0
48.0,0,7.267220926874318e-08,0
48.0,1,7.334884234885581e-08,0
48.0,2,1.3628821603475683e-07,0
48.0,3,7.088198306589824e-08,0
48.0,4,1.2863533914518023e-07,0
48.0,5,7.029245820835181e-08,0
48.0,6,1.3683006732348338e-07,0
48.0,7,1.0647707176044352e-07,0
48.0,8,1.3466469088375602e-07,0
48.0,9,7.03573126783325e-08,0
48.0,10,8.374042540378869e-08,0
48.0,11,8.771809220245187e-08,0
48.0,12,9.295407825541034e-08,0
48.0,13,8.366986386396271e-08,0
48.0,14,8.408239461648438e-08,0
48.0,15,2.2489976222676456e-07,0
50.0,0,7.267220926874318e-08,0
50.0,1,7.364756924198913e-08,0
50.0,2,1.3660312790802155e-07,0
50.0,3,7.10183937108124e-08,0
50.0,4,1.2933557513127397e-07,0
50.0,5,7.068236644625616e-08,0
50.0,6,1.3730308638182765e-07,0
50.0,7,1.067177569045026e-07,0
50.0,8,1.3490943464248732e-07,0
50.0,9,7.079016206615418e-08,0
50.0,10,8.376752756013945e-08,0
50.0,11,8.781806093921143e-08,0
50.0,12,9.338632989667305e-08,0
50.0,13,8.368495218500785e-08,0
50.0,14,8.44242710823074e-08,0
50.0,15,2.246183523112289e-07,0
52.00000000000001,0,7.267220926874318e-08,0
52.00000000000001,1,7.403869525499303e-08,0
52.00000000000001,2,1.3739196898713744e-07,0
52.00000000000001,3,7.185523391447829e-08,0
52.00000000000001,4,1.3090693356081084e-07,0
52.00000000000001,5,7.08954080412689e-08,0
52.00000000000001,6,1.3793077543779133e-07,0
52.00000000000001,7,1.0764281383748988e-07,0
52.00000000000001,8,1.3557798580203644e-07,0
52.00000000000001,9,7.19194294117761e-08,0
52.00000000000001,10,8.383285158772995e-08,0
52.00000000000001,11,8.795961278838458e-08,0
52.00000000000001,12,9.410881839837495e-08,0
52.00000000000001,13,8.377630132499212e-08,0
52.00000000000001,14,8.48033833208733e-08,0
52.00000000000001,15,2.2805611668479997e-07,0
54.0,0,7.267613770861931e-08,0
54.0,1,7.447971501437913e-08,0
54.0,2,1.3779822354649757e-07,0
54.0,3,7.226163181524744e-08,0
54.0,4,1.3158638917592512e-07,0
54.0,5,7.107428854509605e-08,0
54.0,6,1.3850146097922428e-07,0
54.0,7,1.0871289841828245e-07,0
54.0,8,1.3586955422604655e-07,0
54.0,9,7.211060023266323e-08,0
54.0,10,8.384862071636598e-08,0
54.0,11,8.798441389727434e-08,0
54.0,12,9.427505101308922e-08,0
54.0,13,8.38525491562421e-08,0
54.0,14,8.590925913554668e-08,0
54.0,15,2.2997959148585338e-07,0
56.0,0,7.267482761532105e-08,0
56.0,1,7.511245317494202e-08,0
56.0,2,1.3830341727992241e-07,0
56.0,3,7.245638893026381e-08,0
56.0,4,1.3258302048407844e-07,0
56.0,5,7.15635256239852e-08,0
56.0,6,1.3899709899376067e-07,0
56.0,7,1.0967582850974139e-07,0
56.0,8,1.375461853211576e-07,0
56.0,9,7.240339834897504e-08,0
56.0,10,8.388413203728025e-08,0
56.0,11,8.815410612788351e-08,0
56.0,12,9.465872182472886e-08,0
56.0,13,8.403023181949087e-08,0
56.0,14,8.761289056711196e-08,0
56.0,15,2.3025456741281615e-07,0
58.0,0,7.268401117573208e-08,0
58.0,1,7.677621208110559e-08,0
58.0,2,1.3898247140001026e-07,0
58.0,3,7.312041888561395e-08,0
58.0,4,1.3431012082558605e-07,0
58.0,5,7.185533584386428e-08,0
58.0,6,1.401591703602861e-07,0
58.0,7,1.1273869114357048e-07,0
58.0,8,1.4012942778459255e-07,0
58.0,9,7.261670403525913e-08,0
58.0,10,8.393218120672289e-08,0
58.0,11,8.82128817123667e-08,0
58.0,12,9.491667762555558e-08,0
58.0,13,8.424729919782808e-08,0
58.0,14,9.083166661369072e-08,0
58.0,15,2.337389807730249e-07,0
60.0,0,7.269190683725533e-08,0
60.0,1,7.701856640000838e-08,0
60.0,2,1.3922967340470254e-07,0
60.0,3,7.35251550669662e-08,0
60.0,4,1.346972451475126e-07,0
60.0,5,7.181064185805777e-08,0
60.0,6,1.4045957764816198e-07,0
60.0,7,1.1372745736725674e-07,0
60.0,8,1.4088004670740863e-07,0
60.0,9,7.260868461029146e-08,0
60.0,10,8.403915860284042e-08,0
60.0,11,8.825842080169409e-08,0
60.0,12,9.497303711714846e-08,0
60.0,13,8.45424751936036e-08,0
60.0,14,9.137752820944262e-08,0
60.0,15,2.3619445314779249e-07,0
62.0,0,7.273975218917226e-08,0
62.0,1,7.968732449227191e-08,0
62.0,2,1.4086985734606863e-07,0
62.0,3,7.420234302651973e-08,0
62.0,4,1.3621820933797933e-07,0
62.0,5,7.244372820837193e-08,0
62.0,6,1.4294964358059492e-07,0
62.0,7,1.1517942307631272e-07,0
62.0,8,1.4354838000134192e-07,0
62.0,9,7.2664346863759e-08,0
62.0,10,8.445242742392286e-08,0
62.0,11,8.837724833561749e-08,0
62.0,12,9.508446619723202e-08,0
62.0,13,8.547878041260561e-08,0
62.0,14,9.278029839645679e-08,0
62.0,15,2.3776063228840852e-07,0
64.0,0,7.294965750673761e-08,0
64.0,1,8.093385842954838e-08,0
64.0,2,1.4236481695377634e-07,0
64.0,3,7.459857936691988e-08,0
64.0,4,1.3727866952465897e-07,0
64.0,5,7.314307222157325e-08,0
64.0,6,1.445947788898571e-07,0
64.0,7,1.156984410200547e-07,0
64.0,8,1.4467550931344794e-07,0
64.0,9,7.267744841583197e-08,0
64.0,10,8.549910830331015e-08,0
64.0,11,8.880130507290648e-08,0
64.0,12,9.535390870387717e-08,0
64.0,13,8.707589659234933e-08,0
64.0,14,9.331546841230762e-08,0
64.0,15,2.3817273351890367e-07,0
66.0,0,7.350689969617953e-08,0
66.0,1,8.210271756720142e-08,0
66.0,2,1.4500015587232873e-07,0
66.0,3,7.561306964731432e-08,0
66.0,4,1.3886346869052958e-07,0
66.0,5,7.378158471740594e-08,0
66.0,6,1.474984289745274e-07,0
66.0,7,1.168014635910521e-07,0
66.0,8,1.4598806283804596e-07,0
66.0,9,7.269190683725533e-08,0
66.0,10,8.791135133358265e-08,0
66.0,11,9.085382995957883e-08,0
66.0,12,9.594631550513805e-08,0
66.0,13,9.024443838788264e-08,0
66.0,14,9.381347643838939e-08,0
66.0,15,2.4405084782997706e-07,0
68.0,0,7.408943545166557e-08,0
68.0,1,8.248825217437551e-08,0
68.0,2,1.475502353134867e-07,0
68.0,3,7.615536580613242e-08,0
68.0,4,1.3981324774881601e-07,0
68.0,5,7.419073304450795e-08,0
68.0,6,1.4842495899585043e-07,0
68.0,7,1.1711640554921668e-07,0
68.0,8,1.4629758115462332e-07,0
68.0,9,7.276398222285183e-08,0
68.0,10,9.1135094744464e-08,0
68.0,11,9.277878825997111e-08,0
68.0,12,9.675254646445371e-08,0
68.0,13,9.207268089952143e-08,0
68.0,14,9.417738935194458e-08,0
68.0,15,2.467805931531586e-07,0
70.0,0,7.770535160243932e-08,0
70.0,1,8.316434248930104e-08,0
70.0,2,1.488391905730938e-07,0
70.0,3,7.691399651249278e-08,0
70.0,4,1.4201274132172734e-07,0
70.0,5,7.559368429494285e-08,0
70.0,6,1.4953522390600776e-07,0
70.0,7,1.175131000507535e-07,0
70.0,8,1.479802550532032e-07,0
70.0,9,7.291811117242716e-08,0
70.0,10,9.337314824076992e-08,0
70.0,11,9.739075402001528e-08,0
70.0,12,9.98348888126538e-08,0
70.0,13,9.394113229479392e-08,0
70.0,14,9.469315495876181e-08,0
70.0,15,2.4829066503406754e-07,0
72.00000000000001,0,8.219940517833623e-08,0
72.00000000000001,1,8.367687097106384e-08,0
72.00000000000001,2,1.4964783494117502e-07,0
72.00000000000001,3,7.826237921249264e-08,0
72.00000000000001,4,1.4397573386099309e-07,0
72.00000000000001,5,7.730778356879933e-08,0
72.00000000000001,6,1.5072671281498584e-07,0
72.00000000000001,7,1.1847386326356481e-07,0
72.00000000000001,8,1.505802819355052e-07,0
72.00000000000001,9,7.370466994055048e-08,0
72.00000000000001,10,9.420337995531372e-08,0
72.00000000000001,11,9.843219922726524e-08,0
72.00000000000001,12,1.0285912696499032e-07,0
72.00000000000001,13,9.459111269560282e-08,0
72.00000000000001,14,9.508636381141491e-08,0
72.00000000000001,15,2.5046865332384005e-07,0
74.0,0,8.30539534499922e-08,0
74.0,1,8.398801369445899e-08,0
74.0,2,1.5041738771872354e-07,0
74.0,3,7.971415469042161e-08,0
74.0,4,1.4559622799441197e-07,0
74.0,5,7.73535257764766e-08,0
74.0,6,1.5184260503563488e-07,0
74.0,7,1.2008685569070151e-07,0
74.0,8,1.533500940124856e-07,0
74.0,9,7.51636657208305e-08,0
74.0,10,9.468246048010305e-08,0
74.0,11,9.887364591832284e-08,0
74.0,12,1.0420759543997112e-07,0
74.0,13,9.48099428273729e-08,0
74.0,14,9.544068259586868e-08,0
74.0,15,2.5698340064942436e-07,0
76.0,0,8.357654223934365e-08,0
76.0,1,8.462245280118966e-08,0
76.0,2,1.52080636989066e-07,0
76.0,3,8.110010764440986e-08,0
76.0,4,1.4712132206391024e-07,0
76.0,5,7.975036095576174e-08,0
76.0,6,1.5474641943873026e-07,0
76.0,7,1.2337762607559817e-07,0
76.0,8,1.551982774213837e-07,0
76.0,9,7.837122814046551e-08,0
76.0,10,9.488789904520001e-08,0
76.0,11,9.907478289121904e-08,0
76.0,12,1.0501703740874971e-07,0
76.0,13,9.506168314941158e-08,0
76.0,14,9.633191025782383e-08,0
76.0,15,2.592182507249756e-07,0
78.0,0,8.380770116707567e-08,0
78.0,1,8.547186790569095e-08,0
78.0,2,1.5539116531511958e-07,0
78.0,3,8.170405032540214e-08,0
78.0,4,1.4899040110242504e-07,0
78.0,5,8.117211406298742e-08,0
78.0,6,1.5797151821386722e-07,0
78.0,7,1.2521980673998822e-07,0
78.0,8,1.5710946716712072e-07,0
78.0,9,8.130324875244634e-08,0
78.0,10,9.50355421856223e-08,0
78.0,11,9.932214254189623e-08,0
78.0,12,1.0579058503428316e-07,0
78.0,13,9.55188642548843e-08,0
78.0,14,9.959629307945491e-08,0
78.0,15,2.6025813753155446e-07,0
80.0,0,8.386041156122629e-08,0
80.0,1,8.726590177166518e-08,0
80.0,2,1.589381357575291e-07,0
80.0,3,8.304779461421134e-08,0
80.0,4,1.5165169482970513e-07,0
80.0,5,8.218681867155689e-08,0
80.0,6,1.601257881433515e-07,0
80.0,7,1.272045870079885e-07,0
80.0,8,1.5870457312003225e-07,0
80.0,9,8.33240396227439e-08,0
80.0,10,9.524899335228865e-08,0
80.0,11,9.94684143139705e-08,0
80.0,12,1.062252335911049e-07,0
80.0,13,9.679246899818033e-08,0
80.0,14,1.0328959994461596e-07,0
80.0,15,2.671512794170802e-07,0
82.0,0,8.386834059676118e-08,0
82.0,1,8.853896281182349e-08,0
82.0,2,1.6010467021162288e-07,0
82.0,3,8.399588684710748e-08,0
82.0,4,1.5333037559998557e-07,0
82.0,5,8.241010024183744e-08,0
82.0,6,1.6119194080792877e-07,0
82.0,7,1.281062052448087e-07,0
82.0,8,1.601519679304716e-07,0
82.0,9,8.357221615021337e-08,0
82.0,10,9.604338410819993e-08,0
82.0,11,9.97787104022367e-08,0
82.0,12,1.0642239889978824e-07,0
82.0,13,9.791448144804308e-08,0
82.0,14,1.0427938942328887e-07,0
82.0,15,2.7045774584997456e-07,0
84.0,0,8.400029511823453e-08,0
84.0,1,9.224959767934258e-08,0
84.0,2,1.6192024583338028e-07,0
84.0,3,8.515524615866942e-08,0
84.0,4,1.5673137661592468e-07,0
84.0,5,8.367761866820642e-08,0
84.0,6,1.6363624675922376e-07,0
84.0,7,1.2920306622817847e-07,0
84.0,8,1.6601424444060942e-07,0
84.0,9,8.381825363511483e-08,0
84.0,10,9.999095496558246e-08,0
84.0,11,1.0524426614099011e-07,0
84.0,12,1.0854648499933453e-07,0
84.0,13,1.0383236883503696e-07,0
84.0,14,1.0516253887488553e-07,0
84.0,15,2.7465238996361054e-07,0
86.0,0,8.458015857749204e-08,0
86.0,1,9.387904613720204e-08,0
86.0,2,1.6482971678190993e-07,0
86.0,3,8.637333386379622e-08,0
86.0,4,1.5894661246589752e-07,0
86.0,5,8.51853467360513e-08,0
86.0,6,1.683777123431493e-07,0
86.0,7,1.310135657824012e-07,0
86.0,8,1.6804999311621173e-07,0
86.0,9,8.39565151208612e-08,0
86.0,10,1.0448012196615853e-07,0
86.0,11,1.0892257510029652e-07,0
86.0,12,1.123980978051756e-07,0
86.0,13,1.0554773250936507e-07,0
86.0,14,1.0604435470365967e-07,0
86.0,15,2.7888736719372375e-07,0
88.0,0,8.628697800271367e-08,0
88.0,1,9.456903405268571e-08,0
