dt,5e-10
freqs,channel,p1,chi2
10.0,3,8.27404992923205e-08,0
10.0,4,9.819749372376196e-08,0
10.0,5,6.390102211850864e-08,0
10.0,6,1.3044745340128202e-07,0
10.0,7,9.63446617742238e-08,0
10.0,8,9.929412969853717e-08,0
10.0,9,6.153718394969024e-08,0
10.0,10,7.366323767529427e-08,0
10.0,11,8.675031071892042e-08,0
10.0,12,8.393970102618922e-08,0
10.0,13,5.7496242108016975e-08,0
10.0,14,8.376936210350775e-08,0
10.0,15,7.436276307781909e-08,0
12.0,0,6.549687193818393e-08,0
12.0,1,6.120508086795005e-08,0
12.0,2,1.2850635378244638e-07,0
12.0,3,8.28330203647389e-08,0
12.0,4,9.841063523331779e-08,0
12.0,5,6.461166809700417e-08,0
12.0,6,1.3104535226031662e-07,0
12.0,7,9.648448013410694e-08,0
12.0,8,9.947861474703789e-08,0
12.0,9,6.15330341083705e-08,0
12.0,10,7.410440156838146e-08,0
12.0,11,8.928552627204784e-08,0
12.0,12,8.390201968671777e-08,0
12.0,13,5.8009175646320423e-08,0
12.0,14,8.381552816323715e-08,0
12.0,15,7.405560919042542e-08,0
14.0,0,6.637752475674034e-08,0
14.0,1,6.120414004590417e-08,0
14.0,2,1.2853669815361694e-07,0
14.0,3,8.28683876427308e-08,0
14.0,4,9.834448918993267e-08,0
14.0,5,6.475280184843142e-08,0
14.0,6,1.309346223649159e-07,0
14.0,7,9.645435034973115e-08,0
14.0,8,9.951385933227774e-08,0
14.0,9,6.153856858961953e-08,0
14.0,10,7.437449242389638e-08,0
14.0,11,8.960569781555281e-08,0
14.0,12,8.391591727290364e-08,0
14.0,13,5.8055385963191915e-08,0
14.0,14,8.381683799689631e-08,0
14.0,15,7.371256347663699e-08,0
16.0,0,6.585918964979848e-08,0
16.0,1,6.120747281812818e-08,0
16.0,2,1.285612133922097e-07,0
16.0,3,8.292004045820181e-08,0
16.0,4,9.869598703065566e-08,0
16.0,5,6.450389570639158e-08,0
16.0,6,1.3150975335295526e-07,0
16.0,7,9.733472372646143e-08,0
16.0,8,9.955826471249065e-08,0
16.0,9,6.154967025215448e-08,0
16.0,10,7.451386875458483e-08,0
16.0,11,9.013667123093981e-08,0
16.0,12,8.397788928951004e-08,0
16.0,13,5.8080155357603236e-08,0
16.0,14,8.383201216159205e-08,0
16.0,15,7.437542246077381e-08,0
18.000000000000004,0,6.627802573742592e-08,0
18.000000000000004,1,6.123998030077487e-08,0
18.000000000000004,2,1.2860778852407883e-07,0
18.000000000000004,3,8.29786273921101e-08,0
18.000000000000004,4,9.872388751472484e-08,0
18.000000000000004,5,6.474256936009506e-08,0
18.000000000000004,6,1.319133318892655e-07,0
18.000000000000004,7,9.780048137654818e-08,0
18.000000000000004,8,9.958509639846544e-08,0
18.000000000000004,9,6.154967025215448e-08,0
18.000000000000004,10,7.494968591249295e-08,0
18.000000000000004,11,9.037692539786885e-08,0
18.000000000000004,12,8.40122682974921e-08,0
18.000000000000004,13,5.836066659629594e-08,0
18.000000000000004,14,8.384024504044515e-08,0
18.000000000000004,15,7.448860784406429e-08,0
20.0,0,6.89122729008832e-08,0
20.0,1,6.132106667452169e-08,0
20.0,2,1.2869749601090693e-07,0
20.0,3,8.310719316374219e-08,0
20.0,4,9.867212719504104e-08,0
20.0,5,6.535065225839584e-08,0
20.0,6,1.3204482019370029e-07,0
20.0,7,9.78587343051082e-08,0
20.0,8,9.976767744794291e-08,0
20.0,9,6.15580252385667e-08,0
20.0,10,7.567457020482436e-08,0
20.0,11,9.166818959892503e-08,0
20.0,12,8.398930318881512e-08,0
20.0,13,5.8730595921126034e-08,0
20.0,14,8.382787454638741e-08,0
20.0,15,7.389731096912289e-08,0
22.0,0,7.001721208782158e-08,0
22.0,1,6.14188233481591e-08,0
22.0,2,1.2885211312023477e-07,0
22.0,3,8.323358526534745e-08,0
22.0,4,9.896111657178123e-08,0
22.0,5,6.559416139319725e-08,0
22.0,6,1.3283006082250172e-07,0
22.0,7,9.946546154173377e-08,0
22.0,8,1.0007881434762619e-07,0
22.0,9,6.159593062368185e-08,0
22.0,10,7.729212274695536e-08,0
22.0,11,9.268067692680136e-08,0
22.0,12,8.402526729316278e-08,0
22.0,13,5.9267293676756536e-08,0
22.0,14,8.384845978539811e-08,0
22.0,15,7.418730205723601e-08,0
24.0,0,6.866372402475082e-08,0
24.0,1,6.133960794308762e-08,0
24.0,2,1.2883057798770188e-07,0
24.0,3,8.325187231653246e-08,0
24.0,4,9.90192585070769e-08,0
24.0,5,6.511537712791557e-08,0
24.0,6,1.3274746638354013e-07,0
24.0,7,1.0021363809020183e-07,0
24.0,8,9.988992194568733e-08,0
24.0,9,6.165158852249421e-08,0
24.0,10,7.58519389615181e-08,0
24.0,11,9.190444531375284e-08,0
24.0,12,8.413141411890038e-08,0
24.0,13,5.8924782277165906e-08,0
24.0,14,8.38525491562421e-08,0
24.0,15,7.477204148326336e-08,0
26.000000000000004,0,7.095995870966514e-08,0
26.000000000000004,1,6.14747478806508e-08,0
26.000000000000004,2,1.2912390929747779e-07,0
26.000000000000004,3,8.348246821919947e-08,0
26.000000000000004,4,9.913136238427074e-08,0
26.000000000000004,5,6.589823863102323e-08,0
26.000000000000004,6,1.3326180560643483e-07,0
26.000000000000004,7,1.0254510289066833e-07,0
26.000000000000004,8,1.003363836057598e-07,0
26.000000000000004,9,6.172160239263119e-08,0
26.000000000000004,10,7.972562572889975e-08,0
26.000000000000004,11,9.32849462636529e-08,0
26.000000000000004,12,8.416767070519479e-08,0
26.000000000000004,13,5.970811145047515e-08,0
26.000000000000004,14,8.386073388529592e-08,0
26.000000000000004,15,7.461637674671713e-08,0
28.0,0,7.133729912164044e-08,0
28.0,1,6.15033129225825e-08,0
28.0,2,1.2932361986730837e-07,0
28.0,3,8.354870005935802e-08,0
28.0,4,9.904000201226944e-08,0
28.0,5,6.67030447525361e-08,0
28.0,6,1.3310612592698807e-07,0
28.0,7,1.0219617213749039e-07,0
28.0,8,1.0070043158186769e-07,0
28.0,9,6.169514828828965e-08,0
28.0,10,8.04246147567731e-08,0
28.0,11,9.347046299637133e-08,0
28.0,12,8.428391660072043e-08,0
28.0,13,5.972486164040386e-08,0
28.0,14,8.38580297150105e-08,0
28.0,15,7.404909841744993e-08,0
30.0,0,7.201089526430701e-08,0
30.0,1,6.153891748329567e-08,0
30.0,2,1.297214942541618e-07,0
30.0,3,8.392578282362748e-08,0
30.0,4,9.940204818398736e-08,0
30.0,5,6.685779182008683e-08,0
30.0,6,1.335756397085401e-07,0
30.0,7,1.0444309812133283e-07,0
30.0,8,1.0307025784698602e-07,0
30.0,9,6.190904624271807e-08,0
30.0,10,8.172591538349385e-08,0
30.0,11,9.393464326718143e-08,0
30.0,12,8.462456929822416e-08,0
30.0,13,6.027527592241169e-08,0
30.0,14,8.387305601590371e-08,0
30.0,15,7.481444830684332e-08,0
32.0,0,7.152977374452453e-08,0
32.0,1,6.151338658657044e-08,0
32.0,2,1.2997273216603958e-07,0
32.0,3,8.407695383730253e-08,0
32.0,4,9.936751279691578e-08,0
32.0,5,6.673364346447673e-08,0
32.0,6,1.335832817727147e-07,0
32.0,7,1.0426163114022688e-07,0
32.0,8,1.0296653634382221e-07,0
32.0,9,6.201958142393418e-08,0
32.0,10,8.199641677959307e-08,0
32.0,11,9.370286684199211e-08,0
32.0,12,8.482100055301519e-08,0
32.0,13,6.035851985840186e-08,0
32.0,14,8.38937138833684e-08,0
32.0,15,7.542157311239749e-08,0
34.0,0,7.253926071968458e-08,0
34.0,1,6.16280765676909e-08,0
34.0,2,1.3129005934509081e-07,0
34.0,3,8.443013129065165e-08,0
34.0,4,9.938405098948673e-08,0
34.0,5,6.786253449393061e-08,0
34.0,6,1.3385415136357825e-07,0
34.0,7,1.0490145620075728e-07,0
34.0,8,1.0499907437332158e-07,0
34.0,9,6.203922149451664e-08,0
34.0,10,8.278512842989646e-08,0
34.0,11,9.418531642876032e-08,0
34.0,12,8.556411614729463e-08,0
34.0,13,6.081979862379436e-08,0
34.0,14,8.38937138833684e-08,0
34.0,15,7.457952985858827e-08,0
36.00000000000001,0,7.282698596099682e-08,0
36.00000000000001,1,6.168906862772616e-08,0
36.00000000000001,2,1.3300648120423062e-07,0
36.00000000000001,3,8.507112970116502e-08,0
36.00000000000001,4,9.953013276334932e-08,0
36.00000000000001,5,6.86430679130596e-08,0
36.00000000000001,6,1.3404674374861934e-07,0
36.00000000000001,7,1.0561622049064542e-07,0
36.00000000000001,8,1.0644296194262698e-07,0
36.00000000000001,9,6.249424468150275e-08,0
36.00000000000001,10,8.329038403720054e-08,0
36.00000000000001,11,9.432480085086615e-08,0
36.00000000000001,12,8.712373782552773e-08,0
36.00000000000001,13,6.127325938344396e-08,0
36.00000000000001,14,8.39270847554921e-08,0
36.00000000000001,15,7.469892426826988e-08,0
38.0,0,7.278327224775805e-08,0
38.0,1,6.167748892377798e-08,0
38.0,2,1.3401887943066923e-07,0
38.0,3,8.527490008867541e-08,0
38.0,4,9.977697921222034e-08,0
38.0,5,6.847063467593786e-08,0
38.0,6,1.3396171955700098e-07,0
38.0,7,1.0573407150749007e-07,0
38.0,8,1.0703936242046407e-07,0
38.0,9,6.298914381474154e-08,0
38.0,10,8.33297275068267e-08,0
38.0,11,9.432887264548737e-08,0
38.0,12,8.819400581385534e-08,0
38.0,13,6.135402957441204e-08,0
38.0,14,8.397362079804102e-08,0
38.0,15,7.607892459916933e-08,0
40.0,0,7.298846589504293e-08,0
40.0,1,6.175682693102567e-08,0
40.0,2,1.3665424526129396e-07,0
40.0,3,8.608381870460563e-08,0
40.0,4,9.994732415912522e-08,0
40.0,5,6.932855621827618e-08,0
40.0,6,1.3428560408354716e-07,0
40.0,7,1.0601871469719124e-07,0
40.0,8,1.0783542856001074e-07,0
40.0,9,6.389266336962564e-08,0
40.0,10,8.352829335904086e-08,0
40.0,11,9.436838837711083e-08,0
40.0,12,9.069143238612784e-08,0
40.0,13,6.194094120498033e-08,0
40.0,14,8.407785638591414e-08,0
40.0,15,7.658185607412323e-08,0
42.0,0,7.303153526091252e-08,0
42.0,1,6.188133643337552e-08,0
42.0,2,1.3750823233296962e-07,0
42.0,3,8.64957047141579e-08,0
42.0,4,9.983314366935203e-08,0
42.0,5,7.027419764941887e-08,0
42.0,6,1.3511625045359306e-07,0
42.0,7,1.0607633821297729e-07,0
42.0,8,1.0832351808500546e-07,0
42.0,9,6.414830527830993e-08,0
42.0,10,8.364341236360438e-08,0
42.0,11,9.441380224076003e-08,0
42.0,12,9.190171318483726e-08,0
42.0,13,6.210151822908381e-08,0
42.0,14,8.427760140681562e-08,0
42.0,15,7.510373773378665e-08,0
44.0,0,7.308467078735576e-08,0
44.0,1,6.203692221218192e-08,0
44.0,2,1.3864796277299484e-07,0
44.0,3,8.753792045249178e-08,0
44.0,4,1.0024406441503294e-07,0
44.0,5,7.084141503060558e-08,0
44.0,6,1.3610006824089632e-07,0
44.0,7,1.0621733030317233e-07,0
44.0,8,1.0894123186378975e-07,0
44.0,9,6.821329579192855e-08,0
44.0,10,8.378220652926675e-08,0
44.0,11,9.445965586657234e-08,0
44.0,12,9.37889638283759e-08,0
44.0,13,6.2704471047078e-08,0
44.0,14,8.45513203992108e-08,0
44.0,15,7.652321522999281e-08,0
46.0,0,7.307308039946121e-08,0
46.0,1,6.211198611236162e-08,0
46.0,2,1.3863621460498696e-07,0
46.0,3,8.794238961831432e-08,0
46.0,4,1.009319081556535e-07,0
46.0,5,7.083067723448747e-08,0
46.0,6,1.364836512407548e-07,0
46.0,7,1.0618430713552217e-07,0
46.0,8,1.0906720548274906e-07,0
46.0,9,6.90928918227453e-08,0
46.0,10,8.379057387970387e-08,0
46.0,11,9.446790062707618e-08,0
46.0,12,9.390306559289539e-08,0
46.0,13,6.268544620707181e-08,0
46.0,14,8.46833300798724e-08,0
46.0,15,7.959581424494664e-08,0
48.0,0,7.309410888713936e-08,0
48.0,1,6.239902525147034e-08,0
48.0,2,1.3933575675397628e-07,0
48.0,3,8.980746777717241e-08,0
48.0,4,1.0087430258046806e-07,0
48.0,5,7.191932442783414e-08,0
48.0,6,1.3815330790562082e-07,0
48.0,7,1.0624198072375012e-07,0
48.0,8,1.0953882578162922e-07,0
48.0,9,7.088076484661495e-08,0
48.0,10,8.383615569599652e-08,0
48.0,11,9.452134010412342e-08,0
48.0,12,9.473595161023937e-08,0
48.0,13,6.355697952284585e-08,0
48.0,14,8.590973169554194e-08,0
48.0,15,7.867485777144891e-08,0
50.0,0,7.309183882357581e-08,0
50.0,1,6.273783097776525e-08,0
50.0,2,1.3942160551651533e-07,0
50.0,3,9.060774576077299e-08,0
50.0,4,1.0176471341262247e-07,0
50.0,5,7.230112732386901e-08,0
50.0,6,1.394132037430572e-07,0
50.0,7,1.0626841323473211e-07,0
50.0,8,1.096851274545299e-07,0
50.0,9,7.11153208171195e-08,0
50.0,10,8.384436442718831e-08,0
50.0,11,9.466063167728371e-08,0
50.0,12,9.477567263528633e-08,0
50.0,13,6.386756604197514e-08,0
50.0,14,8.716154812216986e-08,0
50.0,15,7.655439995635118e-08,0
52.00000000000001,0,7.310832181754632e-08,0
52.00000000000001,1,6.315037477687795e-08,0
52.00000000000001,2,1.3964649666729605e-07,0
52.00000000000001,3,9.169978302094207e-08,0
52.00000000000001,4,1.0496619102071127e-07,0
52.00000000000001,5,7.2413363056888e-08,0
52.00000000000001,6,1.415788179503773e-07,0
52.00000000000001,7,1.0639029313760312e-07,0
52.00000000000001,8,1.0999076270645853e-07,0
52.00000000000001,9,7.219786495154951e-08,0
52.00000000000001,10,8.38525491562421e-08,0
52.00000000000001,11,9.473665781595264e-08,0
52.00000000000001,12,9.50082627444294e-08,0
52.00000000000001,13,6.413271682438831e-08,0
52.00000000000001,14,8.986728896913712e-08,0
52.00000000000001,15,8.184269184022156e-08,0
54.0,0,7.310832181754632e-08,0
54.0,1,6.373710157176654e-08,0
54.0,2,1.39810193327585e-07,0
54.0,3,9.229597122900283e-08,0
54.0,4,1.0634069208956655e-07,0
54.0,5,7.270770241124316e-08,0
54.0,6,1.4332213483690513e-07,0
54.0,7,1.0656505780881866e-07,0
54.0,8,1.1012049431077173e-07,0
54.0,9,7.229720566877246e-08,0
54.0,10,8.386073388529592e-08,0
54.0,11,9.495331367087631e-08,0
54.0,12,9.497925641697448e-08,0
54.0,13,6.445405182426365e-08,0
54.0,14,9.212600067299134e-08,0
54.0,15,8.340479282579616e-08,0
56.0,0,7.311353847482865e-08,0
56.0,1,6.444304621677541e-08,0
56.0,2,1.4020506875049087e-07,0
56.0,3,9.283442138569821e-08,0
56.0,4,1.0744714360212521e-07,0
56.0,5,7.313581351768975e-08,0
56.0,6,1.4400945258077005e-07,0
56.0,7,1.0676058104451243e-07,0
56.0,8,1.1063837221420807e-07,0
56.0,9,7.250383065597964e-08,0
56.0,10,8.387442849065992e-08,0
56.0,11,9.604316072032229e-08,0
56.0,12,9.502468027730384e-08,0
56.0,13,6.488445440145449e-08,0
56.0,14,9.390700001525755e-08,0
56.0,15,8.161974075305357e-08,0
58.0,0,7.311783449709257e-08,0
58.0,1,6.64352428025764e-08,0
58.0,2,1.4148172913297614e-07,0
58.0,3,9.336015479416352e-08,0
58.0,4,1.0901398344666826e-07,0
58.0,5,7.347080497499309e-08,0
58.0,6,1.4494185310782187e-07,0
58.0,7,1.0790625182848986e-07,0
58.0,8,1.1112766404662417e-07,0
58.0,9,7.263932591613287e-08,0
58.0,10,8.393128394418225e-08,0
58.0,11,9.87847370328943e-08,0
58.0,12,9.504108577386386e-08,0
58.0,13,6.544930540540066e-08,0
58.0,14,9.461098942534487e-08,0
58.0,15,8.324492198844325e-08,0
60.0,0,7.317554727961463e-08,0
60.0,1,6.679536394326295e-08,0
60.0,2,1.4187817334440157e-07,0
60.0,3,9.360505110334887e-08,0
60.0,4,1.0957142626008587e-07,0
60.0,5,7.352895843031697e-08,0
60.0,6,1.4486473398785766e-07,0
60.0,7,1.0969465149407331e-07,0
60.0,8,1.1122885363077079e-07,0
60.0,9,7.266400050230594e-08,0
60.0,10,8.403396599215248e-08,0
60.0,11,9.928282896943074e-08,0
60.0,12,9.507405377086735e-08,0
60.0,13,6.556949682975325e-08,0
60.0,14,9.467124905517426e-08,0
60.0,15,8.50225847258641e-08,0
62.0,0,7.325423664787446e-08,0
62.0,1,6.89014486731457e-08,0
62.0,2,1.472462989557729e-07,0
62.0,3,9.401789966224924e-08,0
62.0,4,1.1018258037058877e-07,0
62.0,5,7.40723066769583e-08,0
62.0,6,1.4553801749657722e-07,0
62.0,7,1.1406034029918706e-07,0
62.0,8,1.1348587720757428e-07,0
62.0,9,7.267631064067549e-08,0
62.0,10,8.459821391261632e-08,0
62.0,11,1.0363268561666593e-07,0
62.0,12,9.519260818499105e-08,0
62.0,13,6.604856252867026e-08,0
62.0,14,9.494982559732577e-08,0
62.0,15,8.530588447754798e-08,0
64.0,0,7.354459071911985e-08,0
64.0,1,7.015462194155814e-08,0
64.0,2,1.4863773269567599e-07,0
64.0,3,9.443622541569157e-08,0
64.0,4,1.1029426554416739e-07,0
64.0,5,7.47141276314301e-08,0
64.0,6,1.46523176416999e-07,0
64.0,7,1.1508901837393104e-07,0
64.0,8,1.1653741666519175e-07,0
64.0,9,7.270785037186664e-08,0
64.0,10,8.59973952101824e-08,0
64.0,11,1.0483972280255464e-07,0
64.0,12,9.535866996361919e-08,0
64.0,13,6.639123885665963e-08,0
64.0,14,9.501083709130023e-08,0
64.0,15,8.453003082173376e-08,0
66.0,0,7.426265198513386e-08,0
66.0,1,7.119606334460723e-08,0
66.0,2,1.4997805897237412e-07,0
66.0,3,9.536773171042251e-08,0
66.0,4,1.1083054466791127e-07,0
66.0,5,7.532272088000369e-08,0
66.0,6,1.48794351988486e-07,0
66.0,7,1.1698581524637135e-07,0
66.0,8,1.1893923792760978e-07,0
66.0,9,7.27635790598e-08,0
66.0,10,8.918716847399161e-08,0
66.0,11,1.0547878819386038e-07,0
66.0,12,9.606380350090007e-08,0
66.0,13,6.700066858345439e-08,0
66.0,14,9.508235957421671e-08,0
66.0,15,8.569763471724392e-08,0
68.0,0,7.496590786421975e-08,0
68.0,1,7.159056698306289e-08,0
68.0,2,1.5048470229452767e-07,0
68.0,3,9.604230727012032e-08,0
68.0,4,1.1121168172216921e-07,0
68.0,5,7.569392275185098e-08,0
68.0,6,1.5110398757044033e-07,0
68.0,7,1.1712286881377647e-07,0
68.0,8,1.1969540350145933e-07,0
68.0,9,7.281898792443052e-08,0
68.0,10,9.268188299263147e-08,0
68.0,11,1.0548039993021068e-07,0
68.0,12,9.755231876388266e-08,0
68.0,13,6.784078494610141e-08,0
68.0,14,9.514969856495374e-08,0
68.0,15,8.681646476400191e-08,0
70.0,0,7.999527969925719e-08,0
70.0,1,7.226765749649814e-08,0
70.0,2,1.5105327574118802e-07,0
70.0,3,9.76525693352292e-08,0
70.0,4,1.1125422555336073e-07,0
70.0,5,7.745367469983448e-08,0
70.0,6,1.5399336071460816e-07,0
70.0,7,1.1737977954902078e-07,0
70.0,8,1.2065354472022735e-07,0
70.0,9,7.301942479319965e-08,0
70.0,10,9.426086890175903e-08,0
70.0,11,1.0566251873865271e-07,0
70.0,12,1.0248644896874035e-07,0
70.0,13,6.914654942125488e-08,0
70.0,14,9.546425648821938e-08,0
70.0,15,8.625057167235019e-08,0
72.00000000000001,0,8.30323697822557e-08,0
72.00000000000001,1,7.263237432852643e-08,0
72.00000000000001,2,1.5197346962122465e-07,0
72.00000000000001,3,9.989915208829995e-08,0
72.00000000000001,4,1.1206959744373946e-07,0
72.00000000000001,5,7.909560237484013e-08,0
72.00000000000001,6,1.5576354379434708e-07,0
72.00000000000001,7,1.1749778526064333e-07,0
72.00000000000001,8,1.2127563127967608e-07,0
72.00000000000001,9,7.359042441695053e-08,0
72.00000000000001,10,9.478983817662152e-08,0
72.00000000000001,11,1.0580281139106601e-07,0
72.00000000000001,12,1.0498538803288074e-07,0
72.00000000000001,13,7.095761993935358e-08,0
72.00000000000001,14,9.635714268321878e-08,0
72.00000000000001,15,8.631222393149187e-08,0
74.0,0,8.360091749946257e-08,0
74.0,1,7.272983988671996e-08,0
74.0,2,1.5346903852004182e-07,0
74.0,3,1.0169351706182556e-07,0
74.0,4,1.1652296858159766e-07,0
74.0,5,7.938632872499254e-08,0
74.0,6,1.5620359964904277e-07,0
74.0,7,1.1782493626321728e-07,0
74.0,8,1.2165492787422012e-07,0
74.0,9,7.526102593788062e-08,0
74.0,10,9.495403735188417e-08,0
74.0,11,1.0607064763979874e-07,0
74.0,12,1.0589354378762528e-07,0
74.0,13,7.18984833249716e-08,0
74.0,14,9.800638369467164e-08,0
74.0,15,8.978779131874156e-08,0
76.0,0,8.405317515748598e-08,0
76.0,1,7.304548690778679e-08,0
76.0,2,1.5856847646893674e-07,0
76.0,3,1.0332133096033944e-07,0
76.0,4,1.1879111130467632e-07,0
76.0,5,8.094363719456252e-08,0
76.0,6,1.570056332588562e-07,0
76.0,7,1.1903835865081661e-07,0
76.0,8,1.2215214323366622e-07,0
76.0,9,7.900976891847825e-08,0
76.0,10,9.499990869009063e-08,0
76.0,11,1.0703497233912038e-07,0
76.0,12,1.0610916768880239e-07,0
76.0,13,7.307944019179776e-08,0
76.0,14,1.0218408757555642e-07,0
76.0,15,9.272063174529636e-08,0
78.0,0,8.425814508276022e-08,0
78.0,1,7.353443809899707e-08,0
78.0,2,1.6085764709964478e-07,0
78.0,3,1.0412757606734459e-07,0
78.0,4,1.2015024804290855e-07,0
78.0,5,8.286148432709788e-08,0
78.0,6,1.592874678952553e-07,0
78.0,7,1.2146728154101638e-07,0
78.0,8,1.2521980673998822e-07,0
78.0,9,8.160731696571979e-08,0
78.0,10,9.505753947465421e-08,0
78.0,11,1.113423539311751e-07,0
78.0,12,1.0622968674265439e-07,0
78.0,13,7.412243073973804e-08,0
78.0,14,1.0522974344543422e-07,0
78.0,15,8.998990504686654e-08,0
80.0,0,8.42791789631215e-08,0
80.0,1,7.462793770297862e-08,0
80.0,2,1.6188630072869368e-07,0
80.0,3,1.051473988641438e-07,0
80.0,4,1.216264896107435e-07,0
80.0,5,8.405850278574868e-08,0
80.0,6,1.6338676597498466e-07,0
80.0,7,1.2730546655756652e-07,0
80.0,8,1.294245867411563e-07,0
80.0,9,8.359981350361283e-08,0
80.0,10,9.525819627341309e-08,0
80.0,11,1.1588143048334207e-07,0
80.0,12,1.0633856906450795e-07,0
80.0,13,7.53817763429277e-08,0
80.0,14,1.0600808508009325e-07,0
80.0,15,9.444332855412073e-08,0
82.0,0,8.432689347343577e-08,0
82.0,1,7.537321429042452e-08,0
82.0,2,1.6246259851253587e-07,0
82.0,3,1.0588983067003137e-07,0
82.0,4,1.222265687701074e-07,0
82.0,5,8.435612224489653e-08,0
82.0,6,1.6625165412710935e-07,0
82.0,7,1.280827595897743e-07,0
82.0,8,1.3074916311949606e-07,0
82.0,9,8.373111475296965e-08,0
82.0,10,9.614504380029771e-08,0
82.0,11,1.1634077819272779e-07,0
82.0,12,1.0662098250360762e-07,0
82.0,13,7.58402647627676e-08,0
82.0,14,1.0623385686461178e-07,0
82.0,15,9.66678634789022e-08,0
84.0,0,8.445958543862657e-08,0
84.0,1,7.850164718673872e-08,0
84.0,2,1.6640798528657527e-07,0
84.0,3,1.0795956385424494e-07,0
84.0,4,1.224921803202878e-07,0
84.0,5,8.585222430899292e-08,0
84.0,6,1.676312519459882e-07,0
84.0,7,1.2863497312469e-07,0
84.0,8,1.3229289205793736e-07,0
84.0,9,8.386628421752897e-08,0
84.0,10,1.0205741015402609e-07,0
84.0,11,1.1684478341660717e-07,0
84.0,12,1.0952222789716774e-07,0
84.0,13,7.701498591925928e-08,0
84.0,14,1.0648215215268958e-07,0
84.0,15,9.689373167026601e-08,0
86.0,0,8.530414024660799e-08,0
86.0,1,8.134406054862796e-08,0
86.0,2,1.711028196745989e-07,0
86.0,3,1.1043096194269171e-07,0
86.0,4,1.2425575348022785e-07,0
86.0,5,8.73663702637418e-08,0
86.0,6,1.7026874312745214e-07,0
86.0,7,1.2896535254966334e-07,0
86.0,8,1.333165893290691e-07,0
86.0,9,8.40122682974921e-08,0
86.0,10,1.0540394073017838e-07,0
86.0,11,1.1723554281326195e-07,0
86.0,12,1.146685895768022e-07,0
86.0,13,7.775258384026391e-08,0
86.0,14,1.0761332633945515e-07,0
86.0,15,9.674322851318393e-08,0
88.0,0,8.745390863923458e-08,0
88.0,1,8.250060786466355e-08,0
88.0,2,1.7283490131968965e-07,0
88.0,3,1.135811423602067e-07,0
