dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
280.0,2,1.538868969827785e-06,0
280.0,3,1.6095156867773822e-06,0
280.0,4,1.8068017697139748e-06,0
280.0,5,7.971268033042924e-07,0
280.0,6,1.5978941767213496e-06,0
280.0,7,1.1882022677313335e-06,0
280.0,8,1.656599141867222e-06,0
280.0,9,9.45537316199911e-07,0
280.0,10,1.097444451927372e-06,0
280.0,11,1.0294856968409032e-06,0
280.0,12,1.1678864221613032e-06,0
280.0,13,8.985376100762024e-07,0
280.0,14,1.1141424892310415e-06,0
280.0,15,8.13968673595236e-07,0
282.0,0,8.005123359449246e-07,0
282.0,1,1.193716289526811e-06,0
282.0,2,1.5711319736643257e-06,0
282.0,3,1.6176267108460808e-06,0
282.0,4,1.7589534729983812e-06,0
282.0,5,8.123951952736305e-07,0
282.0,6,1.6318996105022504e-06,0
282.0,7,1.2108141227416772e-06,0
282.0,8,1.6940450997538407e-06,0
282.0,9,9.598167935529488e-07,0
282.0,10,1.1195900154352686e-06,0
282.0,11,1.0480097547176647e-06,0
282.0,12,1.199361029657438e-06,0
282.0,13,9.177422900336027e-07,0
282.0,14,1.1426721451686427e-06,0
282.0,15,8.092996908038712e-07,0
284.00000000000006,0,8.169672285257605e-07,0
284.00000000000006,1,1.1569221274890216e-06,0
284.00000000000006,2,1.6023362117612673e-06,0
284.00000000000006,3,1.6176914466087396e-06,0
284.00000000000006,4,1.6970673980847193e-06,0
284.00000000000006,5,8.237366821874226e-07,0
284.00000000000006,6,1.6601293876194386e-06,0
284.00000000000006,7,1.2327090502672214e-06,0
284.00000000000006,8,1.7344772743651777e-06,0
284.00000000000006,9,9.74472937311028e-07,0
284.00000000000006,10,1.145634163601322e-06,0
284.00000000000006,11,1.064032947093275e-06,0
284.00000000000006,12,1.231783594938634e-06,0
284.00000000000006,13,9.315038737037587e-07,0
284.00000000000006,14,1.1760427522431107e-06,0
284.00000000000006,15,8.075559500740491e-07,0
286.00000000000006,0,8.219886544297861e-07,0
286.00000000000006,1,1.1197110397330197e-06,0
286.00000000000006,2,1.604192434857974e-06,0
286.00000000000006,3,1.6020292821406104e-06,0
286.00000000000006,4,1.620008432678419e-06,0
286.00000000000006,5,8.341960833506662e-07,0
286.00000000000006,6,1.6663178568328433e-06,0
286.00000000000006,7,1.2417991491174234e-06,0
286.00000000000006,8,1.7471822060555175e-06,0
286.00000000000006,9,9.789066751031206e-07,0
286.00000000000006,10,1.1559594554270971e-06,0
286.00000000000006,11,1.0703312052298993e-06,0
286.00000000000006,12,1.2421763119566838e-06,0
286.00000000000006,13,9.364786186364791e-07,0
286.00000000000006,14,1.1881765680440921e-06,0
286.00000000000006,15,8.066286395304388e-07,0
288.00000000000006,0,8.128843527785164e-07,0
288.00000000000006,1,1.0711830406498993e-06,0
288.00000000000006,2,1.5827394063319076e-06,0
288.00000000000006,3,1.574937212152352e-06,0
288.00000000000006,4,1.5458816383732923e-06,0
288.00000000000006,5,8.36632756857057e-07,0
288.00000000000006,6,1.652745896412888e-06,0
288.00000000000006,7,1.2365673009552235e-06,0
288.00000000000006,8,1.7265155171725651e-06,0
288.00000000000006,9,9.709391129572951e-07,0
288.00000000000006,10,1.1464196294642673e-06,0
288.00000000000006,11,1.060242654401837e-06,0
288.00000000000006,12,1.2263932070908206e-06,0
288.00000000000006,13,9.2961776900647e-07,0
288.00000000000006,14,1.1773297199389518e-06,0
288.00000000000006,15,7.938041320124253e-07,0
290.0,0,7.933519859140338e-07,0
290.0,1,1.0168224908209568e-06,0
290.0,2,1.5411668521844704e-06,0
290.0,3,1.5328834424702507e-06,0
290.0,4,1.4616431012923624e-06,0
290.0,5,8.201954922618863e-07,0
290.0,6,1.6193839668630054e-06,0
290.0,7,1.2141488461698455e-06,0
290.0,8,1.6806967461316356e-06,0
290.0,9,9.455893985285796e-07,0
290.0,10,1.1221915020748946e-06,0
290.0,11,1.0364920431704025e-06,0
290.0,12,1.191025636301138e-06,0
290.0,13,9.053839240896649e-07,0
290.0,14,1.1498375231596048e-06,0
290.0,15,7.68011862767007e-07,0
292.0,0,7.602631123499285e-07,0
292.0,1,9.40008576695104e-07,0
292.0,2,1.474788470614634e-06,0
292.0,3,1.4697064979384982e-06,0
292.0,4,1.3565479063498724e-06,0
292.0,5,7.886706238387287e-07,0
292.0,6,1.564960908868122e-06,0
292.0,7,1.1724522126683364e-06,0
292.0,8,1.5986111381998498e-06,0
292.0,9,9.029175242979415e-07,0
292.0,10,1.0775549716078038e-06,0
292.0,11,9.960224534558847e-07,0
292.0,12,1.1320787132366706e-06,0
292.0,13,8.62749561318669e-07,0
292.0,14,1.1039830210534434e-06,0
292.0,15,7.294728112311815e-07,0
294.0,0,7.494849429619798e-07,0
294.0,1,9.056075308874149e-07,0
294.0,2,1.4124999676787525e-06,0
294.0,3,1.4360747287639275e-06,0
294.0,4,1.2813911771061294e-06,0
294.0,5,8.112591524490309e-07,0
294.0,6,1.5085177114873582e-06,0
294.0,7,1.171436018700347e-06,0
294.0,8,1.5311865487786352e-06,0
294.0,9,8.871705175635014e-07,0
294.0,10,1.0352497831829027e-06,0
294.0,11,9.72861575441447e-07,0
294.0,12,1.0819128906518214e-06,0
294.0,13,8.516788326065375e-07,0
294.0,14,1.0643921452471074e-06,0
294.0,15,7.311065397021371e-07,0
296.0,0,7.725063718746193e-07,0
296.0,1,9.338014314732817e-07,0
296.0,2,1.3794719365843178e-06,0
296.0,3,1.4577920953311129e-06,0
296.0,4,1.2498264801510188e-06,0
296.0,5,8.834551804270909e-07,0
296.0,6,1.480773905099861e-06,0
296.0,7,1.2252872492985765e-06,0
296.0,8,1.4925753749811097e-06,0
296.0,9,9.093038881563432e-07,0
296.0,10,1.0125623129744584e-06,0
296.0,11,9.888024129914512e-07,0
296.0,12,1.0609472763289326e-06,0
296.0,13,8.793426054374173e-07,0
296.0,14,1.0417984547801652e-06,0
296.0,15,7.825336280935755e-07,0
298.0,0,8.015495481995482e-07,0
298.0,1,9.640713915491282e-07,0
298.0,2,1.3608609213626531e-06,0
298.0,3,1.4932821780774456e-06,0
298.0,4,1.2360486875623837e-06,0
298.0,5,9.451380183467862e-07,0
298.0,6,1.4590343553186129e-06,0
298.0,7,1.2880100936020275e-06,0
298.0,8,1.4679786272286121e-06,0
298.0,9,9.33593761428591e-07,0
298.0,10,9.954265114259281e-07,0
298.0,11,1.0116937105017512e-06,0
298.0,12,1.0520490855820856e-06,0
298.0,13,9.084026158592895e-07,0
298.0,14,1.029320422251262e-06,0
298.0,15,8.354349911057141e-07,0
300.0,0,8.051059973334841e-07,0
300.0,1,9.350076839249121e-07,0
300.0,2,1.3438591079061236e-06,0
300.0,3,1.4963622642978431e-06,0
300.0,4,1.2200288685824773e-06,0
300.0,5,9.426791841985955e-07,0
300.0,6,1.4422638454873645e-06,0
300.0,7,1.2974071598979905e-06,0
300.0,8,1.453701204682622e-06,0
300.0,9,9.206862787620023e-07,0
300.0,10,9.752020061421837e-07,0
300.0,11,1.0075031488864908e-06,0
300.0,12,1.0428985647565972e-06,0
300.0,13,8.954645421234983e-07,0
300.0,14,1.0145975762613017e-06,0
300.0,15,8.412726607919209e-07,0
302.0,0,7.70871079888238e-07,0
302.0,1,8.260298175705104e-07,0
302.0,2,1.3346362362089106e-06,0
302.0,3,1.454759519479275e-06,0
302.0,4,1.200440804299995e-06,0
302.0,5,8.661781988841684e-07,0
302.0,6,1.4330799948654902e-06,0
302.0,7,1.2278958914767558e-06,0
302.0,8,1.4536591919111614e-06,0
302.0,9,8.663782681242606e-07,0
302.0,10,9.5751625179366e-07,0
302.0,11,9.645458658499093e-07,0
302.0,12,1.0335655734134091e-06,0
302.0,13,8.399917656460276e-07,0
302.0,14,1.0035519667768589e-06,0
302.0,15,7.728860767390402e-07,0
304.0,0,7.492930609869594e-07,0
304.0,1,7.335545226186811e-07,0
304.0,2,1.3383133043904993e-06,0
304.0,3,1.4232223291164679e-06,0
304.0,4,1.196706655664681e-06,0
304.0,5,8.098631656690149e-07,0
304.0,6,1.4455521807483934e-06,0
304.0,7,1.1713356091437853e-06,0
304.0,8,1.472543932682674e-06,0
304.0,9,8.301192209703166e-07,0
304.0,10,9.5683833277191e-07,0
304.0,11,9.304344621081845e-07,0
304.0,12,1.0381453782810387e-06,0
304.0,13,8.037804352966552e-07,0
304.0,14,1.0062882204928822e-06,0
304.0,15,7.028417550636476e-07,0
306.0,0,7.660146782763059e-07,0
306.0,1,6.90978884865276e-07,0
306.0,2,1.364687978373227e-06,0
306.0,3,1.4471928125345414e-06,0
306.0,4,1.2248776879755426e-06,0
306.0,5,8.060616475037034e-07,0
306.0,6,1.4767175459570043e-06,0
306.0,7,1.1723746595993237e-06,0
306.0,8,1.5189032721355426e-06,0
306.0,9,8.321879726957107e-07,0
306.0,10,9.782290739633144e-07,0
306.0,11,9.327597848999124e-07,0
306.0,12,1.068178799659721e-06,0
306.0,13,8.027246159652171e-07,0
306.0,14,1.0291130188446532e-06,0
306.0,15,6.873912541546229e-07,0
308.0,0,8.067301011760396e-07,0
308.0,1,6.968361841420018e-07,0
308.0,2,1.3949288999896416e-06,0
308.0,3,1.5026021877373587e-06,0
308.0,4,1.2695095614192353e-06,0
308.0,5,8.382630422692874e-07,0
308.0,6,1.5115819527898578e-06,0
308.0,7,1.2186570477373854e-06,0
308.0,8,1.5786639921148516e-06,0
308.0,9,8.597028506923919e-07,0
308.0,10,1.007307595093426e-06,0
308.0,11,9.612551316911028e-07,0
308.0,12,1.1077501855514877e-06,0
308.0,13,8.28910399259172e-07,0
308.0,14,1.059139572069787e-06,0
308.0,15,7.231099828776243e-07,0
310.0,0,8.31997111278462e-07,0
310.0,1,6.977990395002061e-07,0
310.0,2,1.4125929434782324e-06,0
310.0,3,1.5406508364973554e-06,0
310.0,4,1.2980628708020086e-06,0
310.0,5,8.556546160693063e-07,0
310.0,6,1.535652566900591e-06,0
310.0,7,1.2475754268694742e-06,0
310.0,8,1.612423164750763e-06,0
310.0,9,8.781290898963083e-07,0
310.0,10,1.0270735764525053e-06,0
310.0,11,9.797290434749078e-07,0
310.0,12,1.1290757293825902e-06,0
310.0,13,8.440175883492628e-07,0
310.0,14,1.077603462345912e-06,0
310.0,15,7.442040786933391e-07,0
312.0,0,8.44493132788546e-07,0
312.0,1,6.875909030811853e-07,0
312.0,2,1.4188733975648336e-06,0
312.0,3,1.5628416883246947e-06,0
312.0,4,1.313757288226232e-06,0
312.0,5,8.629510088842094e-07,0
312.0,6,1.5460812872998546e-06,0
312.0,7,1.2596853538403792e-06,0
312.0,8,1.6217226344508092e-06,0
312.0,9,8.850893041275854e-07,0
312.0,10,1.037554021460543e-06,0
312.0,11,9.828123103808198e-07,0
312.0,12,1.1360040087310167e-06,0
312.0,13,8.460937216401127e-07,0
312.0,14,1.0822074852429923e-06,0
312.0,15,7.527228831234758e-07,0
314.0,0,8.433939546644175e-07,0
314.0,1,6.754322834535303e-07,0
314.0,2,1.4074251078022115e-06,0
314.0,3,1.5751343310925173e-06,0
314.0,4,1.3122617911750592e-06,0
314.0,5,8.619176907913251e-07,0
314.0,6,1.5351848925523557e-06,0
314.0,7,1.2599186929899467e-06,0
314.0,8,1.5975992060519772e-06,0
314.0,9,8.808588173500386e-07,0
314.0,10,1.0352726139069973e-06,0
314.0,11,9.728857165262244e-07,0
314.0,12,1.1169673132129252e-06,0
314.0,13,8.363439618282751e-07,0
314.0,14,1.0670088205399263e-06,0
314.0,15,7.672305705406886e-07,0
316.0,0,8.233078067155476e-07,0
316.0,1,6.620188490831825e-07,0
316.0,2,1.3781854795649824e-06,0
316.0,3,1.5671997070873525e-06,0
316.0,4,1.2934171518043963e-06,0
316.0,5,8.505617426374798e-07,0
316.0,6,1.510463918801108e-06,0
316.0,7,1.244595436276383e-06,0
316.0,8,1.543746930620047e-06,0
316.0,9,8.645187727449097e-07,0
316.0,10,1.0157927226734244e-06,0
316.0,11,9.509789101983118e-07,0
316.0,12,1.0765197386496997e-06,0
316.0,13,8.163342108766279e-07,0
316.0,14,1.0365940392535867e-06,0
316.0,15,7.915107289585794e-07,0
318.0,0,8.028398155064103e-07,0
318.0,1,6.514411374449387e-07,0
318.0,2,1.3552753473382872e-06,0
318.0,3,1.5478750561169697e-06,0
318.0,4,1.2736760887627092e-06,0
318.0,5,8.345325130311715e-07,0
318.0,6,1.4851218150561104e-06,0
318.0,7,1.223576397287885e-06,0
318.0,8,1.4902311101659887e-06,0
318.0,9,8.430756298887289e-07,0
318.0,10,9.939167593075679e-07,0
318.0,11,9.265041185342879e-07,0
318.0,12,1.0400055078614085e-06,0
318.0,13,7.933741189398293e-07,0
318.0,14,1.0091546787685589e-06,0
318.0,15,8.15443499536617e-07,0
320.0,0,7.974658153816937e-07,0
320.0,1,6.461663104210931e-07,0
320.0,2,1.334106209619168e-06,0
320.0,3,1.5190065668510706e-06,0
320.0,4,1.2665341483846591e-06,0
320.0,5,8.152503248836963e-07,0
320.0,6,1.4561865328944386e-06,0
320.0,7,1.201412794690565e-06,0
320.0,8,1.4373724467865836e-06,0
320.0,9,8.157257047827782e-07,0
320.0,10,9.656324762408667e-07,0
320.0,11,9.027369030784623e-07,0
320.0,12,1.0084796961496502e-06,0
320.0,13,7.637732190587945e-07,0
320.0,14,9.78027552038395e-07,0
320.0,15,8.717798358431874e-07,0
322.0,0,8.090532664792357e-07,0
322.0,1,6.540498834186885e-07,0
322.0,2,1.3270097244248752e-06,0
322.0,3,1.4968239041383591e-06,0
322.0,4,1.2838266605026753e-06,0
322.0,5,8.026712981300969e-07,0
322.0,6,1.433319573577365e-06,0
322.0,7,1.1913853775445142e-06,0
322.0,8,1.4043597663565753e-06,0
322.0,9,7.938041320124253e-07,0
322.0,10,9.420417086786943e-07,0
322.0,11,8.872548974871807e-07,0
322.0,12,9.93330197697022e-07,0
322.0,13,7.464521042536063e-07,0
322.0,14,9.543996808579872e-07,0
322.0,15,9.703358144466192e-07,0
324.0,0,8.089044081409681e-07,0
324.0,1,6.681216905184716e-07,0
324.0,2,1.3301455074606144e-06,0
324.0,3,1.4810304587929313e-06,0
324.0,4,1.3050960934347652e-06,0
324.0,5,7.936794442069885e-07,0
324.0,6,1.427729403633616e-06,0
324.0,7,1.1816125114281146e-06,0
324.0,8,1.388306552986826e-06,0
324.0,9,7.818541310457145e-07,0
324.0,10,9.276618999805634e-07,0
324.0,11,8.761622793025167e-07,0
324.0,12,9.861936670177013e-07,0
324.0,13,7.352820404137981e-07,0
324.0,14,9.43058915732239e-07,0
324.0,15,1.067428239785426e-06,0
326.0,0,7.886595553250617e-07,0
326.0,1,6.847337051099357e-07,0
326.0,2,1.339827758410009e-06,0
326.0,3,1.4595002028139252e-06,0
326.0,4,1.3320132715967498e-06,0
326.0,5,7.854066714855703e-07,0
326.0,6,1.428711918351002e-06,0
326.0,7,1.1643902093211758e-06,0
326.0,8,1.3796539421173705e-06,0
326.0,9,7.756311413825685e-07,0
326.0,10,9.18852708321704e-07,0
326.0,11,8.650619609339548e-07,0
326.0,12,9.771195162055683e-07,0
326.0,13,7.30560119812991e-07,0
326.0,14,9.391485505499118e-07,0
326.0,15,1.129214328637394e-06,0
328.0,0,7.564087653471477e-07,0
328.0,1,7.142587629767771e-07,0
328.0,2,1.3635630215734012e-06,0
328.0,3,1.4411657763912708e-06,0
328.0,4,1.3769471229867126e-06,0
328.0,5,7.813185982614078e-07,0
328.0,6,1.4477623733008887e-06,0
328.0,7,1.1443328180972057e-06,0
328.0,8,1.383782067614293e-06,0
328.0,9,7.763659438038205e-07,0
328.0,10,9.179709755249136e-07,0
328.0,11,8.599413538821375e-07,0
328.0,12,9.748138347910332e-07,0
328.0,13,7.354032977765486e-07,0
328.0,14,9.473359994521416e-07,0
328.0,15,1.1304565886248938e-06,0
330.0,0,7.465311032989163e-07,0
330.0,1,7.562381899904288e-07,0
330.0,2,1.3972184181145426e-06,0
330.0,3,1.4427499472216035e-06,0
330.0,4,1.4569891711928508e-06,0
330.0,5,7.871831505896867e-07,0
330.0,6,1.4813950350936107e-06,0
330.0,7,1.1386788737896826e-06,0
330.0,8,1.4125343053319696e-06,0
330.0,9,7.871119572410549e-07,0
330.0,10,9.266476980772751e-07,0
330.0,11,8.690283753859238e-07,0
330.0,12,9.93146174635387e-07,0
330.0,13,7.503250324499295e-07,0
330.0,14,9.677535690918638e-07,0
330.0,15,1.0602688993311503e-06,0
332.0,0,7.575559231318863e-07,0
332.0,1,8.028029421657783e-07,0
332.0,2,1.423935419442284e-06,0
332.0,3,1.4520927157181327e-06,0
332.0,4,1.5437695628870259e-06,0
332.0,5,7.924836194272877e-07,0
332.0,6,1.5146311363955393e-06,0
332.0,7,1.1418777748364998e-06,0
332.0,8,1.4479903610394978e-06,0
332.0,9,7.989702200983732e-07,0
332.0,10,9.372851605686618e-07,0
332.0,11,8.811436188563529e-07,0
332.0,12,1.0214398810732146e-06,0
332.0,13,7.663436480782175e-07,0
332.0,14,9.88765085942542e-07,0
332.0,15,9.738076042011584e-07,0
334.0,0,7.702691495796595e-07,0
334.0,1,8.594095226730324e-07,0
334.0,2,1.4450312563506066e-06,0
334.0,3,1.458074427146454e-06,0
334.0,4,1.6488059139353714e-06,0
334.0,5,7.939880191816277e-07,0
334.0,6,1.5441606140822914e-06,0
334.0,7,1.1422902970871331e-06,0
334.0,8,1.484789066845173e-06,0
334.0,9,8.104242336837522e-07,0
334.0,10,9.479107507670866e-07,0
334.0,11,8.946166882861446e-07,0
334.0,12,1.0532798207797762e-06,0
334.0,13,7.818251964186765e-07,0
334.0,14,1.0123674325891792e-06,0
334.0,15,8.925638010186661e-07,0
336.0,0,7.686882970508652e-07,0
336.0,1,9.037821692731293e-07,0
336.0,2,1.443227667891459e-06,0
336.0,3,1.4505504503451578e-06,0
336.0,4,1.7356513852938022e-06,0
336.0,5,7.860060798219849e-07,0
336.0,6,1.554564148357354e-06,0
336.0,7,1.1326700700571663e-06,0
336.0,8,1.5017105307428467e-06,0
336.0,9,8.142577972915622e-07,0
336.0,10,9.48513632300695e-07,0
336.0,11,9.008735130972126e-07,0
336.0,12,1.0673466495120321e-06,0
336.0,13,7.892407279767114e-07,0
336.0,14,1.0218352353863344e-06,0
336.0,15,8.373787900354983e-07,0
338.0,0,7.553349362153073e-07,0
338.0,1,9.296622015544581e-07,0
338.0,2,1.4240073411141067e-06,0
338.0,3,1.4323087483272626e-06,0
338.0,4,1.7742339375315636e-06,0
338.0,5,7.70977604742115e-07,0
338.0,6,1.5424396908793551e-06,0
338.0,7,1.1157047512733328e-06,0
338.0,8,1.490796684544462e-06,0
338.0,9,8.088904239760057e-07,0
338.0,10,9.396105480659241e-07,0
338.0,11,8.981958448945784e-07,0
338.0,12,1.0598852602173636e-06,0
338.0,13,7.833860880263467e-07,0
338.0,14,1.013485916823176e-06,0
338.0,15,7.98439882697486e-07,0
340.0,0,7.321428635419766e-07,0
340.0,1,9.531239754092854e-07,0
340.0,2,1.3905030126748693e-06,0
340.0,3,1.399575275007823e-06,0
340.0,4,1.7798241074753134e-06,0
340.0,5,7.504980053595813e-07,0
340.0,6,1.5138712604811075e-06,0
340.0,7,1.0895421548430427e-06,0
340.0,8,1.4595135127423628e-06,0
340.0,9,7.960639879471327e-07,0
340.0,10,9.204987920992752e-07,0
340.0,11,8.83660937774917e-07,0
340.0,12,1.0367868129158527e-06,0
340.0,13,7.723751472280522e-07,0
340.0,14,9.943007299949484e-07,0
340.0,15,7.537581873244746e-07,0
342.0,0,6.946672813483485e-07,0
342.0,1,9.615092303249096e-07,0
342.0,2,1.3374595211760938e-06,0
342.0,3,1.3468815708221389e-06,0
342.0,4,1.74203670872093e-06,0
342.0,5,7.184539970221256e-07,0
342.0,6,1.4665103657253138e-06,0
342.0,7,1.0495352625213482e-06,0
342.0,8,1.4004750341045813e-06,0
342.0,9,7.71356558404105e-07,0
342.0,10,8.89980831044657e-07,0
342.0,11,8.573967658948239e-07,0
342.0,12,9.985766654357932e-07,0
342.0,13,7.44447021777369e-07,0
342.0,14,9.612616951244483e-07,0
342.0,15,7.033022228178285e-07,0
344.0,0,6.556121194635746e-07,0
344.0,1,9.534345404061603e-07,0
344.0,2,1.2876024770436291e-06,0
344.0,3,1.2896333627535305e-06,0
344.0,4,1.6689198268430252e-06,0
344.0,5,6.863102459667991e-07,0
344.0,6,1.4188124008452935e-06,0
344.0,7,1.0151459471127817e-06,0
344.0,8,1.3457934841723735e-06,0
344.0,9,7.449616915482661e-07,0
344.0,10,8.630687874907555e-07,0
344.0,11,8.31913462596696e-07,0
344.0,12,9.596289004347393e-07,0
344.0,13,7.192103018255183e-07,0
344.0,14,9.296695667322496e-07,0
344.0,15,6.626214773324377e-07,0
346.00000000000006,0,6.319337735787297e-07,0
346.00000000000006,1,9.41092957486868e-07,0
346.00000000000006,2,1.2563906948576944e-06,0
346.00000000000006,3,1.255924847362382e-06,0
346.00000000000006,4,1.5941301289592254e-06,0
346.00000000000006,5,6.683144549992906e-07,0
346.00000000000006,6,1.3863621460498696e-06,0
346.00000000000006,7,9.991854441923718e-07,0
346.00000000000006,8,1.3107913301436268e-06,0
346.00000000000006,9,7.294301334906321e-07,0
346.00000000000006,10,8.503190990386859e-07,0
346.00000000000006,11,8.166061409935086e-07,0
346.00000000000006,12,9.345686522827434e-07,0
346.00000000000006,13,7.010310989033915e-07,0
346.00000000000006,14,9.127948922436641e-07,0
346.00000000000006,15,6.431125943983091e-07,0
348.00000000000006,0,6.15135087487684e-07,0
348.00000000000006,1,9.285272276567877e-07,0
348.00000000000006,2,1.2331257228859135e-06,0
348.00000000000006,3,1.2306456049661495e-06,0
348.00000000000006,4,1.5161060903257297e-06,0
348.00000000000006,5,6.58726626901041e-07,0
348.00000000000006,6,1.3648958934658716e-06,0
348.00000000000006,7,9.904921114178877e-07,0
348.00000000000006,8,1.286537682768629e-06,0
348.00000000000006,9,7.18938311753097e-07,0
348.00000000000006,10,8.458652566794052e-07,0
348.00000000000006,11,8.046430874758786e-07,0
348.00000000000006,12,9.194996978965626e-07,0
348.00000000000006,13,6.903859880530601e-07,0
348.00000000000006,14,9.031421226045305e-07,0
348.00000000000006,15,6.246223850355544e-07,0
350.00000000000006,0,6.05821775195492e-07,0
350.00000000000006,1,9.135934879499141e-07,0
350.00000000000006,2,1.212135182803011e-06,0
350.00000000000006,3,1.2063972267573005e-06,0
350.00000000000006,4,1.4264111247513586e-06,0
350.00000000000006,5,6.522504724925888e-07,0
350.00000000000006,6,1.3475251759143468e-06,0
350.00000000000006,7,9.846070753672153e-07,0
350.00000000000006,8,1.2756235414498802e-06,0
350.00000000000006,9,7.136527366303357e-07,0
350.00000000000006,10,8.436520864376645e-07,0
350.00000000000006,11,7.956101869173289e-07,0
350.00000000000006,12,9.17909108299448e-07,0
350.00000000000006,13,6.873838597499354e-07,0
350.00000000000006,14,8.99518545779454e-07,0
350.00000000000006,15,6.080384846509044e-07,0
352.0,0,6.066805486321798e-07,0
352.0,1,9.032117437686652e-07,0
352.0,2,1.204836905376449e-06,0
352.0,3,1.1960393486546289e-06,0
352.0,4,1.3606981840353832e-06,0
352.0,5,6.459675014876327e-07,0
352.0,6,1.337785496883495e-06,0
352.0,7,9.86251808597679e-07,0
352.0,8,1.2883817128539697e-06,0
352.0,9,7.163958065413389e-07,0
352.0,10,8.418920623092145e-07,0
352.0,11,7.94073537792847e-07,0
352.0,12,9.335583806061622e-07,0
352.0,13,6.921646784897077e-07,0
352.0,14,9.013530652665082e-07,0
352.0,15,6.013543108606971e-07,0
354.0,0,6.144046551969249e-07,0
354.0,1,8.992187652374155e-07,0
354.0,2,1.2117003918073861e-06,0
354.0,3,1.2014301975025656e-06,0
354.0,4,1.321795683199563e-06,0
354.0,5,6.447444005277086e-07,0
354.0,6,1.3409116338985153e-06,0
354.0,7,9.986522841771027e-07,0
354.0,8,1.3128913410748764e-06,0
354.0,9,7.243344268809488e-07,0
354.0,10,8.474451009579627e-07,0
354.0,11,8.045741841976307e-07,0
354.0,12,9.579518494516146e-07,0
354.0,13,7.055593064718086e-07,0
354.0,14,9.11717006235775e-07,0
354.0,15,6.052214602365502e-07,0
356.0,0,6.283900869555761e-07,0
356.0,1,9.048621748949149e-07,0
356.0,2,1.2329574824772097e-06,0
356.0,3,1.2220111497036351e-06,0
356.0,4,1.2890931890286287e-06,0
356.0,5,6.530649487143136e-07,0
356.0,6,1.3560155092123724e-06,0
356.0,7,1.0218697557889665e-06,0
356.0,8,1.3558997707042203e-06,0
356.0,9,7.40486978678794e-07,0
356.0,10,8.689276457484812e-07,0
356.0,11,8.230558388878945e-07,0
356.0,12,9.941456917440814e-07,0
356.0,13,7.235515485402305e-07,0
356.0,14,9.367163362585961e-07,0
356.0,15,6.144623534088709e-07,0
358.0,0,6.388100153577523e-07,0
358.0,1,9.121615232352592e-07,0
358.0,2,1.2582540848389444e-06,0
358.0,3,1.24127182614619e-06,0
358.0,4,1.2592502817904585e-06,0
358.0,5,6.651927053871019e-07,0
358.0,6,1.3731490170919163e-06,0
358.0,7,1.0435951889794475e-06,0
358.0,8,1.3969691351739072e-06,0
358.0,9,7.592925967346943e-07,0
358.0,10,8.953933932124159e-07,0
358.0,11,8.397507342898183e-07,0
358.0,12,1.0270007610466607e-06,0
358.0,13,7.427303066172597e-07,0
358.0,14,9.660254267326677e-07,0
358.0,15,6.250278634113185e-07,0
360.0,0,6.431842715977278e-07,0
360.0,1,9.044509440025013e-07,0
360.0,2,1.2684361800936308e-06,0
360.0,3,1.248584220163519e-06,0
360.0,4,1.2312008437087258e-06,0
360.0,5,6.695820644649293e-07,0
360.0,6,1.3803247625106202e-06,0
360.0,7,1.053273291181204e-06,0
360.0,8,1.4191045700061166e-06,0
360.0,9,7.716731852488144e-07,0
360.0,10,9.118135670114079e-07,0
360.0,11,8.503269614436701e-07,0
360.0,12,1.044012428115419e-06,0
360.0,13,7.529616658927865e-07,0
360.0,14,9.823868037883005e-07,0
360.0,15,6.306337170109547e-07,0
362.0,0,6.418885387778296e-07,0
362.0,1,8.813302214174171e-07,0
362.0,2,1.2662950176928157e-06,0
362.0,3,1.2419625449676648e-06,0
362.0,4,1.193626436048955e-06,0
362.0,5,6.698735240737969e-07,0
362.0,6,1.3743380069255782e-06,0
362.0,7,1.052505973501928e-06,0
362.0,8,1.4214082114664529e-06,0
362.0,9,7.758789313403367e-07,0
362.0,10,9.168418820787182e-07,0
362.0,11,8.53215938158786e-07,0
362.0,12,1.046167349822391e-06,0
362.0,13,7.518778574343043e-07,0
362.0,14,9.855495855759637e-07,0
362.0,15,6.283351016774409e-07,0
364.0,0,6.294222769786032e-07,0
364.0,1,8.279335906163695e-07,0
364.0,2,1.2448912310954538e-06,0
364.0,3,1.2260345509284563e-06,0
364.0,4,1.1387664636869075e-06,0
364.0,5,6.617933040074377e-07,0
364.0,6,1.3493272701725294e-06,0
364.0,7,1.037204522433324e-06,0
364.0,8,1.3867348240461196e-06,0
364.0,9,7.673870930945707e-07,0
364.0,10,9.088580450400104e-07,0
364.0,11,8.446746785005456e-07,0
364.0,12,1.0229488551272403e-06,0
364.0,13,7.379024325749307e-07,0
364.0,14,9.687723708357666e-07,0
364.0,15,6.179241615241353e-07,0
366.0,0,6.073877230276876e-07,0
366.0,1,7.616265684337699e-07,0
366.0,2,1.210155330947933e-06,0
366.0,3,1.1981217295766731e-06,0
366.0,4,1.0793631660801926e-06,0
366.0,5,6.43955972318844e-07,0
366.0,6,1.3102201761263855e-06,0
366.0,7,1.0114834219772218e-06,0
366.0,8,1.3349325825673746e-06,0
366.0,9,7.472590290765255e-07,0
366.0,10,8.858393936950254e-07,0
366.0,11,8.193410447100082e-07,0
366.0,12,9.80866926245827e-07,0
