dt,5e-10
freqs,channel,p1,chi2
44.0,15,1.7879174820092595e-07,0
46.0,0,6.139181902429992e-08,0
46.0,1,1.0253029343888742e-07,0
46.0,2,1.0834603344212495e-07,0
46.0,3,7.330053034780425e-08,0
46.0,4,1.0444212112049019e-07,0
46.0,5,5.779803907872014e-08,0
46.0,6,1.0468845206020275e-07,0
46.0,7,8.417475631406082e-08,0
46.0,8,1.0089337668302968e-07,0
46.0,9,5.262951283279703e-08,0
46.0,10,6.205424512816586e-08,0
46.0,11,6.206920913424742e-08,0
46.0,12,7.268635761786964e-08,0
46.0,13,4.221525382369281e-08,0
46.0,14,7.116513839533497e-08,0
46.0,15,1.801672606074671e-07,0
48.0,0,6.152271642569163e-08,0
48.0,1,1.0293735674845971e-07,0
48.0,2,1.0902902700368974e-07,0
48.0,3,7.361203269951265e-08,0
48.0,4,1.0503856625312153e-07,0
48.0,5,5.830856107297217e-08,0
48.0,6,1.050838024668493e-07,0
48.0,7,8.436369925201614e-08,0
48.0,8,1.0119613250203351e-07,0
48.0,9,5.328216856996284e-08,0
48.0,10,6.223373908838204e-08,0
48.0,11,6.210237020584163e-08,0
48.0,12,7.268008053028042e-08,0
48.0,13,4.243747189643453e-08,0
48.0,14,7.125357365297242e-08,0
48.0,15,1.809201743864054e-07,0
50.0,0,6.218620867129767e-08,0
50.0,1,1.0355816748396786e-07,0
50.0,2,1.1035783791249574e-07,0
50.0,3,7.403646664134395e-08,0
50.0,4,1.0600596309237988e-07,0
50.0,5,5.904809981806666e-08,0
50.0,6,1.053384362620061e-07,0
50.0,7,8.460125905341979e-08,0
50.0,8,1.0243381083367681e-07,0
50.0,9,5.442245446776411e-08,0
50.0,10,6.296588117301589e-08,0
50.0,11,6.226450415196749e-08,0
50.0,12,7.272118579297949e-08,0
50.0,13,4.326258102523936e-08,0
50.0,14,7.192531572817873e-08,0
50.0,15,1.8236530934509156e-07,0
52.00000000000001,0,6.221260039736018e-08,0
52.00000000000001,1,1.0390186974378098e-07,0
52.00000000000001,2,1.1219935035519017e-07,0
52.00000000000001,3,7.438212855833206e-08,0
52.00000000000001,4,1.067548370918801e-07,0
52.00000000000001,5,5.950757241647819e-08,0
52.00000000000001,6,1.0587352578273838e-07,0
52.00000000000001,7,8.512190756669158e-08,0
52.00000000000001,8,1.028999683892369e-07,0
52.00000000000001,9,5.725038642540082e-08,0
52.00000000000001,10,6.39777710407599e-08,0
52.00000000000001,11,6.233864621253649e-08,0
52.00000000000001,12,7.27654451751464e-08,0
52.00000000000001,13,4.3941064995347434e-08,0
52.00000000000001,14,7.225307276889564e-08,0
52.00000000000001,15,1.8410632584676516e-07,0
54.0,0,6.299134766028514e-08,0
54.0,1,1.0499191614294284e-07,0
54.0,2,1.1277522841905671e-07,0
54.0,3,7.4769631906899e-08,0
54.0,4,1.0832735028611366e-07,0
54.0,5,6.015070334378415e-08,0
54.0,6,1.0624195349087142e-07,0
54.0,7,8.564020557091611e-08,0
54.0,8,1.0381891932536028e-07,0
54.0,9,5.7367572266334916e-08,0
54.0,10,6.407529216736504e-08,0
54.0,11,6.265337721909173e-08,0
54.0,12,7.285076506547227e-08,0
54.0,13,4.493323635643288e-08,0
54.0,14,7.230264572821474e-08,0
54.0,15,1.85032037096467e-07,0
56.0,0,6.332193569273729e-08,0
56.0,1,1.057942418348643e-07,0
56.0,2,1.1471371297662396e-07,0
56.0,3,7.53715018548009e-08,0
56.0,4,1.1066718547178837e-07,0
56.0,5,6.05369895473665e-08,0
56.0,6,1.069472916511263e-07,0
56.0,7,8.720598344020531e-08,0
56.0,8,1.0496343357119896e-07,0
56.0,9,5.977354868712524e-08,0
56.0,10,6.780058020494473e-08,0
56.0,11,6.302504396381871e-08,0
56.0,12,7.304919353529545e-08,0
56.0,13,4.584052021055162e-08,0
56.0,14,7.256577038938769e-08,0
56.0,15,1.8694101642661702e-07,0
58.0,0,6.385453349268375e-08,0
58.0,1,1.0690377933605613e-07,0
58.0,2,1.1509002556853684e-07,0
58.0,3,7.569165104960252e-08,0
58.0,4,1.1151709055520719e-07,0
58.0,5,6.111642367627169e-08,0
58.0,6,1.0736675606248991e-07,0
58.0,7,8.832947628285973e-08,0
58.0,8,1.0558112490933194e-07,0
58.0,9,5.982091676533075e-08,0
58.0,10,6.929047050726596e-08,0
58.0,11,6.349268481634786e-08,0
58.0,12,7.322512101675592e-08,0
58.0,13,4.649831491238379e-08,0
58.0,14,7.261842721495497e-08,0
58.0,15,1.883703986783122e-07,0
60.0,0,6.421626038677399e-08,0
60.0,1,1.078338052838936e-07,0
60.0,2,1.1607975926348543e-07,0
60.0,3,7.63832625253485e-08,0
60.0,4,1.123566219787507e-07,0
60.0,5,6.1348395437821e-08,0
60.0,6,1.079102632964568e-07,0
60.0,7,9.112881222289223e-08,0
60.0,8,1.0681437337057633e-07,0
60.0,9,6.090761537970206e-08,0
60.0,10,7.082685992778844e-08,0
60.0,11,6.453095053476057e-08,0
60.0,12,7.395100631469893e-08,0
60.0,13,4.729661991192994e-08,0
60.0,14,7.266748784142582e-08,0
60.0,15,1.9062958209703252e-07,0
62.0,0,6.465649087557622e-08,0
62.0,1,1.0932571859709914e-07,0
62.0,2,1.1670801757225888e-07,0
62.0,3,7.689905940612095e-08,0
62.0,4,1.1269750093796652e-07,0
62.0,5,6.179681997760481e-08,0
62.0,6,1.0890643098912224e-07,0
62.0,7,9.258465587337214e-08,0
62.0,8,1.0752554117367411e-07,0
62.0,9,6.11512080142797e-08,0
62.0,10,7.152398364485403e-08,0
62.0,11,6.576735508921071e-08,0
62.0,12,7.488359706637799e-08,0
62.0,13,4.794945449959226e-08,0
62.0,14,7.269507133733275e-08,0
62.0,15,1.923789518573095e-07,0
64.0,0,6.49903220720625e-08,0
64.0,1,1.101908047780085e-07,0
64.0,2,1.1711720641145582e-07,0
64.0,3,7.729303022742797e-08,0
64.0,4,1.130543459952691e-07,0
64.0,5,6.209624468159348e-08,0
64.0,6,1.0981742877942851e-07,0
64.0,7,9.308115778989636e-08,0
64.0,8,1.0845629655238024e-07,0
64.0,9,6.128169632521953e-08,0
64.0,10,7.207763315948439e-08,0
64.0,11,6.753128892854917e-08,0
64.0,12,7.625152671474104e-08,0
64.0,13,4.845648304972492e-08,0
64.0,14,7.27797125368922e-08,0
64.0,15,1.9401322265302451e-07,0
66.0,0,6.551258495583682e-08,0
66.0,1,1.1156668158095449e-07,0
66.0,2,1.1802292569982335e-07,0
66.0,3,7.83433402944366e-08,0
66.0,4,1.140462291548406e-07,0
66.0,5,6.258681209749919e-08,0
66.0,6,1.1255974195240124e-07,0
66.0,7,9.431383625636901e-08,0
66.0,8,1.0973746650447338e-07,0
66.0,9,6.144522533843822e-08,0
66.0,10,7.234493535029334e-08,0
66.0,11,6.96400022120158e-08,0
66.0,12,7.956274044662392e-08,0
66.0,13,4.899352194603198e-08,0
66.0,14,7.292842880196818e-08,0
66.0,15,1.9667043444154908e-07,0
68.0,0,6.602075833059659e-08,0
68.0,1,1.1226011210568799e-07,0
68.0,2,1.1907167654476432e-07,0
68.0,3,7.878257558225821e-08,0
68.0,4,1.1438396623958561e-07,0
68.0,5,6.282499999282973e-08,0
68.0,6,1.138146079401462e-07,0
68.0,7,9.430033496714285e-08,0
68.0,8,1.1084022770224886e-07,0
68.0,9,6.145240192894437e-08,0
68.0,10,7.258226349006686e-08,0
68.0,11,7.091364701756573e-08,0
68.0,12,8.085669894122628e-08,0
68.0,13,4.9359347609660606e-08,0
68.0,14,7.340628987754537e-08,0
68.0,15,1.9781709620536153e-07,0
70.0,0,6.64352428025764e-08,0
70.0,1,1.1358087739446469e-07,0
70.0,2,1.2010251744287993e-07,0
70.0,3,8.045425810802073e-08,0
70.0,4,1.1635201086597297e-07,0
70.0,5,6.319269237984816e-08,0
70.0,6,1.1560282562038386e-07,0
70.0,7,9.493533221231558e-08,0
70.0,8,1.1241266014274422e-07,0
70.0,9,6.151390270872522e-08,0
70.0,10,7.265331291963753e-08,0
70.0,11,7.182500678399013e-08,0
70.0,12,8.262528342502497e-08,0
70.0,13,4.9756428151988525e-08,0
70.0,14,7.422796096607915e-08,0
70.0,15,2.011566752558811e-07,0
72.00000000000001,0,6.748352444572555e-08,0
72.00000000000001,1,1.1489963027240541e-07,0
72.00000000000001,2,1.2312326047489482e-07,0
72.00000000000001,3,8.14011753294007e-08,0
72.00000000000001,4,1.1809775689304848e-07,0
72.00000000000001,5,6.35298074586157e-08,0
72.00000000000001,6,1.1646170296895568e-07,0
72.00000000000001,7,9.513221098529422e-08,0
72.00000000000001,8,1.1413607252907252e-07,0
72.00000000000001,9,6.154174626928504e-08,0
72.00000000000001,10,7.26871373402725e-08,0
72.00000000000001,11,7.255441408326844e-08,0
72.00000000000001,12,8.31832725726738e-08,0
72.00000000000001,13,5.002397788638079e-08,0
72.00000000000001,14,7.568526510658487e-08,0
72.00000000000001,15,2.0344476222063987e-07,0
74.0,0,6.780993489418285e-08,0
74.0,1,1.1579053876988149e-07,0
74.0,2,1.250005030640127e-07,0
74.0,3,8.255980034127296e-08,0
74.0,4,1.2043915668903644e-07,0
74.0,5,6.386663244071498e-08,0
74.0,6,1.174799297152836e-07,0
74.0,7,9.554639466991036e-08,0
74.0,8,1.1543295849064131e-07,0
74.0,9,6.17241479107629e-08,0
74.0,10,7.274515900417933e-08,0
74.0,11,7.281563890168094e-08,0
74.0,12,8.361546970557125e-08,0
74.0,13,5.0282029916205694e-08,0
74.0,14,7.869273953656057e-08,0
74.0,15,2.0633815396334693e-07,0
76.0,0,6.920394980840134e-08,0
76.0,1,1.175428888840144e-07,0
76.0,2,1.2639178096503746e-07,0
76.0,3,8.388848829673379e-08,0
76.0,4,1.231077494648801e-07,0
76.0,5,6.424956191202363e-08,0
76.0,6,1.1822614732099953e-07,0
76.0,7,9.624309275665294e-08,0
76.0,8,1.1701740785056144e-07,0
76.0,9,6.187581192264495e-08,0
76.0,10,7.28548839950716e-08,0
76.0,11,7.311067106224168e-08,0
76.0,12,8.382241774377935e-08,0
76.0,13,5.051161953592102e-08,0
76.0,14,8.070777288867351e-08,0
76.0,15,2.0889582421379616e-07,0
78.0,0,7.028976915344047e-08,0
78.0,1,1.1935869262626318e-07,0
78.0,2,1.2756825894832525e-07,0
78.0,3,8.484945585879461e-08,0
78.0,4,1.236922075377633e-07,0
78.0,5,6.508665207736279e-08,0
78.0,6,1.1960834376694659e-07,0
78.0,7,9.761144261026598e-08,0
78.0,8,1.1844435264275203e-07,0
78.0,9,6.240918698774951e-08,0
78.0,10,7.336262866418633e-08,0
78.0,11,7.331115319736237e-08,0
78.0,12,8.389514904150597e-08,0
78.0,13,5.079055641467325e-08,0
78.0,14,8.242783496116142e-08,0
78.0,15,2.1146205542484222e-07,0
80.0,0,7.184957071226615e-08,0
80.0,1,1.2208931157148852e-07,0
80.0,2,1.2874573369926968e-07,0
80.0,3,8.637068322502129e-08,0
80.0,4,1.2485098270440268e-07,0
80.0,5,6.691857504525922e-08,0
80.0,6,1.2162896411175746e-07,0
80.0,7,1.0164695172712412e-07,0
80.0,8,1.2051439677605775e-07,0
80.0,9,6.359356655578176e-08,0
80.0,10,7.418306601029707e-08,0
80.0,11,7.373389374737918e-08,0
80.0,12,8.414945992339316e-08,0
80.0,13,5.134598951323645e-08,0
80.0,14,8.322735569524334e-08,0
80.0,15,2.158752605584974e-07,0
82.0,0,7.281895469074353e-08,0
82.0,1,1.2307223749510716e-07,0
82.0,2,1.30145738055255e-07,0
82.0,3,8.689368289609025e-08,0
82.0,4,1.255298262023643e-07,0
82.0,5,6.897231805056169e-08,0
82.0,6,1.2406635730426016e-07,0
82.0,7,1.0293314921085735e-07,0
82.0,8,1.2189899877340351e-07,0
82.0,9,6.5428458521022e-08,0
82.0,10,7.724908975222034e-08,0
82.0,11,7.419843339685464e-08,0
82.0,12,8.45738614070485e-08,0
82.0,13,5.183105199715847e-08,0
82.0,14,8.371332106033638e-08,0
82.0,15,2.1810241046521287e-07,0
84.0,0,7.429804985456139e-08,0
84.0,1,1.250381906196959e-07,0
84.0,2,1.330466186988836e-07,0
84.0,3,8.830488805080774e-08,0
84.0,4,1.2885378546231496e-07,0
84.0,5,7.058462026591276e-08,0
84.0,6,1.2683501353845e-07,0
84.0,7,1.053078737726972e-07,0
84.0,8,1.248361997702412e-07,0
84.0,9,6.979529957770876e-08,0
84.0,10,8.07638202770193e-08,0
84.0,11,7.581938274313256e-08,0
84.0,12,8.649437881634304e-08,0
84.0,13,5.2643724732182555e-08,0
84.0,14,8.388611255150145e-08,0
84.0,15,2.2256329936047907e-07,0
86.0,0,7.560064753126078e-08,0
86.0,1,1.2725533050425932e-07,0
86.0,2,1.3681470684412063e-07,0
86.0,3,8.927090966518086e-08,0
86.0,4,1.3144029686617068e-07,0
86.0,5,7.230110889726086e-08,0
86.0,6,1.2854682253058799e-07,0
86.0,7,1.0578737770855039e-07,0
86.0,8,1.2695095614192356e-07,0
86.0,9,7.150762994893344e-08,0
86.0,10,8.317343531583376e-08,0
86.0,11,7.891243753879041e-08,0
86.0,12,8.991643690697063e-08,0
86.0,13,5.41759462162236e-08,0
86.0,14,8.445112415021902e-08,0
86.0,15,2.2631677051199151e-07,0
88.0,0,7.626714347792086e-08,0
88.0,1,1.2929271871750634e-07,0
88.0,2,1.379076623645234e-07,0
