dt,5e-10
freqs,channel,p1,chi2
14.0,4,1.245585814145522e-07,0
14.0,5,6.370252749536333e-08,0
14.0,6,1.2855413216162556e-07,0
14.0,7,1.0375879494031252e-07,0
14.0,8,1.1726086448773006e-07,0
14.0,9,6.149186938124422e-08,0
14.0,10,7.564867246674622e-08,0
14.0,11,7.309669647241573e-08,0
14.0,12,8.391391216330851e-08,0
14.0,13,6.03959018527986e-08,0
14.0,14,8.384038338922634e-08,0
14.0,15,2.218164818856409e-07,0
16.0,0,6.280786512252931e-08,0
16.0,1,6.554317231800648e-08,0
16.0,2,1.2862944019574536e-07,0
16.0,3,7.336697226366423e-08,0
16.0,4,1.2498663387602434e-07,0
16.0,5,6.370252749536333e-08,0
16.0,6,1.2870344918621784e-07,0
16.0,7,1.04667506264881e-07,0
16.0,8,1.1744485478152567e-07,0
16.0,9,6.151013791047216e-08,0
16.0,10,7.672351220550544e-08,0
16.0,11,7.311431409733495e-08,0
16.0,12,8.39077153070028e-08,0
16.0,13,6.048238238169334e-08,0
16.0,14,8.384342979254921e-08,0
16.0,15,2.243101966170733e-07,0
18.000000000000004,0,6.303759204760321e-08,0
18.000000000000004,1,6.605662353649527e-08,0
18.000000000000004,2,1.2866676867208091e-07,0
18.000000000000004,3,7.341255807127428e-08,0
18.000000000000004,4,1.2503545007163053e-07,0
18.000000000000004,5,6.379219218568365e-08,0
18.000000000000004,6,1.2884883509691412e-07,0
18.000000000000004,7,1.0482704857933466e-07,0
18.000000000000004,8,1.1767694148869861e-07,0
18.000000000000004,9,6.152852623333439e-08,0
18.000000000000004,10,7.735857928146728e-08,0
18.000000000000004,11,7.313559196249313e-08,0
18.000000000000004,12,8.392634677926191e-08,0
18.000000000000004,13,6.068714242197127e-08,0
18.000000000000004,14,8.38525491562421e-08,0
18.000000000000004,15,2.2451331179491131e-07,0
20.0,0,6.407399549811898e-08,0
20.0,1,6.716637378535198e-08,0
20.0,2,1.286795008051754e-07,0
20.0,3,7.34961733265258e-08,0
20.0,4,1.2566812729983349e-07,0
20.0,5,6.41000219186942e-08,0
20.0,6,1.2891270688464696e-07,0
20.0,7,1.0492950499222144e-07,0
20.0,8,1.1792260698376258e-07,0
20.0,9,6.152238340932146e-08,0
20.0,10,7.805975045120535e-08,0
20.0,11,7.326276743807084e-08,0
20.0,12,8.397663727929982e-08,0
20.0,13,6.088088347030677e-08,0
20.0,14,8.38525491562421e-08,0
20.0,15,2.245868924803766e-07,0
22.0,0,6.479383504750039e-08,0
22.0,1,6.804700913671236e-08,0
22.0,2,1.2878165150820156e-07,0
22.0,3,7.361291484921938e-08,0
22.0,4,1.2601119421896084e-07,0
22.0,5,6.419243457146136e-08,0
22.0,6,1.2926339835774402e-07,0
22.0,7,1.0560779536332491e-07,0
22.0,8,1.183428429601304e-07,0
22.0,9,6.158442186375663e-08,0
22.0,10,8.086180823633615e-08,0
22.0,11,7.330009067546866e-08,0
22.0,12,8.408982292295474e-08,0
22.0,13,6.103637405249427e-08,0
22.0,14,8.38525491562421e-08,0
22.0,15,2.2535372585740069e-07,0
24.0,0,6.423268085851945e-08,0
24.0,1,6.719023616261465e-08,0
24.0,2,1.288711561646534e-07,0
24.0,3,7.362024978551939e-08,0
24.0,4,1.256258588851561e-07,0
24.0,5,6.403526423716815e-08,0
24.0,6,1.2930775340927837e-07,0
24.0,7,1.0533943588918502e-07,0
24.0,8,1.1838621581809634e-07,0
24.0,9,6.162230667993171e-08,0
24.0,10,7.940656604308464e-08,0
24.0,11,7.317860121746648e-08,0
24.0,12,8.41196562525305e-08,0
24.0,13,6.098926694593463e-08,0
24.0,14,8.38525491562421e-08,0
24.0,15,2.2546387115502119e-07,0
26.000000000000004,0,6.683279607909403e-08,0
26.000000000000004,1,6.883280683484931e-08,0
26.000000000000004,2,1.2909114862985887e-07,0
26.000000000000004,3,7.382117700421737e-08,0
26.000000000000004,4,1.263632505921188e-07,0
26.000000000000004,5,6.450411634341498e-08,0
26.000000000000004,6,1.298480542170309e-07,0
26.000000000000004,7,1.0596604454597217e-07,0
26.000000000000004,8,1.192569587999888e-07,0
26.000000000000004,9,6.170942252626323e-08,0
26.000000000000004,10,8.224698671956773e-08,0
26.000000000000004,11,7.34976736155772e-08,0
26.000000000000004,12,8.440256587700459e-08,0
26.000000000000004,13,6.128859047419878e-08,0
26.000000000000004,14,8.38525491562421e-08,0
26.000000000000004,15,2.259831069246739e-07,0
28.0,0,6.824575174519056e-08,0
28.0,1,6.9709976358351e-08,0
28.0,2,1.2906346205042427e-07,0
28.0,3,7.385956726471106e-08,0
28.0,4,1.2652528559628817e-07,0
28.0,5,6.488694641514443e-08,0
28.0,6,1.3012805524379096e-07,0
28.0,7,1.0576758818543114e-07,0
28.0,8,1.1913571082175677e-07,0
28.0,9,6.173244294620739e-08,0
28.0,10,8.199185583198397e-08,0
28.0,11,7.403953461984946e-08,0
28.0,12,8.451820730264241e-08,0
28.0,13,6.132349076848069e-08,0
28.0,14,8.38525491562421e-08,0
28.0,15,2.2588186691313283e-07,0
30.0,0,6.991112776367957e-08,0
30.0,1,7.003128965502939e-08,0
30.0,2,1.2970069442875493e-07,0
30.0,3,7.403014528746773e-08,0
30.0,4,1.2698340010299538e-07,0
30.0,5,6.4934237188711e-08,0
30.0,6,1.3087574338895828e-07,0
30.0,7,1.0613943130822022e-07,0
30.0,8,1.2046509076585407e-07,0
30.0,9,6.198745182306598e-08,0
30.0,10,8.307469619560908e-08,0
30.0,11,7.405838962064852e-08,0
30.0,12,8.516854489752722e-08,0
30.0,13,6.154099213997665e-08,0
30.0,14,8.38525491562421e-08,0
30.0,15,2.268468146153358e-07,0
32.0,0,6.925354890944232e-08,0
32.0,1,6.96599623065724e-08,0
32.0,2,1.300462168395711e-07,0
32.0,3,7.407259807338917e-08,0
32.0,4,1.2696997808946593e-07,0
32.0,5,6.495806974214429e-08,0
32.0,6,1.3104648387366557e-07,0
32.0,7,1.0606365916685874e-07,0
32.0,8,1.2029328263982827e-07,0
32.0,9,6.235351211693493e-08,0
32.0,10,8.315633751489603e-08,0
32.0,11,7.373390821154829e-08,0
32.0,12,8.531035528120348e-08,0
32.0,13,6.15317991665567e-08,0
32.0,14,8.38525491562421e-08,0
32.0,15,2.2684958031475142e-07,0
34.0,0,7.1415907778725e-08,0
34.0,1,7.105152974723597e-08,0
34.0,2,1.3083213284510012e-07,0
34.0,3,7.433351329427999e-08,0
34.0,4,1.2738292709372136e-07,0
34.0,5,6.595745435584096e-08,0
34.0,6,1.3202085095070536e-07,0
34.0,7,1.061206764487276e-07,0
34.0,8,1.2155318346192265e-07,0
34.0,9,6.251087340179933e-08,0
34.0,10,8.353164387818532e-08,0
34.0,11,7.52156041246671e-08,0
34.0,12,8.620766704921064e-08,0
34.0,13,6.168755794403591e-08,0
34.0,14,8.38525491562421e-08,0
34.0,15,2.2785459135855177e-07,0
36.00000000000001,0,7.213315716702447e-08,0
36.00000000000001,1,7.14250000382652e-08,0
36.00000000000001,2,1.3228553915669487e-07,0
36.00000000000001,3,7.467576575300736e-08,0
36.00000000000001,4,1.2766739466130557e-07,0
36.00000000000001,5,6.766866209686865e-08,0
36.00000000000001,6,1.3409171399052139e-07,0
36.00000000000001,7,1.0618578128830834e-07,0
36.00000000000001,8,1.2269706338075771e-07,0
36.00000000000001,9,6.368483854285116e-08,0
36.00000000000001,10,8.373163033882324e-08,0
36.00000000000001,11,7.599727139112922e-08,0
36.00000000000001,12,8.841730331149317e-08,0
36.00000000000001,13,6.182415221006849e-08,0
36.00000000000001,14,8.387081768547005e-08,0
36.00000000000001,15,2.2971185176749486e-07,0
38.0,0,7.195288593039306e-08,0
38.0,1,7.130017972879654e-08,0
38.0,2,1.3299063189794668e-07,0
38.0,3,7.483004010481803e-08,0
38.0,4,1.2795514943765496e-07,0
38.0,5,6.704573952016416e-08,0
38.0,6,1.3481569355140604e-07,0
38.0,7,1.0621322893124e-07,0
38.0,8,1.2340205079909555e-07,0
38.0,9,6.4934237188711e-08,0
38.0,10,8.377875153322231e-08,0
38.0,11,7.588297354412748e-08,0
38.0,12,9.002934187186652e-08,0
38.0,13,6.190188184581261e-08,0
38.0,14,8.387081768547005e-08,0
38.0,15,2.3064953153737987e-07,0
40.0,0,7.240510217245479e-08,0
40.0,1,7.191789798243316e-08,0
40.0,2,1.3626408958123717e-07,0
40.0,3,7.541302074601839e-08,0
40.0,4,1.283178703882036e-07,0
40.0,5,6.893530218678021e-08,0
40.0,6,1.364291864713508e-07,0
40.0,7,1.0623149746046796e-07,0
40.0,8,1.2369991711827128e-07,0
40.0,9,6.834225104641698e-08,0
40.0,10,8.382510151331046e-08,0
40.0,11,7.774155592580791e-08,0
40.0,12,9.235230152854554e-08,0
40.0,13,6.19295339320004e-08,0
40.0,14,8.389844546119901e-08,0
40.0,15,2.3513173715455836e-07,0
42.0,0,7.250337863285812e-08,0
42.0,1,7.211118862922709e-08,0
42.0,2,1.3738685050318452e-07,0
42.0,3,7.644303299443599e-08,0
42.0,4,1.285442132483694e-07,0
42.0,5,7.012881441281923e-08,0
42.0,6,1.371979841732565e-07,0
42.0,7,1.062254212320988e-07,0
42.0,8,1.240774676645264e-07,0
42.0,9,6.872803380843104e-08,0
42.0,10,8.382816455452456e-08,0
42.0,11,8.029611641217762e-08,0
42.0,12,9.30738705443919e-08,0
42.0,13,6.194172921103708e-08,0
42.0,14,8.397663727929982e-08,0
42.0,15,2.355662984924696e-07,0
44.0,0,7.26447616258115e-08,0
44.0,1,7.238504300450946e-08,0
44.0,2,1.3878158040084737e-07,0
44.0,3,7.70598426548256e-08,0
44.0,4,1.295674506876752e-07,0
44.0,5,7.150575648520488e-08,0
44.0,6,1.3822333068383036e-07,0
44.0,7,1.062870265542598e-07,0
44.0,8,1.249848890925466e-07,0
44.0,9,7.176168916426883e-08,0
44.0,10,8.38525491562421e-08,0
44.0,11,8.164310103561732e-08,0
44.0,12,9.443861872539653e-08,0
44.0,13,6.207501660559218e-08,0
44.0,14,8.426301618008386e-08,0
44.0,15,2.3685889391056081e-07,0
46.0,0,7.265394073951523e-08,0
46.0,1,7.23342888058222e-08,0
46.0,2,1.3889260585804614e-07,0
46.0,3,7.732790304279124e-08,0
46.0,4,1.303315744332324e-07,0
46.0,5,7.13422898063189e-08,0
46.0,6,1.3813666750363062e-07,0
46.0,7,1.0643078207625901e-07,0
46.0,8,1.2529998447623325e-07,0
46.0,9,7.184674492190913e-08,0
46.0,10,8.38525491562421e-08,0
46.0,11,8.114131673352362e-08,0
46.0,12,9.449383694202236e-08,0
46.0,13,6.215858689747122e-08,0
46.0,14,8.42525438642591e-08,0
46.0,15,2.371146433389647e-07,0
48.0,0,7.267220926874318e-08,0
48.0,1,7.258821673202573e-08,0
48.0,2,1.3955628304766813e-07,0
48.0,3,7.969575612114635e-08,0
48.0,4,1.3176615052398226e-07,0
48.0,5,7.228265038764565e-08,0
48.0,6,1.3891044935694448e-07,0
48.0,7,1.0655114939416096e-07,0
48.0,8,1.2632332080680633e-07,0
48.0,9,7.243493550203054e-08,0
48.0,10,8.38525491562421e-08,0
48.0,11,8.287936167615618e-08,0
48.0,12,9.493091247760302e-08,0
48.0,13,6.217658855168519e-08,0
48.0,14,8.531035528120348e-08,0
48.0,15,2.383203186408867e-07,0
50.0,0,7.26600435017274e-08,0
50.0,1,7.267220926874318e-08,0
50.0,2,1.3961714297638738e-07,0
50.0,3,8.027040054607775e-08,0
50.0,4,1.3279929106606417e-07,0
50.0,5,7.242446310078154e-08,0
50.0,6,1.3920417037048968e-07,0
50.0,7,1.069248295115949e-07,0
50.0,8,1.270229774108684e-07,0
50.0,9,7.248398805851592e-08,0
50.0,10,8.38525491562421e-08,0
50.0,11,8.339606542967966e-08,0
50.0,12,9.49277641664803e-08,0
50.0,13,6.228155881567723e-08,0
50.0,14,8.613477450024993e-08,0
50.0,15,2.391875078972537e-07,0
52.00000000000001,0,7.267220926874318e-08,0
52.00000000000001,1,7.26814798656648e-08,0
52.00000000000001,2,1.3972625108149773e-07,0
52.00000000000001,3,8.130908983876973e-08,0
52.00000000000001,4,1.3521944996680142e-07,0
52.00000000000001,5,7.252163230056136e-08,0
52.00000000000001,6,1.397033362991672e-07,0
52.00000000000001,7,1.0837105976731487e-07,0
52.00000000000001,8,1.284674292787379e-07,0
52.00000000000001,9,7.265394073951523e-08,0
52.00000000000001,10,8.38525491562421e-08,0
52.00000000000001,11,8.382307550100267e-08,0
52.00000000000001,12,9.501462051451311e-08,0
52.00000000000001,13,6.240238948571855e-08,0
52.00000000000001,14,8.905597778312842e-08,0
52.00000000000001,15,2.422406975624772e-07,0
54.0,0,7.267220926874318e-08,0
54.0,1,7.273731940119948e-08,0
54.0,2,1.39906362061594e-07,0
54.0,3,8.191258150452996e-08,0
54.0,4,1.356484740587796e-07,0
54.0,5,7.264411796249317e-08,0
54.0,6,1.403753785874868e-07,0
54.0,7,1.1013099346245501e-07,0
54.0,8,1.2862818220083742e-07,0
54.0,9,7.2635552416653e-08,0
54.0,10,8.386166851993503e-08,0
54.0,11,8.377297378337735e-08,0
54.0,12,9.502376968004816e-08,0
54.0,13,6.251511821487851e-08,0
54.0,14,9.151864427804179e-08,0
54.0,15,2.4556817967185193e-07,0
56.0,0,7.267220926874318e-08,0
56.0,1,7.28864886126975e-08,0
56.0,2,1.4015961764228943e-07,0
56.0,3,8.274870741840723e-08,0
56.0,4,1.3715912995530306e-07,0
56.0,5,7.280264656743066e-08,0
56.0,6,1.4110061346751312e-07,0
56.0,7,1.1205264212088915e-07,0
56.0,8,1.2993638740220553e-07,0
56.0,9,7.266613299706518e-08,0
56.0,10,8.388306318431936e-08,0
56.0,11,8.402805449168542e-08,0
56.0,12,9.503288904374107e-08,0
56.0,13,6.28686094756453e-08,0
56.0,14,9.35991210363401e-08,0
56.0,15,2.4745902511086516e-07,0
58.0,0,7.267220926874318e-08,0
58.0,1,7.306176814984069e-08,0
58.0,2,1.4154550734990603e-07,0
58.0,3,8.351208693962868e-08,0
58.0,4,1.3804978313114373e-07,0
58.0,5,7.295937553297687e-08,0
58.0,6,1.4309055691560328e-07,0
58.0,7,1.1555437870737552e-07,0
58.0,8,1.320507217200333e-07,0
58.0,9,7.267220926874318e-08,0
58.0,10,8.405051470231082e-08,0
58.0,11,8.414269638515644e-08,0
58.0,12,9.503288904374107e-08,0
58.0,13,6.334717524110034e-08,0
58.0,14,9.472552574786481e-08,0
58.0,15,2.490886557435703e-07,0
60.0,0,7.268132863243608e-08,0
60.0,1,7.325535649309114e-08,0
60.0,2,1.4185996283263801e-07,0
60.0,3,8.359152954797366e-08,0
60.0,4,1.383682560456998e-07,0
60.0,5,7.311431409733495e-08,0
60.0,6,1.4375630207619389e-07,0
60.0,7,1.160356328000144e-07,0
60.0,8,1.3253784739362393e-07,0
60.0,9,7.267220926874318e-08,0
60.0,10,8.42317085089486e-08,0
60.0,11,8.418138268234503e-08,0
60.0,12,9.503288904374107e-08,0
60.0,13,6.333105949260768e-08,0
60.0,14,9.481533589872206e-08,0
60.0,15,2.499479126681702e-07,0
62.0,0,7.269047779797111e-08,0
62.0,1,7.378587593722452e-08,0
62.0,2,1.466046302589096e-07,0
62.0,3,8.42196334865071e-08,0
62.0,4,1.3909658154153104e-07,0
62.0,5,7.350968791200152e-08,0
62.0,6,1.4709518604734194e-07,0
62.0,7,1.1706586920134676e-07,0
62.0,8,1.3490395408371896e-07,0
62.0,9,7.267220926874318e-08,0
62.0,10,8.5127107903417e-08,0
62.0,11,8.42317085089486e-08,0
62.0,12,9.514432100275268e-08,0
62.0,13,6.423268085851945e-08,0
62.0,14,9.501462051451311e-08,0
62.0,15,2.536478849259544e-07,0
64.0,0,7.275849634615495e-08,0
64.0,1,7.462017478354899e-08,0
64.0,2,1.4830024322020372e-07,0
64.0,3,8.433610251965951e-08,0
64.0,4,1.3972279897380016e-07,0
64.0,5,7.396512290546597e-08,0
64.0,6,1.4850521556175588e-07,0
64.0,7,1.1721828913405252e-07,0
64.0,8,1.355993925544636e-07,0
64.0,9,7.267828554042115e-08,0
64.0,10,8.732672167410051e-08,0
64.0,11,8.451820730264241e-08,0
64.0,12,9.539479599963698e-08,0
64.0,13,6.552515087337001e-08,0
64.0,14,9.502681277206308e-08,0
64.0,15,2.5740191604628265e-07,0
66.0,0,7.296945672715867e-08,0
66.0,1,7.611457707620995e-08,0
66.0,2,1.5020364544991685e-07,0
66.0,3,8.480861443837231e-08,0
66.0,4,1.4192586849669718e-07,0
66.0,5,7.454370094556365e-08,0
66.0,6,1.4990018695621128e-07,0
66.0,7,1.1742101646167063e-07,0
66.0,8,1.370709670207371e-07,0
66.0,9,7.269965691167483e-08,0
66.0,10,9.214808529499134e-08,0
66.0,11,8.491424809904724e-08,0
66.0,12,9.662339764698359e-08,0
66.0,13,6.870653315480123e-08,0
66.0,14,9.503288904374107e-08,0
66.0,15,2.599977079720344e-07,0
68.0,0,7.313559196249313e-08,0
68.0,1,7.732790304279124e-08,0
68.0,2,1.5080283363407675e-07,0
68.0,3,8.499363539218273e-08,0
68.0,4,1.4330001352948653e-07,0
68.0,5,7.477792350764432e-08,0
68.0,6,1.5041658045556018e-07,0
68.0,7,1.1751448763615784e-07,0
68.0,8,1.3764121784944877e-07,0
68.0,9,7.275536882162539e-08,0
68.0,10,9.414689984510909e-08,0
68.0,11,8.526720440731341e-08,0
68.0,12,9.833485470999722e-08,0
68.0,13,6.991286707144484e-08,0
68.0,14,9.504200840743397e-08,0
68.0,15,2.60781427875913e-07,0
70.0,0,7.493043340760538e-08,0
70.0,1,8.086180823633615e-08,0
70.0,2,1.5113106837721793e-07,0
70.0,3,8.581284649164312e-08,0
70.0,4,1.4681051971141308e-07,0
70.0,5,7.574962605595877e-08,0
70.0,6,1.5145015092664093e-07,0
70.0,7,1.1766067591502734e-07,0
70.0,8,1.4011233777162828e-07,0
70.0,9,7.311785001455204e-08,0
70.0,10,9.487049304537515e-08,0
70.0,11,8.843737233145165e-08,0
70.0,12,1.0370819994701267e-07,0
70.0,13,7.149704945575056e-08,0
70.0,14,9.516968964303193e-08,0
70.0,15,2.649999058305748e-07,0
72.00000000000001,0,8.014091870578516e-08,0
72.00000000000001,1,8.248909307240079e-08,0
72.00000000000001,2,1.5197462009867757e-07,0
72.00000000000001,3,8.684329007614809e-08,0
72.00000000000001,4,1.484486070238978e-07,0
72.00000000000001,5,7.694515526022984e-08,0
72.00000000000001,6,1.5357670860390347e-07,0
72.00000000000001,7,1.1880822406981025e-07,0
72.00000000000001,8,1.4195643675339576e-07,0
72.00000000000001,9,7.481258965261121e-08,0
72.00000000000001,10,9.502376968004816e-08,0
72.00000000000001,11,9.191384543631212e-08,0
72.00000000000001,12,1.0548228589992103e-07,0
72.00000000000001,13,7.229207771256821e-08,0
72.00000000000001,14,9.583445903567534e-08,0
72.00000000000001,15,2.696997231597794e-07,0
74.0,0,8.184899267197792e-08,0
74.0,1,8.282534191319338e-08,0
74.0,2,1.533639614007157e-07,0
74.0,3,8.751403513018045e-08,0
74.0,4,1.492268222786398e-07,0
74.0,5,7.751475770025868e-08,0
74.0,6,1.5563307487567553e-07,0
74.0,7,1.2189858812634882e-07,0
74.0,8,1.4414384512674817e-07,0
74.0,9,7.946491577015968e-08,0
74.0,10,9.503288904374107e-08,0
74.0,11,9.333042819723553e-08,0
74.0,12,1.0613943130822022e-07,0
74.0,13,7.279023588943653e-08,0
74.0,14,9.708718312106548e-08,0
74.0,15,2.7160168024000824e-07,0
76.0,0,8.320205665369672e-08,0
76.0,1,8.346939163812924e-08,0
76.0,2,1.580636254319725e-07,0
76.0,3,9.021136746725714e-08,0
76.0,4,1.5039592114190234e-07,0
76.0,5,8.077513236902651e-08,0
76.0,6,1.5885879845304562e-07,0
76.0,7,1.2639854845663405e-07,0
76.0,8,1.4616919770951494e-07,0
76.0,9,8.260533992576415e-08,0
76.0,10,9.504200840743397e-08,0
76.0,11,9.440440839917751e-08,0
76.0,12,1.0619496040201206e-07,0
76.0,13,7.31102449732907e-08,0
76.0,14,1.007312558251115e-07,0
76.0,15,2.7505454064692535e-07,0
78.0,0,8.380973603851099e-08,0
78.0,1,8.383370588676881e-08,0
78.0,2,1.6093069499907203e-07,0
78.0,3,9.231334690894401e-08,0
78.0,4,1.5183253703912945e-07,0
78.0,5,8.273599404842973e-08,0
78.0,6,1.6065492588342587e-07,0
78.0,7,1.276137650136092e-07,0
78.0,8,1.477402056562361e-07,0
78.0,9,8.355866593634213e-08,0
78.0,10,9.510668666676085e-08,0
78.0,11,9.513200553210541e-08,0
78.0,12,1.0623761353295759e-07,0
78.0,13,7.333556688876783e-08,0
78.0,14,1.050820587729095e-07,0
78.0,15,2.805660969065614e-07,0
80.0,0,8.38525491562421e-08,0
80.0,1,8.421351999030622e-08,0
80.0,2,1.6202979887720557e-07,0
80.0,3,9.429832328275839e-08,0
80.0,4,1.5600300923023534e-07,0
80.0,5,8.392205393351787e-08,0
80.0,6,1.6214736649219944e-07,0
80.0,7,1.2854628018921774e-07,0
80.0,8,1.5038772403021683e-07,0
80.0,9,8.384342979254921e-08,0
80.0,10,9.566077045046656e-08,0
80.0,11,9.534237942124969e-08,0
80.0,12,1.0632466089025163e-07,0
80.0,13,7.372104192743504e-08,0
80.0,14,1.0611125236510198e-07,0
80.0,15,2.840056171422219e-07,0
82.0,0,8.386166851993503e-08,0
82.0,1,8.444420947875574e-08,0
82.0,2,1.625649420493586e-07,0
82.0,3,9.493692046101575e-08,0
82.0,4,1.579343141701141e-07,0
82.0,5,8.413508482126918e-08,0
82.0,6,1.637066624073878e-07,0
82.0,7,1.287043460049254e-07,0
82.0,8,1.517056464045116e-07,0
82.0,9,8.38525491562421e-08,0
82.0,10,9.746226196322097e-08,0
82.0,11,9.551770024240252e-08,0
82.0,12,1.0671962087996332e-07,0
82.0,13,7.386536807096637e-08,0
82.0,14,1.0621322893124e-07,0
82.0,15,2.871026903186051e-07,0
84.0,0,8.388306318431936e-08,0
84.0,1,8.580051467104794e-08,0
84.0,2,1.6557317058349715e-07,0
84.0,3,9.603282085058076e-08,0
84.0,4,1.60503497508278e-07,0
84.0,5,8.503678252590484e-08,0
84.0,6,1.6778943277284252e-07,0
84.0,7,1.2936359814067093e-07,0
84.0,8,1.5563357191221362e-07,0
84.0,9,8.386471492325789e-08,0
84.0,10,1.0382115621112397e-07,0
84.0,11,9.677683094926976e-08,0
84.0,12,1.1075799307842215e-07,0
84.0,13,7.469823239924408e-08,0
84.0,14,1.0627459193830641e-07,0
84.0,15,2.9402242465610763e-07,0
86.0,0,8.41196562525305e-08,0
86.0,1,8.96218912135733e-08,0
86.0,2,1.7104898992267227e-07,0
86.0,3,9.66859641286873e-08,0
86.0,4,1.6208940247858065e-07,0
86.0,5,8.606320727036122e-08,0
86.0,6,1.7139065283292083e-07,0
86.0,7,1.3267968324119518e-07,0
86.0,8,1.5808221870782096e-07,0
86.0,9,8.398298645492961e-08,0
86.0,10,1.0603471930278415e-07,0
86.0,11,1.002703668774748e-07,0
86.0,12,1.1555437870737552e-07,0
86.0,13,7.675067128404209e-08,0
86.0,14,1.0699108189187307e-07,0
86.0,15,2.9860412195107814e-07,0
88.0,0,8.472634219829712e-08,0
88.0,1,9.186702749396458e-08,0
88.0,2,1.7304878809998374e-07,0
