dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
248.0,5,6.840602694325015e-07,0
248.0,6,1.6232435836662738e-07,0
248.0,7,8.127078769494098e-07,0
248.0,8,7.831062458161318e-07,0
248.0,9,4.931846704612346e-07,0
248.0,10,6.996472673454388e-07,0
248.0,11,4.54299078391624e-07,0
248.0,12,7.011715718639625e-07,0
248.0,13,7.787620591275731e-07,0
248.0,14,7.7013705382666e-07,0
248.0,15,5.193514224215359e-07,0
250.0,0,1.2279287234625044e-06,0
250.0,1,2.1344116403469187e-07,0
250.0,2,8.241016340673729e-07,0
250.0,3,1.2287193536361345e-07,0
250.0,4,9.953737726086463e-07,0
250.0,5,6.85507467730136e-07,0
250.0,6,1.6273505653991415e-07,0
250.0,7,8.134043194513391e-07,0
250.0,8,7.834164796015371e-07,0
250.0,9,4.890918916700282e-07,0
250.0,10,6.982597504738312e-07,0
250.0,11,4.627315485363235e-07,0
250.0,12,6.973843416691881e-07,0
250.0,13,7.681776161123949e-07,0
250.0,14,7.629138502105797e-07,0
250.0,15,5.224142119664816e-07,0
252.0,0,1.2347192514354102e-06,0
252.0,1,2.1169138264229042e-07,0
252.0,2,8.455554513465802e-07,0
252.0,3,9.7830854556638e-08,0
252.0,4,9.992213767915889e-07,0
252.0,5,6.966340001467396e-07,0
252.0,6,1.6207380257829205e-07,0
252.0,7,8.196210292702099e-07,0
252.0,8,7.952016744983627e-07,0
252.0,9,4.886401900831069e-07,0
252.0,10,6.94641048680347e-07,0
252.0,11,4.556731758016191e-07,0
252.0,12,6.921134854805881e-07,0
252.0,13,7.472245442262802e-07,0
252.0,14,7.533526510124291e-07,0
252.0,15,5.13284153799218e-07,0
254.0,0,1.2589455772147986e-06,0
254.0,1,2.1395470576077122e-07,0
254.0,2,8.712327694973662e-07,0
254.0,3,9.511636396823886e-08,0
254.0,4,1.017042093807353e-06,0
254.0,5,7.150182586245983e-07,0
254.0,6,1.6244411557434947e-07,0
254.0,7,8.373636131035241e-07,0
254.0,8,8.187369122439166e-07,0
254.0,9,4.982825559728269e-07,0
254.0,10,7.017329640524931e-07,0
254.0,11,4.6467734540338637e-07,0
254.0,12,7.035718085600925e-07,0
254.0,13,7.480691702198816e-07,0
254.0,14,7.61245364433068e-07,0
254.0,15,5.219521784080391e-07,0
256.0,0,1.3010112008262308e-06,0
256.0,1,2.2140010923911974e-07,0
256.0,2,9.080903012004604e-07,0
256.0,3,9.675818120576522e-08,0
256.0,4,1.0509444256430118e-06,0
256.0,5,7.469652142503766e-07,0
256.0,6,1.6792496563452082e-07,0
256.0,7,8.704952628932708e-07,0
256.0,8,8.556906016249931e-07,0
256.0,9,5.179821085149783e-07,0
256.0,10,7.266091143134675e-07,0
256.0,11,4.871556517974918e-07,0
256.0,12,7.320107703196082e-07,0
256.0,13,7.729762407703911e-07,0
256.0,14,7.855732722666761e-07,0
256.0,15,5.527195934879512e-07,0
258.0,0,1.3358743499362766e-06,0
258.0,1,2.281351711503586e-07,0
258.0,2,9.408070910365341e-07,0
258.0,3,9.873204748998501e-08,0
258.0,4,1.0786110366204884e-06,0
258.0,5,7.765298392220769e-07,0
258.0,6,1.7107647011200542e-07,0
258.0,7,9.000173609436654e-07,0
258.0,8,8.911517007985002e-07,0
258.0,9,5.393788910913823e-07,0
258.0,10,7.494563729289672e-07,0
258.0,11,5.093573221537948e-07,0
258.0,12,7.624467724842057e-07,0
258.0,13,7.954235684306702e-07,0
258.0,14,8.119418970311544e-07,0
258.0,15,5.805414210851893e-07,0
260.0,0,1.3549350561980342e-06,0
260.0,1,2.3242845563525965e-07,0
260.0,2,9.573447858116537e-07,0
260.0,3,1.0436369315059427e-07,0
260.0,4,1.092866815492933e-06,0
260.0,5,7.947032502551265e-07,0
260.0,6,1.7355247999609043e-07,0
260.0,7,9.186799282943367e-07,0
260.0,8,9.13873955942867e-07,0
260.0,9,5.536325134315813e-07,0
260.0,10,7.673484843750182e-07,0
260.0,11,5.268909553399237e-07,0
260.0,12,7.828223331218188e-07,0
260.0,13,8.105561924379188e-07,0
260.0,14,8.292135642706768e-07,0
260.0,15,6.029892988952597e-07,0
262.0,0,1.3552630849923513e-06,0
262.0,1,2.3260274349979433e-07,0
262.0,2,9.59623060515038e-07,0
262.0,3,1.0068468695195998e-07,0
262.0,4,1.090921134146055e-06,0
262.0,5,8.004505091805699e-07,0
262.0,6,1.7363246271050911e-07,0
262.0,7,9.243073914072139e-07,0
262.0,8,9.24434195180732e-07,0
262.0,9,5.601679117163076e-07,0
262.0,10,7.776871834799354e-07,0
262.0,11,5.345272158357248e-07,0
262.0,12,7.92643461134274e-07,0
262.0,13,8.214035996204227e-07,0
262.0,14,8.346644132228944e-07,0
262.0,15,6.210040823226372e-07,0
264.0,0,1.3331675304082235e-06,0
264.0,1,2.3063496722471327e-07,0
264.0,2,9.444251614433545e-07,0
264.0,3,1.0365567591066218e-07,0
264.0,4,1.0658033371948364e-06,0
264.0,5,7.903006743606557e-07,0
264.0,6,1.7306027651371697e-07,0
264.0,7,9.110193860004227e-07,0
264.0,8,9.153144352533163e-07,0
264.0,9,5.556191067428293e-07,0
264.0,10,7.665547267242632e-07,0
264.0,11,5.322584076935567e-07,0
264.0,12,7.879868132899698e-07,0
264.0,13,8.14348767468129e-07,0
264.0,14,8.260821466778079e-07,0
264.0,15,6.254586830712054e-07,0
266.0,0,1.2955338292715127e-06,0
266.0,1,2.260758095288369e-07,0
266.0,2,9.168589925299234e-07,0
266.0,3,9.811869460374478e-08,0
266.0,4,1.0232853456354972e-06,0
266.0,5,7.662166114690414e-07,0
266.0,6,1.6881884864610482e-07,0
266.0,7,8.798085457495251e-07,0
266.0,8,8.894254599976137e-07,0
266.0,9,5.418940316901027e-07,0
266.0,10,7.42785799422344e-07,0
266.0,11,5.198076205736837e-07,0
266.0,12,7.688742030922413e-07,0
266.0,13,7.909460000111098e-07,0
266.0,14,8.03835381411487e-07,0
266.0,15,6.17773640571194e-07,0
268.0,0,1.2582304617408046e-06,0
268.0,1,2.1879711219950993e-07,0
268.0,2,8.919911723594407e-07,0
268.0,3,9.581650327764863e-08,0
268.0,4,9.854942236307327e-07,0
268.0,5,7.391987038662348e-07,0
268.0,6,1.6314991199928825e-07,0
268.0,7,8.476933702701703e-07,0
268.0,8,8.614364341506741e-07,0
268.0,9,5.271871607539156e-07,0
268.0,10,7.248785965493981e-07,0
268.0,11,5.059664685709705e-07,0
268.0,12,7.472289187656284e-07,0
268.0,13,7.706141413117064e-07,0
268.0,14,7.805831645362055e-07,0
268.0,15,6.092103576747598e-07,0
270.0,0,1.218016732261203e-06,0
270.0,1,2.1452277159138608e-07,0
270.0,2,8.68607679698506e-07,0
270.0,3,9.594682956170402e-08,0
270.0,4,9.450372863883842e-07,0
270.0,5,7.118737412906879e-07,0
270.0,6,1.614880231625192e-07,0
270.0,7,8.170070393782863e-07,0
270.0,8,8.255468680906077e-07,0
270.0,9,5.097846258667106e-07,0
270.0,10,6.996696631382156e-07,0
270.0,11,4.875945414901805e-07,0
270.0,12,7.190922089564852e-07,0
270.0,13,7.41871729520163e-07,0
270.0,14,7.515092748006505e-07,0
270.0,15,5.909956819613284e-07,0
272.0,0,1.1894193264846257e-06,0
272.0,1,2.1105377404982833e-07,0
272.0,2,8.559673237101469e-07,0
272.0,3,1.0402306492405077e-07,0
272.0,4,9.183981324935717e-07,0
272.0,5,6.918924105832594e-07,0
272.0,6,1.617136149908324e-07,0
272.0,7,7.952238577124253e-07,0
272.0,8,7.999852904597601e-07,0
272.0,9,4.988397363870685e-07,0
272.0,10,6.832378545107165e-07,0
272.0,11,4.745892508836571e-07,0
272.0,12,6.99973929577081e-07,0
272.0,13,7.22152026748016e-07,0
272.0,14,7.314219222484951e-07,0
272.0,15,5.775313034871565e-07,0
274.0,0,1.1770285672590717e-06,0
274.0,1,2.148591331135282e-07,0
274.0,2,8.575948227107441e-07,0
274.0,3,1.1628739229344776e-07,0
274.0,4,9.132094771508904e-07,0
274.0,5,6.841150350369529e-07,0
274.0,6,1.667228826603248e-07,0
274.0,7,7.89280788393819e-07,0
274.0,8,7.88872803526332e-07,0
274.0,9,4.963714693572307e-07,0
274.0,10,6.80147372165773e-07,0
274.0,11,4.7140441624955807e-07,0
274.0,12,6.93941927913309e-07,0
274.0,13,7.183657723988455e-07,0
274.0,14,7.217734176552601e-07,0
274.0,15,5.761062041875807e-07,0
276.0,0,1.1699177535403197e-06,0
276.0,1,2.112583626503533e-07,0
276.0,2,8.660841652684679e-07,0
276.0,3,1.0507638265025121e-07,0
276.0,4,9.141072044860983e-07,0
276.0,5,6.833954176632792e-07,0
276.0,6,1.621164842189835e-07,0
276.0,7,7.868040519501196e-07,0
276.0,8,7.806735373475581e-07,0
276.0,9,4.961063616891074e-07,0
276.0,10,6.763683504756645e-07,0
276.0,11,4.6725331618684013e-07,0
276.0,12,6.859461326394405e-07,0
276.0,13,7.139521310149803e-07,0
276.0,14,7.169052088837741e-07,0
276.0,15,5.723908914418948e-07,0
278.0,0,1.178707129760026e-06,0
278.0,1,2.1612815281888206e-07,0
278.0,2,8.854393593241213e-07,0
278.0,3,1.060690047199328e-07,0
278.0,4,9.318733348805435e-07,0
278.0,5,6.919513132246791e-07,0
278.0,6,1.6187272173680265e-07,0
278.0,7,7.967413399489717e-07,0
278.0,8,7.849219027586536e-07,0
278.0,9,5.050913936830617e-07,0
278.0,10,6.898804939624019e-07,0
278.0,11,4.720074381677891e-07,0
278.0,12,6.824528534651749e-07,0
278.0,13,7.207436041368806e-07,0
278.0,14,7.220038729948735e-07,0
278.0,15,5.794613064327605e-07,0
280.0,0,1.2021676079033088e-06,0
280.0,1,2.1785830876534112e-07,0
280.0,2,9.094258779251603e-07,0
280.0,3,1.0136165657073204e-07,0
280.0,4,9.64846917436512e-07,0
280.0,5,7.090268482336846e-07,0
280.0,6,1.6166566444121662e-07,0
280.0,7,8.193858700431119e-07,0
280.0,8,7.97743870829925e-07,0
280.0,9,5.202948415938536e-07,0
280.0,10,7.171175054015266e-07,0
280.0,11,4.801521410165737e-07,0
280.0,12,6.946991171920183e-07,0
280.0,13,7.448869469668921e-07,0
280.0,14,7.378753615340408e-07,0
280.0,15,5.98357162296848e-07,0
282.0,0,1.2244179968036527e-06,0
282.0,1,2.231284944392838e-07,0
282.0,2,9.291475067875325e-07,0
282.0,3,1.059715674224177e-07,0
282.0,4,9.950698990908993e-07,0
282.0,5,7.264326340495677e-07,0
282.0,6,1.6546903033498444e-07,0
282.0,7,8.423536805034922e-07,0
282.0,8,8.114353955913578e-07,0
282.0,9,5.370274067323858e-07,0
282.0,10,7.359708177888754e-07,0
282.0,11,4.912736410455175e-07,0
282.0,12,7.106510215024403e-07,0
282.0,13,7.676319727303255e-07,0
282.0,14,7.569922682339049e-07,0
282.0,15,6.113737079944546e-07,0
284.00000000000006,0,1.2490238618600138e-06,0
284.00000000000006,1,2.294602874026866e-07,0
284.00000000000006,2,9.432562698435536e-07,0
284.00000000000006,3,1.1650593361304722e-07,0
284.00000000000006,4,1.0285597934677876e-06,0
284.00000000000006,5,7.41507128366245e-07,0
284.00000000000006,6,1.7056660382927743e-07,0
284.00000000000006,7,8.686167879306831e-07,0
284.00000000000006,8,8.251056471175389e-07,0
284.00000000000006,9,5.544374251865012e-07,0
284.00000000000006,10,7.581379604427412e-07,0
284.00000000000006,11,5.019372012716212e-07,0
284.00000000000006,12,7.271721807952166e-07,0
284.00000000000006,13,7.94133462265909e-07,0
284.00000000000006,14,7.759409537104965e-07,0
284.00000000000006,15,6.303126162353971e-07,0
286.00000000000006,0,1.2611294883444935e-06,0
286.00000000000006,1,2.3144166037516092e-07,0
286.00000000000006,2,9.398381515665947e-07,0
286.00000000000006,3,1.340793791053851e-07,0
286.00000000000006,4,1.0457861158135156e-06,0
286.00000000000006,5,7.488052872945908e-07,0
286.00000000000006,6,1.7462259385876093e-07,0
286.00000000000006,7,8.848086280811806e-07,0
286.00000000000006,8,8.265016644940606e-07,0
286.00000000000006,9,5.637875040243846e-07,0
286.00000000000006,10,7.73488341242825e-07,0
286.00000000000006,11,5.079194852208646e-07,0
286.00000000000006,12,7.363858914218738e-07,0
286.00000000000006,13,8.179217223411731e-07,0
286.00000000000006,14,7.874112709998297e-07,0
286.00000000000006,15,6.426199027681513e-07,0
288.00000000000006,0,1.253808036343682e-06,0
288.00000000000006,1,2.352605542944572e-07,0
288.00000000000006,2,9.229597589107794e-07,0
288.00000000000006,3,1.4154903069644287e-07,0
288.00000000000006,4,1.0373943944118213e-06,0
288.00000000000006,5,7.410480076539214e-07,0
288.00000000000006,6,1.8252855842288273e-07,0
288.00000000000006,7,8.798712484925375e-07,0
288.00000000000006,8,8.098029926183096e-07,0
288.00000000000006,9,5.626967116070603e-07,0
288.00000000000006,10,7.672754005560387e-07,0
288.00000000000006,11,5.031987995507204e-07,0
288.00000000000006,12,7.289798700627713e-07,0
288.00000000000006,13,8.197559273829796e-07,0
288.00000000000006,14,7.840557568395816e-07,0
288.00000000000006,15,6.334136289483726e-07,0
290.0,0,1.2281274532891492e-06,0
290.0,1,2.194265379247858e-07,0
290.0,2,8.939805537105957e-07,0
290.0,3,1.0444663842953563e-07,0
290.0,4,1.0069936924386553e-06,0
290.0,5,7.165592485210052e-07,0
290.0,6,1.6243008299610544e-07,0
290.0,7,8.560115431464695e-07,0
290.0,8,7.752129285333763e-07,0
290.0,9,5.481487493611554e-07,0
290.0,10,7.472103368987466e-07,0
290.0,11,4.802833362613674e-07,0
290.0,12,7.036320125528007e-07,0
290.0,13,7.99941424971946e-07,0
290.0,14,7.651497139941214e-07,0
290.0,15,6.109853920384187e-07,0
292.0,0,1.1978683829654849e-06,0
292.0,1,2.4013021732558074e-07,0
292.0,2,8.659660158842936e-07,0
292.0,3,1.7056300229561008e-07,0
292.0,4,9.764455569144262e-07,0
292.0,5,6.985186638615913e-07,0
292.0,6,1.9723993575189493e-07,0
292.0,7,8.418651776176411e-07,0
292.0,8,7.392472960758105e-07,0
292.0,9,5.357999080934155e-07,0
292.0,10,7.309473680857594e-07,0
292.0,11,4.7166772518729237e-07,0
292.0,12,6.785254612641608e-07,0
292.0,13,7.819064694330294e-07,0
292.0,14,7.44190382596765e-07,0
292.0,15,5.950942377770837e-07,0
294.0,0,1.15648500558732e-06,0
294.0,1,2.1183801892103272e-07,0
294.0,2,8.234499797521669e-07,0
294.0,3,1.1246106592719531e-07,0
294.0,4,9.289331804741313e-07,0
294.0,5,6.606523120094242e-07,0
294.0,6,1.593733890859764e-07,0
294.0,7,7.992118971787397e-07,0
294.0,8,6.933834321179212e-07,0
294.0,9,5.036113171152476e-07,0
294.0,10,6.894334730626446e-07,0
294.0,11,4.3566867931177976e-07,0
294.0,12,6.421371127871145e-07,0
294.0,13,7.436241359291213e-07,0
294.0,14,7.061320549760649e-07,0
294.0,15,5.552729287911005e-07,0
296.0,0,1.170367014041481e-06,0
296.0,1,3.1863968679372003e-07,0
296.0,2,8.383264887488896e-07,0
296.0,3,2.571478174124758e-07,0
296.0,4,9.571788169882024e-07,0
296.0,5,6.932089541717865e-07,0
296.0,6,2.906888370749727e-07,0
296.0,7,8.549854363967948e-07,0
296.0,8,7.076869519665621e-07,0
296.0,9,5.453841928347068e-07,0
296.0,10,7.078724319297361e-07,0
296.0,11,4.942554029511327e-07,0
296.0,12,6.615546188359031e-07,0
296.0,13,7.571352791671164e-07,0
296.0,14,7.240225661761339e-07,0
296.0,15,5.707716667909138e-07,0
298.0,0,1.2709392126789273e-06,0
298.0,1,6.026203199361933e-07,0
298.0,2,9.411521070341759e-07,0
298.0,3,7.006346329499341e-07,0
298.0,4,1.1017027065570839e-06,0
298.0,5,8.29788262983672e-07,0
298.0,6,6.344842886155653e-07,0
298.0,7,1.0196251291044275e-06,0
298.0,8,8.045516845494406e-07,0
298.0,9,6.858418315036932e-07,0
298.0,10,8.188843539222202e-07,0
298.0,11,6.720842577589586e-07,0
298.0,12,7.627113619603298e-07,0
298.0,13,8.576003462559786e-07,0
298.0,14,8.206112949549181e-07,0
298.0,15,6.719175294071214e-07,0
300.0,0,1.2920040899194034e-06,0
300.0,1,6.579267350575305e-07,0
300.0,2,9.550009074688873e-07,0
300.0,3,7.904180464867961e-07,0
300.0,4,1.1256685637016443e-06,0
300.0,5,8.515002981557736e-07,0
300.0,6,7.037368701165204e-07,0
300.0,7,1.038202642921173e-06,0
300.0,8,8.162754352031966e-07,0
300.0,9,7.096056370368795e-07,0
300.0,10,8.34360433228004e-07,0
300.0,11,6.937451413776927e-07,0
300.0,12,7.750506684359971e-07,0
300.0,13,8.601325669385635e-07,0
300.0,14,8.255784470228882e-07,0
300.0,15,6.802058695204187e-07,0
302.0,0,1.182902320777164e-06,0
302.0,1,3.1304951684997057e-07,0
302.0,2,8.193397166683681e-07,0
302.0,3,2.571478174124758e-07,0
302.0,4,9.559794293870323e-07,0
302.0,5,6.828770300475371e-07,0
302.0,6,2.6832815729997477e-07,0
302.0,7,8.427444877463831e-07,0
302.0,8,6.872263267805061e-07,0
302.0,9,5.276427072487876e-07,0
302.0,10,6.896143388276959e-07,0
302.0,11,4.717038638249557e-07,0
302.0,12,6.321835724142263e-07,0
302.0,13,7.098847680759792e-07,0
302.0,14,6.949440407916262e-07,0
302.0,15,5.348240849862791e-07,0
304.0,0,1.180471254518685e-06,0
304.0,1,2.101453488795855e-07,0
304.0,2,7.924776510088237e-07,0
304.0,3,1.1182069251750688e-07,0
304.0,4,9.307004847360431e-07,0
304.0,5,6.482976795635261e-07,0
304.0,6,1.5689573912391987e-07,0
304.0,7,7.913413298693749e-07,0
304.0,8,6.600469070701345e-07,0
304.0,9,4.7517614829604744e-07,0
304.0,10,6.554829798230548e-07,0
304.0,11,4.047375950686427e-07,0
304.0,12,5.998257075061566e-07,0
304.0,13,6.739579589891165e-07,0
304.0,14,6.63479980344672e-07,0
304.0,15,4.993333776789377e-07,0
306.0,0,1.2353974624410765e-06,0
306.0,1,2.3603838738927645e-07,0
306.0,2,8.188872416453502e-07,0
306.0,3,1.5954470183380596e-07,0
306.0,4,9.83315286166392e-07,0
306.0,5,6.805386886906091e-07,0
306.0,6,1.9228320197714329e-07,0
306.0,7,8.309006124074077e-07,0
306.0,8,6.921898367702825e-07,0
306.0,9,4.967025861505039e-07,0
306.0,10,6.744373442665219e-07,0
306.0,11,4.265181287011452e-07,0
306.0,12,6.218176611367271e-07,0
306.0,13,6.847335594757049e-07,0
306.0,14,6.868200935657457e-07,0
306.0,15,5.132818331329266e-07,0
308.0,0,1.2791638128610263e-06,0
308.0,1,2.1379579306888472e-07,0
308.0,2,8.355551161989236e-07,0
308.0,3,9.682761892903424e-08,0
308.0,4,1.0195916656356572e-06,0
308.0,5,6.978874216337041e-07,0
308.0,6,1.5923550893650173e-07,0
308.0,7,8.488025723925818e-07,0
308.0,8,7.156316269147841e-07,0
308.0,9,5.000514129292372e-07,0
308.0,10,6.910824979004206e-07,0
308.0,11,4.270791620275953e-07,0
308.0,12,6.33081772668824e-07,0
308.0,13,6.865846724913105e-07,0
308.0,14,7.007289818097442e-07,0
308.0,15,5.190184304848794e-07,0
310.0,0,1.3162407910273033e-06,0
310.0,1,2.2765988563546246e-07,0
310.0,2,8.535486846481818e-07,0
310.0,3,1.2273305849595258e-07,0
310.0,4,1.0509039651335384e-06,0
310.0,5,7.150435614888836e-07,0
310.0,6,1.7396854871268994e-07,0
310.0,7,8.692426109440549e-07,0
310.0,8,7.385768022824306e-07,0
310.0,9,5.134258651811356e-07,0
310.0,10,7.119301574623957e-07,0
310.0,11,4.413583743950825e-07,0
310.0,12,6.510140969290249e-07,0
310.0,13,6.992835803362377e-07,0
310.0,14,7.168644269384092e-07,0
310.0,15,5.327397800568745e-07,0
312.0,0,1.3363649232999496e-06,0
312.0,1,2.207941336273377e-07,0
312.0,2,8.58732160900378e-07,0
312.0,3,1.1107260280420632e-07,0
312.0,4,1.0639699418629697e-06,0
312.0,5,7.217987422200739e-07,0
312.0,6,1.6544595063374784e-07,0
312.0,7,8.761320893658267e-07,0
312.0,8,7.476461924768851e-07,0
312.0,9,5.134988749709001e-07,0
312.0,10,7.115370186891014e-07,0
312.0,11,4.437472745088152e-07,0
312.0,12,6.565095581939382e-07,0
312.0,13,6.966228639314786e-07,0
312.0,14,7.216155792981715e-07,0
312.0,15,5.337319984867068e-07,0
314.0,0,1.3401161946970331e-06,0
314.0,1,2.2004692442751383e-07,0
314.0,2,8.523886044403624e-07,0
314.0,3,1.0365275311764131e-07,0
314.0,4,1.0533734200236512e-06,0
314.0,5,7.18295472877932e-07,0
314.0,6,1.628860242228411e-07,0
314.0,7,8.629768649222798e-07,0
314.0,8,7.431482609629535e-07,0
314.0,9,5.0629127874373e-07,0
314.0,10,6.964887936685072e-07,0
314.0,11,4.399603904282946e-07,0
314.0,12,6.48194662313813e-07,0
314.0,13,6.797131767525595e-07,0
314.0,14,7.141205231532168e-07,0
314.0,15,5.288868821007614e-07,0
316.0,0,1.3217096373241715e-06,0
316.0,1,2.1681644206629707e-07,0
316.0,2,8.368443402101443e-07,0
316.0,3,9.999976477773451e-08,0
316.0,4,1.0224646299897161e-06,0
316.0,5,6.994819052137857e-07,0
316.0,6,1.580226253297796e-07,0
316.0,7,8.350740894296628e-07,0
316.0,8,7.245378005241722e-07,0
316.0,9,4.909748946380687e-07,0
316.0,10,6.768218606714131e-07,0
316.0,11,4.3072318592700603e-07,0
316.0,12,6.317377294244523e-07,0
316.0,13,6.605717483530629e-07,0
316.0,14,6.933910324594419e-07,0
316.0,15,5.18609130822088e-07,0
318.0,0,1.2948557130964047e-06,0
318.0,1,2.1235658073818316e-07,0
318.0,2,8.199002385711816e-07,0
318.0,3,9.410629085284604e-08,0
318.0,4,9.904845412021796e-07,0
318.0,5,6.83562050133444e-07,0
318.0,6,1.511777652162306e-07,0
318.0,7,8.084916495769388e-07,0
318.0,8,7.036128716379147e-07,0
318.0,9,4.755769899200382e-07,0
318.0,10,6.573118007643013e-07,0
318.0,11,4.203916044420508e-07,0
318.0,12,6.164642704216656e-07,0
318.0,13,6.425807524639848e-07,0
318.0,14,6.711037659198965e-07,0
318.0,15,5.054678083972432e-07,0
320.0,0,1.2565700585992049e-06,0
320.0,1,2.109787720697556e-07,0
320.0,2,7.996712539732051e-07,0
320.0,3,9.783372390470079e-08,0
320.0,4,9.492686857929065e-07,0
320.0,5,6.63944023490833e-07,0
320.0,6,1.5143986182247673e-07,0
320.0,7,7.750309752974138e-07,0
320.0,8,6.799809632549328e-07,0
320.0,9,4.6057445912842754e-07,0
320.0,10,6.349850982961244e-07,0
320.0,11,4.10761832177095e-07,0
320.0,12,5.962880516747364e-07,0
320.0,13,6.210630317803552e-07,0
320.0,14,6.471717491091294e-07,0
320.0,15,4.928884622978843e-07,0
322.0,0,1.224924814037953e-06,0
322.0,1,2.2114287106584952e-07,0
322.0,2,7.850028501164228e-07,0
322.0,3,1.0883653619422053e-07,0
322.0,4,9.162691952131226e-07,0
322.0,5,6.494530518014277e-07,0
322.0,6,1.5039816579485456e-07,0
322.0,7,7.464176914427351e-07,0
322.0,8,6.647456936991613e-07,0
322.0,9,4.4856307195620375e-07,0
322.0,10,6.125007447075859e-07,0
322.0,11,4.0848909815152407e-07,0
322.0,12,5.840650902091901e-07,0
322.0,13,6.092838025091428e-07,0
322.0,14,6.266971588791078e-07,0
322.0,15,4.856141124869149e-07,0
324.0,0,1.2089173687065336e-06,0
324.0,1,2.3393410041807056e-07,0
324.0,2,7.807274389494193e-07,0
324.0,3,1.2466364075421542e-07,0
324.0,4,9.00523106113486e-07,0
324.0,5,6.478397711102402e-07,0
324.0,6,1.527796537914961e-07,0
324.0,7,7.322867367410271e-07,0
324.0,8,6.613220513986104e-07,0
324.0,9,4.464953055071857e-07,0
324.0,10,6.003503721408527e-07,0
324.0,11,4.114141631407e-07,0
324.0,12,5.815734932805853e-07,0
324.0,13,6.066683740333913e-07,0
324.0,14,6.167371828302884e-07,0
324.0,15,4.813331896026971e-07,0
326.0,0,1.1979662912242727e-06,0
326.0,1,2.230514640910966e-07,0
326.0,2,7.820479806285746e-07,0
326.0,3,1.123040111087581e-07,0
326.0,4,8.903800703868866e-07,0
326.0,5,6.473534934860703e-07,0
326.0,6,1.5065044394155887e-07,0
326.0,7,7.242073170966907e-07,0
326.0,8,6.616837714063893e-07,0
326.0,9,4.4552888674978687e-07,0
326.0,10,5.998032648641029e-07,0
326.0,11,4.084959455460894e-07,0
326.0,12,5.799015412552634e-07,0
326.0,13,6.064554151783914e-07,0
326.0,14,6.097492893483298e-07,0
326.0,15,4.791019942279273e-07,0
328.0,0,1.2010925160584565e-06,0
328.0,1,2.1391750378833676e-07,0
328.0,2,7.931208890193003e-07,0
328.0,3,1.063447899805571e-07,0
328.0,4,8.919593354881631e-07,0
328.0,5,6.568582152387712e-07,0
328.0,6,1.5171806736627755e-07,0
328.0,7,7.281243512897444e-07,0
328.0,8,6.758691069425902e-07,0
328.0,9,4.5393247642825713e-07,0
328.0,10,6.106707097052785e-07,0
328.0,11,4.1513817376172004e-07,0
328.0,12,5.918993535304768e-07,0
328.0,13,6.187368372517875e-07,0
328.0,14,6.102160796600179e-07,0
328.0,15,4.883668162041275e-07,0
330.0,0,1.2140350077838942e-06,0
330.0,1,2.1815195070633393e-07,0
330.0,2,8.116604129204287e-07,0
330.0,3,1.1734690629834038e-07,0
330.0,4,9.039160403509299e-07,0
330.0,5,6.743095234756975e-07,0
330.0,6,1.5610481636115963e-07,0
330.0,7,7.370010267582532e-07,0
330.0,8,7.018816708604629e-07,0
330.0,9,4.695571275143922e-07,0
330.0,10,6.22297073738198e-07,0
330.0,11,4.329293879392437e-07,0
330.0,12,6.15888316209765e-07,0
330.0,13,6.404440135555962e-07,0
330.0,14,6.206870365034028e-07,0
330.0,15,5.02966432668453e-07,0
332.0,0,1.2259331419498846e-06,0
332.0,1,2.1898464810207374e-07,0
332.0,2,8.286991720765224e-07,0
332.0,3,1.090498298457022e-07,0
332.0,4,9.158573506833943e-07,0
332.0,5,6.870428472043472e-07,0
332.0,6,1.597978760379251e-07,0
332.0,7,7.487925723833824e-07,0
332.0,8,7.221384630382632e-07,0
332.0,9,4.823494083896506e-07,0
332.0,10,6.384898434571496e-07,0
332.0,11,4.428363508622787e-07,0
332.0,12,6.304919997179134e-07,0
332.0,13,6.583326749078513e-07,0
332.0,14,6.335867842667983e-07,0
332.0,15,5.121177433992347e-07,0
334.0,0,1.23507118423472e-06,0
334.0,1,2.196067265540315e-07,0
334.0,2,8.45181052638948e-07,0
334.0,3,1.0619805280715126e-07,0
334.0,4,9.242490177926707e-07,0
334.0,5,7.009305049819537e-07,0
334.0,6,1.6177639936260728e-07,0
334.0,7,7.594164356227943e-07,0
334.0,8,7.450396007676539e-07,0
334.0,9,4.970244728004651e-07,0
334.0,10,6.574899879994574e-07,0
334.0,11,4.5317302932138034e-07,0
334.0,12,6.495343422618714e-07,0
334.0,13,6.81698782352153e-07,0
334.0,14,6.49913157660314e-07,0
334.0,15,5.211695287077197e-07,0
336.0,0,1.2281240938896685e-06,0
336.0,1,2.2002112081501271e-07,0
336.0,2,8.503013943494963e-07,0
336.0,3,1.0744888485053551e-07,0
336.0,4,9.191920863443891e-07,0
336.0,5,7.019185540955514e-07,0
336.0,6,1.62508727416679e-07,0
336.0,7,7.57423142801863e-07,0
336.0,8,7.599200614747194e-07,0
336.0,9,5.05467256682079e-07,0
336.0,10,6.646114640376045e-07,0
336.0,11,4.618873106860973e-07,0
336.0,12,6.63245946115774e-07,0
336.0,13,6.983873686377831e-07,0
336.0,14,6.58660442629438e-07,0
336.0,15,5.251429433115464e-07,0
338.0,0,1.204603672301107e-06,0
