freqs,channel,p1,chi2
22.0,7,0.00023813648875108416,0
22.0,8,0.0003419707872679996,0
22.0,9,0.00015378702813789594,0
22.0,10,0.00018215293189949872,0
22.0,11,0.00018367701243748272,0
22.0,12,0.00020963137289060527,0
22.0,13,0.0002078495598901014,0
22.0,14,0.00019969546477380116,0
22.0,15,0.00026887930081555565,0
24.0,0,0.0001546424370506023,0
24.0,1,0.0001258554014048255,0
24.0,2,0.0003001482594546372,0
24.0,3,0.00015651562416037128,0
24.0,4,0.0002935729374918116,0
24.0,5,0.0001544546234458158,0
24.0,6,0.0002923174692633091,0
24.0,7,0.00023869203575994997,0
24.0,8,0.00034176901493598345,0
24.0,9,0.00015394230094059754,0
24.0,10,0.00018213261145844805,0
24.0,11,0.00018354841409509143,0
24.0,12,0.00020963137289060527,0
24.0,13,0.0002076782855655375,0
24.0,14,0.00019528026456726993,0
24.0,15,0.00027038565040427145,0
26.000000000000004,0,0.0001548839858308759,0
26.000000000000004,1,0.00012589400580738,0
26.000000000000004,2,0.00030370180342988,0
26.000000000000004,3,0.00015673762913476382,0
26.000000000000004,4,0.0002947874866215829,0
26.000000000000004,5,0.0001547542647184605,0
26.000000000000004,6,0.00029331853240354116,0
26.000000000000004,7,0.00023900914286526466,0
26.000000000000004,8,0.00034300178543746773,0
26.000000000000004,9,0.0001539816575351797,0
26.000000000000004,10,0.00018246475564598103,0
26.000000000000004,11,0.00018386625312616752,0
26.000000000000004,12,0.00020963137289060527,0
26.000000000000004,13,0.00020796966078842364,0
26.000000000000004,14,0.00020236878150405705,0
26.000000000000004,15,0.0002714068016168223,0
28.0,0,0.00015537551028934135,0
28.0,1,0.00012593282290636727,0
28.0,2,0.0003049835679990142,0
28.0,3,0.00015690803094621226,0
28.0,4,0.00029460767696975023,0
28.0,5,0.00015485429056642618,0
28.0,6,0.0002932380201431634,0
28.0,7,0.00023896302805953028,0
28.0,8,0.0003430182587343427,0
28.0,9,0.00015388367262511465,0
28.0,10,0.00018286464783974575,0
28.0,11,0.0001837760990219435,0
28.0,12,0.00020963137289060527,0
28.0,13,0.0002081395349902089,0
28.0,14,0.00020367552473162347,0
28.0,15,0.00026997979841971885,0
30.0,0,0.00015580739702375295,0
30.0,1,0.0001259914512218502,0
30.0,2,0.0003088351659338278,0
30.0,3,0.00015784589206248518,0
30.0,4,0.0002962662148678211,0
30.0,5,0.0001548839858308759,0
30.0,6,0.0002940627857984191,0
30.0,7,0.0002404507416691584,0
30.0,8,0.00034468136299359477,0
30.0,9,0.0001542224599432154,0
30.0,10,0.00018378340841715548,0
30.0,11,0.00018391040928686063,0
30.0,12,0.00020963137289060527,0
30.0,13,0.00020838356709958978,0
30.0,14,0.00020585945891471897,0
30.0,15,0.00027320971415226305,0
32.0,0,0.00015595955956811328,0
32.0,1,0.00012607038336286193,0
32.0,2,0.0003092419266076718,0
32.0,3,0.00015775067288633385,0
32.0,4,0.00029592000527921524,0
32.0,5,0.00015483948660370786,0
32.0,6,0.00029394419053023994,0
32.0,7,0.00024093443600467536,0
32.0,8,0.00034451855810048064,0
32.0,9,0.00015440847980342296,0
32.0,10,0.00018401346372866909,0
32.0,11,0.00018384759854562154,0
32.0,12,0.00020972722628470248,0
32.0,13,0.0002083760952086256,0
32.0,14,0.00020585945891471897,0
32.0,15,0.0002744093556847293,0
34.0,0,0.0001577717459826952,0
34.0,1,0.00012610353156102149,0
34.0,2,0.0003146267163537212,0
34.0,3,0.0001580938704890532,0
34.0,4,0.00029728523760859697,0
34.0,5,0.00015514119136390728,0
34.0,6,0.00029416300002835244,0
34.0,7,0.00024158219818242105,0
34.0,8,0.00034632411536966327,0
34.0,9,0.00015454938587274687,0
34.0,10,0.000185850077994289,0
34.0,11,0.0001839703655113959,0
34.0,12,0.00020970795056106758,0
34.0,13,0.00020868038244159466,0
34.0,14,0.00020792184079771554,0
34.0,15,0.0002739584480806411,0
36.00000000000001,0,0.00016027017228729742,0
36.00000000000001,1,0.0001264367253325933,0
36.00000000000001,2,0.0003174205539868385,0
36.00000000000001,3,0.0001592190718324091,0
36.00000000000001,4,0.00029864024928503866,0
36.00000000000001,5,0.00015546322538819365,0
36.00000000000001,6,0.0002950414884815562,0
36.00000000000001,7,0.00024449877707132374,0
36.00000000000001,8,0.0003478486821775568,0
36.00000000000001,9,0.00015504182213588332,0
36.00000000000001,10,0.0001887255119329356,0
36.00000000000001,11,0.00018403943246340823,0
36.00000000000001,12,0.00020984400037809227,0
36.00000000000001,13,0.00020907069462730202,0
36.00000000000001,14,0.00020878315346272423,0
36.00000000000001,15,0.000275044125357396,0
38.0,0,0.00016027017228729742,0
38.0,1,0.00012652070425057095,0
38.0,2,0.0003174347385019578,0
38.0,3,0.00015994708687480042,0
38.0,4,0.00029933994840180346,0
38.0,5,0.0001552262875783225,0
38.0,6,0.00029534293787321163,0
38.0,7,0.00024635172423951397,0
38.0,8,0.0003490850747131728,0
38.0,9,0.00015543920554600028,0
38.0,10,0.00019025006940430903,0
38.0,11,0.0001839617731885227,0
38.0,12,0.0002100027478169383,0
38.0,13,0.0002092320750374803,0
38.0,14,0.00020858781993624503,0
38.0,15,0.000277797220674081,0
40.0,0,0.0001640622150553015,0
40.0,1,0.00012704554129219645,0
40.0,2,0.00031956991915484627,0
40.0,3,0.00016099226483965877,0
40.0,4,0.00030026556252820563,0
40.0,5,0.0001556827607781783,0
40.0,6,0.00029645544095382385,0
40.0,7,0.00025208079171479915,0
40.0,8,0.0003512223916087169,0
40.0,9,0.00015657057949009794,0
40.0,10,0.0001953545911609486,0
40.0,11,0.00018401346372866909,0
40.0,12,0.000210165087842802,0
40.0,13,0.00021018158646774596,0
40.0,14,0.0002092197544866125,0
40.0,15,0.00027950849718747374,0
42.0,0,0.0001699252745025185,0
42.0,1,0.0001277319110594309,0
42.0,2,0.0003201999369287478,0
42.0,3,0.0001616729704885665,0
42.0,4,0.00030253175686616304,0
42.0,5,0.00015612333664710964,0
42.0,6,0.0002969936594263037,0
42.0,7,0.0002531609924440312,0
42.0,8,0.00035353815551018066,0
42.0,9,0.00015696559397424068,0
42.0,10,0.00020114410757454768,0
42.0,11,0.0001841969983876937,0
42.0,12,0.00021055134277486222,0
42.0,13,0.00021066603417311256,0
42.0,14,0.00020946438711563114,0
42.0,15,0.00027852267883639754,0
44.0,0,0.00017505763106982539,0
44.0,1,0.0001286197297713506,0
44.0,2,0.0003218258366732945,0
44.0,3,0.00016477366773222534,0
44.0,4,0.0003054962437487171,0
44.0,5,0.00015662589636804652,0
44.0,6,0.0002992195010353765,0
44.0,7,0.00026044165360609767,0
44.0,8,0.0003596554412673667,0
44.0,9,0.00016056147343507617,0
44.0,10,0.0002061017434039375,0
44.0,11,0.0001841178372673327,0
44.0,12,0.0002115597648479452,0
44.0,13,0.00021292722262892193,0
44.0,14,0.00020959318866967802,0
44.0,15,0.0002828359792968484,0
46.0,0,0.0001739229780168666,0
46.0,1,0.00012870284178566539,0
46.0,2,0.00032174533676246976,0
46.0,3,0.00016626060995492622,0
46.0,4,0.0003062987579905637,0
46.0,5,0.00015640678405928925,0
46.0,6,0.0002994733898437218,0
46.0,7,0.00026099232056873674,0
46.0,8,0.000360220501431497,0
46.0,9,0.00016210274934924941,0
46.0,10,0.00020538661684983635,0
46.0,11,0.00018398757743435767,0
46.0,12,0.00021266749338244266,0
46.0,13,0.00021317111464673184,0
46.0,14,0.00020959318866967802,0
46.0,15,0.0002841302912354555,0
48.0,0,0.00017916404795602212,0
48.0,1,0.00013045423859640818,0
48.0,2,0.00032269381905022297,0
48.0,3,0.00017201628335907764,0
48.0,4,0.0003114927606631036,0
48.0,5,0.00015740994884637073,0
48.0,6,0.00030341983016365156,0
48.0,7,0.0002636538420919864,0
48.0,8,0.00036600504564143516,0
48.0,9,0.0001658559326822363,0
48.0,10,0.00020838726978739694,0
48.0,11,0.00018433064425540203,0
48.0,12,0.0002144778963739477,0
48.0,13,0.00021954376696379512,0
48.0,14,0.0002096695571115325,0
48.0,15,0.00028672161969553754,0
50.0,0,0.00018055590605854224,0
