dt,5e-10
freqs,channel,p1,chi2
34.0,7,7.295460780947615e-08,0
34.0,8,6.505624379491933e-08,0
34.0,9,3.921220656195283e-08,0
34.0,10,6.384116727626492e-08,0
34.0,11,3.82228552519868e-08,0
34.0,12,5.5626773046818545e-08,0
34.0,13,6.150150760528517e-08,0
34.0,14,5.3821636202611214e-08,0
34.0,15,5.033827671835651e-08,0
36.00000000000001,0,1.1417989624238056e-07,0
36.00000000000001,1,2.7950849718747374e-08,0
36.00000000000001,2,8.286181606720137e-08,0
36.00000000000001,3,7.294568166352333e-08,0
36.00000000000001,4,8.507253501486777e-08,0
36.00000000000001,5,6.376959090179027e-08,0
36.00000000000001,6,1.6770509831248423e-08,0
36.00000000000001,7,7.302722006123531e-08,0
36.00000000000001,8,6.654538301039373e-08,0
36.00000000000001,9,3.9268356927293977e-08,0
36.00000000000001,10,6.453940192367814e-08,0
36.00000000000001,11,3.8684787650665604e-08,0
36.00000000000001,12,5.748275760340368e-08,0
36.00000000000001,13,6.158398840026525e-08,0
36.00000000000001,14,5.40776214811658e-08,0
36.00000000000001,15,5.034223173678234e-08,0
38.0,0,1.1428912492764703e-07,0
38.0,1,2.7950849718747374e-08,0
38.0,2,8.23350459418981e-08,0
38.0,3,7.288177971999097e-08,0
38.0,4,8.514080685948837e-08,0
38.0,5,6.355682283572475e-08,0
38.0,6,1.6770509831248423e-08,0
38.0,7,7.322451599448758e-08,0
38.0,8,6.592777665386532e-08,0
38.0,9,3.931558757314083e-08,0
38.0,10,6.462603023495294e-08,0
38.0,11,3.905500330377614e-08,0
38.0,12,5.5348040433481214e-08,0
38.0,13,6.152103548529856e-08,0
38.0,14,5.4137215506205097e-08,0
38.0,15,5.033748638246677e-08,0
40.0,0,1.1532910605811708e-07,0
40.0,1,2.7950849718747374e-08,0
40.0,2,8.301835712975238e-08,0
40.0,3,7.324157842968062e-08,0
40.0,4,8.575163224135814e-08,0
40.0,5,6.537116880840132e-08,0
40.0,6,1.6770509831248423e-08,0
40.0,7,7.333126641100767e-08,0
40.0,8,6.819838188562142e-08,0
40.0,9,3.9381495723130625e-08,0
40.0,10,6.527774204928033e-08,0
40.0,11,3.908620306286164e-08,0
40.0,12,5.8012779293552824e-08,0
40.0,13,6.173664020142609e-08,0
40.0,14,5.453301476100151e-08,0
40.0,15,5.037807913593277e-08,0
42.0,0,1.1564539438924301e-07,0
42.0,1,2.7952416031424242e-08,0
42.0,2,8.343265403829532e-08,0
42.0,3,7.393537266949425e-08,0
42.0,4,8.621650703201661e-08,0
42.0,5,6.655674839594942e-08,0
42.0,6,1.6770509831248423e-08,0
42.0,7,7.322640715109763e-08,0
42.0,8,6.937684639896387e-08,0
42.0,9,3.9466467019737235e-08,0
42.0,10,6.559749030296683e-08,0
42.0,11,3.8894525477240864e-08,0
42.0,12,5.977984148409152e-08,0
42.0,13,6.201160595471955e-08,0
42.0,14,5.473486015169455e-08,0
42.0,15,5.045610285435948e-08,0
44.0,0,1.1686185599632575e-07,0
44.0,1,2.796261849757632e-08,0
44.0,2,8.357453004713913e-08,0
44.0,3,7.413270411891194e-08,0
44.0,4,8.755848000007044e-08,0
44.0,5,6.845072400148693e-08,0
44.0,6,1.6770509831248423e-08,0
44.0,7,7.377786442118079e-08,0
44.0,8,7.03117666968011e-08,0
44.0,9,3.970341172647265e-08,0
44.0,10,6.62393874453609e-08,0
44.0,11,3.9121778545734963e-08,0
44.0,12,5.985520365626813e-08,0
44.0,13,6.219727033240046e-08,0
44.0,14,5.5140000478831937e-08,0
44.0,15,5.0521099944993077e-08,0
46.0,0,1.1715965052049496e-07,0
46.0,1,2.796970358027772e-08,0
46.0,2,8.345415756242975e-08,0
46.0,3,7.418919983040168e-08,0
46.0,4,8.778370092313691e-08,0
46.0,5,6.815249739932871e-08,0
46.0,6,1.6770509831248423e-08,0
46.0,7,7.4473486250618e-08,0
46.0,8,7.014364829174158e-08,0
46.0,9,3.9855497339821834e-08,0
46.0,10,6.622334758809501e-08,0
46.0,11,3.9126488033543424e-08,0
46.0,12,5.94136794021558e-08,0
46.0,13,6.218898398304892e-08,0
46.0,14,5.539921225153973e-08,0
46.0,15,5.055159814163635e-08,0
48.0,0,1.1842531159359207e-07,0
48.0,1,2.7986305342069248e-08,0
48.0,2,8.379720093897728e-08,0
48.0,3,7.670910478528586e-08,0
48.0,4,9.049275871991065e-08,0
48.0,5,6.982037130251564e-08,0
48.0,6,1.6770509831248423e-08,0
48.0,7,7.483530533089333e-08,0
48.0,8,7.123777284178316e-08,0
48.0,9,4.05067811630852e-08,0
48.0,10,6.674489786139348e-08,0
48.0,11,3.912883980803541e-08,0
48.0,12,6.080332084168848e-08,0
48.0,13,6.30662683476314e-08,0
48.0,14,5.6124338240449276e-08,0
48.0,15,5.079652140667331e-08,0
50.0,0,1.1893728481316673e-07,0
50.0,1,2.8017399360934864e-08,0
50.0,2,8.387647285072321e-08,0
50.0,3,7.865520196529665e-08,0
50.0,4,9.151141983231357e-08,0
50.0,5,7.006652430522955e-08,0
50.0,6,1.6775211403951327e-08,0
50.0,7,7.509364378070852e-08,0
50.0,8,7.160119540101545e-08,0
50.0,9,4.137340062764034e-08,0
50.0,10,6.69888698259312e-08,0
50.0,11,3.9121778545734963e-08,0
50.0,12,6.120717718216602e-08,0
50.0,13,6.362795057926231e-08,0
50.0,14,5.658007151996463e-08,0
50.0,15,5.1134247306803515e-08,0
52.00000000000001,0,1.1979064816355064e-07,0
52.00000000000001,1,2.807817202515851e-08,0
52.00000000000001,2,8.393203024548974e-08,0
52.00000000000001,3,7.908087761547154e-08,0
52.00000000000001,4,9.274261335769583e-08,0
52.00000000000001,5,7.045451274176275e-08,0
52.00000000000001,6,1.6770509831248423e-08,0
52.00000000000001,7,7.833703924513036e-08,0
52.00000000000001,8,7.188129975793357e-08,0
52.00000000000001,9,4.253061727474262e-08,0
52.00000000000001,10,6.717575550175395e-08,0
52.00000000000001,11,3.913118960624632e-08,0
52.00000000000001,12,6.102898906743057e-08,0
52.00000000000001,13,6.374639546704884e-08,0
52.00000000000001,14,5.727760108624156e-08,0
52.00000000000001,15,5.145105326073112e-08,0
54.0,0,1.2052794156176612e-07,0
54.0,1,2.8150324886452965e-08,0
54.0,2,8.400310977158203e-08,0
54.0,3,8.076391644759515e-08,0
54.0,4,9.324824883896894e-08,0
54.0,5,7.077947456337918e-08,0
54.0,6,1.6770509831248423e-08,0
54.0,7,7.957575742976017e-08,0
54.0,8,7.213573955230546e-08,0
54.0,9,4.38867463080052e-08,0
54.0,10,6.736871470672444e-08,0
54.0,11,3.913118960624632e-08,0
54.0,12,6.120544724631712e-08,0
54.0,13,6.466626100938127e-08,0
54.0,14,5.817772822578124e-08,0
54.0,15,5.201955179690954e-08,0
56.0,0,1.211898311195225e-07,0
56.0,1,2.817562927942261e-08,0
56.0,2,8.427349568815097e-08,0
56.0,3,8.205674326757649e-08,0
56.0,4,9.396633063452203e-08,0
56.0,5,7.134878255415707e-08,0
56.0,6,1.6779920891759787e-08,0
56.0,7,7.982179920645364e-08,0
56.0,8,7.25097043285179e-08,0
56.0,9,4.642098366591012e-08,0
56.0,10,6.764286543585529e-08,0
56.0,11,3.913118960624632e-08,0
56.0,12,6.147616665668313e-08,0
56.0,13,6.644417524266412e-08,0
56.0,14,5.893675944665698e-08,0
56.0,15,5.389694883697769e-08,0
58.0,0,1.2238785795547628e-07,0
58.0,1,2.8342965955808935e-08,0
58.0,2,8.461909419869606e-08,0
58.0,3,8.253840956905036e-08,0
58.0,4,9.44660924888082e-08,0
58.0,5,7.186285806476597e-08,0
58.0,6,1.6775211403951327e-08,0
58.0,7,8.129892895198117e-08,0
58.0,8,7.268656758195486e-08,0
58.0,9,4.771928586669293e-08,0
58.0,10,6.80968432584443e-08,0
58.0,11,3.913118960624632e-08,0
58.0,12,6.148481405527399e-08,0
58.0,13,6.774490532622881e-08,0
58.0,14,6.005461323873759e-08,0
58.0,15,5.696446938877791e-08,0
60.0,0,1.2276694546827098e-07,0
60.0,1,2.85173685608025e-08,0
60.0,2,8.465574993143726e-08,0
60.0,3,8.258205598720814e-08,0
60.0,4,9.449970665972562e-08,0
60.0,5,7.18682358136296e-08,0
60.0,6,1.6770509831248423e-08,0
60.0,7,8.201066396415848e-08,0
60.0,8,7.267220926874318e-08,0
60.0,9,4.780887433644623e-08,0
60.0,10,6.817917548217817e-08,0
60.0,11,3.913118960624632e-08,0
60.0,12,6.144926859420463e-08,0
60.0,13,6.794073106189237e-08,0
60.0,14,6.043172712006714e-08,0
60.0,15,5.633518595978872e-08,0
62.0,0,1.2407960908185781e-07,0
62.0,1,2.8624617847560867e-08,0
62.0,2,8.560082624289737e-08,0
62.0,3,8.33731002742052e-08,0
62.0,4,9.500647047122807e-08,0
62.0,5,7.243469438282827e-08,0
62.0,6,1.6777565157218656e-08,0
62.0,7,8.268768023133621e-08,0
62.0,8,7.281529821741181e-08,0
62.0,9,4.858745838959824e-08,0
62.0,10,6.883185926223958e-08,0
62.0,11,3.913118960624632e-08,0
62.0,12,6.148716780854132e-08,0
62.0,13,6.960616290401915e-08,0
62.0,14,6.153091596990836e-08,0
62.0,15,5.885408356363083e-08,0
64.0,0,1.254096615682665e-07,0
64.0,1,2.869419507147064e-08,0
64.0,2,8.75662984195722e-08,0
64.0,3,8.36073662639724e-08,0
64.0,4,9.53069514294183e-08,0
64.0,5,7.251876629137935e-08,0
64.0,6,1.6924987757155145e-08,0
64.0,7,8.287661166606239e-08,0
64.0,8,7.294530173803758e-08,0
64.0,9,4.916177822871878e-08,0
64.0,10,6.953506367866241e-08,0
64.0,11,3.913118960624632e-08,0
64.0,12,6.151074446265249e-08,0
64.0,13,7.047279814333355e-08,0
64.0,14,6.191536710425554e-08,0
64.0,15,5.988517430545326e-08,0
66.0,0,1.2694708190620144e-07,0
66.0,1,2.9190558864383806e-08,0
66.0,2,8.90615711492814e-08,0
66.0,3,8.373483608050352e-08,0
66.0,4,9.564282219699647e-08,0
66.0,5,7.266272636807523e-08,0
66.0,6,1.6791729371313266e-08,0
66.0,7,8.390138282471626e-08,0
66.0,8,7.318367769118277e-08,0
66.0,9,4.967295202826078e-08,0
66.0,10,7.064634386678492e-08,0
66.0,11,3.913353940445723e-08,0
66.0,12,6.150128044175558e-08,0
66.0,13,7.104984473072023e-08,0
66.0,14,6.258454838752786e-08,0
66.0,15,6.060376246035615e-08,0
68.0,0,1.2788605576394063e-07,0
68.0,1,2.9529108905452506e-08,0
68.0,2,9.017397852525749e-08,0
68.0,3,8.37880747485184e-08,0
68.0,4,9.598079951157725e-08,0
68.0,5,7.272248488708097e-08,0
68.0,6,1.6779920891759787e-08,0
68.0,7,8.407656325234865e-08,0
68.0,8,7.348777995618874e-08,0
68.0,9,4.9798669865878344e-08,0
68.0,10,7.134333752912676e-08,0
68.0,11,3.914060066675768e-08,0
68.0,12,6.151073915320624e-08,0
68.0,13,7.139197345779121e-08,0
68.0,14,6.287798781416302e-08,0
68.0,15,6.075414804993473e-08,0
70.0,0,1.2981775726149672e-07,0
70.0,1,2.986045681339911e-08,0
70.0,2,9.345895770035529e-08,0
70.0,3,8.396272388521061e-08,0
70.0,4,9.69468116346519e-08,0
70.0,5,7.297634624971593e-08,0
70.0,6,1.7509837730564478e-08,0
70.0,7,8.418950936984968e-08,0
70.0,8,7.452586875400735e-08,0
70.0,9,5.020948417817198e-08,0
70.0,10,7.294478780319045e-08,0
70.0,11,3.913275591892319e-08,0
70.0,12,6.171495510285613e-08,0
70.0,13,7.212258459474665e-08,0
70.0,14,6.329555312613506e-08,0
70.0,15,6.133730247035714e-08,0
72.00000000000001,0,1.3157080486741768e-07,0
72.00000000000001,1,3.116002135312207e-08,0
72.00000000000001,2,9.433079348467834e-08,0
72.00000000000001,3,8.418079756930926e-08,0
72.00000000000001,4,9.913288986920045e-08,0
72.00000000000001,5,7.34455740910235e-08,0
72.00000000000001,6,1.7982284911079596e-08,0
72.00000000000001,7,8.447659251769257e-08,0
72.00000000000001,8,7.619478211000996e-08,0
72.00000000000001,9,5.029740101031541e-08,0
72.00000000000001,10,7.46599847172908e-08,0
72.00000000000001,11,3.914060066675768e-08,0
72.00000000000001,12,6.212171087560776e-08,0
72.00000000000001,13,7.242718148539762e-08,0
72.00000000000001,14,6.385706994990422e-08,0
72.00000000000001,15,6.147296770772351e-08,0
74.0,0,1.3238795486620657e-07,0
74.0,1,3.2334146391282566e-08,0
74.0,2,9.431867905092774e-08,0
74.0,3,8.437710972134096e-08,0
74.0,4,1.007842682988455e-07,0
74.0,5,7.407342370025579e-08,0
74.0,6,1.691014370581236e-08,0
74.0,7,8.540004255268778e-08,0
74.0,8,7.71765798910967e-08,0
74.0,9,5.030211843323391e-08,0
74.0,10,7.558335971596465e-08,0
74.0,11,3.934835465425754e-08,0
74.0,12,6.215680261855903e-08,0
74.0,13,7.245147712220393e-08,0
74.0,14,6.424124856112604e-08,0
74.0,15,6.148715193825372e-08,0
76.0,0,1.3405563694399807e-07,0
76.0,1,3.350356458749685e-08,0
76.0,2,9.49006806514971e-08,0
76.0,3,8.593073913533053e-08,0
76.0,4,1.037263472452374e-07,0
76.0,5,7.666058825668825e-08,0
76.0,6,1.7374289825172946e-08,0
76.0,7,8.721567966075896e-08,0
76.0,8,8.054637363023354e-08,0
76.0,9,5.031152949374527e-08,0
76.0,10,7.68076881490634e-08,0
76.0,11,3.9523305843307886e-08,0
76.0,12,6.397488175917178e-08,0
76.0,13,7.31416128518061e-08,0
76.0,14,6.503320559132025e-08,0
76.0,15,6.150128837019746e-08,0
78.0,0,1.3571621195285473e-07,0
78.0,1,3.364034528059789e-08,0
78.0,2,9.535424013032788e-08,0
78.0,3,8.951119556923575e-08,0
78.0,4,1.049864176780397e-07,0
78.0,5,7.958323993078836e-08,0
78.0,6,2.5602711508485063e-08,0
78.0,7,8.813226383127881e-08,0
78.0,8,8.208712340207022e-08,0
78.0,9,5.032094055425663e-08,0
78.0,10,7.775854415318475e-08,0
78.0,11,3.924625313853619e-08,0
78.0,12,6.913713609443795e-08,0
78.0,13,7.42355103302705e-08,0
78.0,14,6.564082363637078e-08,0
78.0,15,6.152815894057425e-08,0
80.0,0,1.37947447462243e-07,0
80.0,1,3.498865694127323e-08,0
80.0,2,9.584224024771827e-08,0
80.0,3,9.240709846447679e-08,0
80.0,4,1.0582123530713564e-07,0
80.0,5,8.124012695071677e-08,0
80.0,6,2.3492224748506103e-08,0
80.0,7,9.216206151810104e-08,0
80.0,8,8.313211058791007e-08,0
80.0,9,5.034223173678234e-08,0
80.0,10,7.83943562432051e-08,0
80.0,11,4.15897821949371e-08,0
80.0,12,7.074565352541708e-08,0
80.0,13,7.525757691800491e-08,0
80.0,14,6.651989933065017e-08,0
80.0,15,6.164634730715094e-08,0
82.0,0,1.3944933023316871e-07,0
82.0,1,3.5682905428987806e-08,0
82.0,2,9.629853350238265e-08,0
82.0,3,9.29454614231271e-08,0
82.0,4,1.0610307779934348e-07,0
82.0,5,8.173191624254597e-08,0
82.0,6,1.868858168553718e-08,0
82.0,7,9.341852851960191e-08,0
82.0,8,8.341358595346899e-08,0
82.0,9,5.040951879160492e-08,0
82.0,10,7.860797033683472e-08,0
82.0,11,4.6330041548197085e-08,0
82.0,12,7.097218498447963e-08,0
82.0,13,7.612988931569448e-08,0
82.0,14,6.750826929137928e-08,0
82.0,15,6.180436335325507e-08,0
84.0,0,1.4252321127615483e-07,0
84.0,1,3.636769412547272e-08,0
84.0,2,9.991878560875044e-08,0
84.0,3,9.443257904978163e-08,0
84.0,4,1.0711329326840169e-07,0
84.0,5,8.2928478510876e-08,0
84.0,6,2.7396651836392895e-08,0
84.0,7,9.444565427475237e-08,0
84.0,8,8.411811145712534e-08,0
84.0,9,5.061356701949259e-08,0
84.0,10,7.937358456499809e-08,0
84.0,11,4.6407452672896445e-08,0
84.0,12,7.248112002964628e-08,0
84.0,13,7.987106121069392e-08,0
84.0,14,6.968992461053039e-08,0
84.0,15,6.268745486054323e-08,0
86.0,0,1.4478371944583642e-07,0
86.0,1,3.696809354409618e-08,0
86.0,2,1.0406065474053135e-07,0
86.0,3,9.494392719947494e-08,0
86.0,4,1.089959384478313e-07,0
86.0,5,8.35588581443792e-08,0
86.0,6,2.7946148146044473e-08,0
86.0,7,9.50994070107062e-08,0
86.0,8,8.467272853022853e-08,0
86.0,9,5.136701612648118e-08,0
86.0,10,8.04759364385411e-08,0
86.0,11,4.743821059136005e-08,0
86.0,12,7.267928244876478e-08,0
86.0,13,8.159466265619428e-08,0
86.0,14,7.15391792950473e-08,0
86.0,15,6.583050874057217e-08,0
88.0,0,1.4635821691808968e-07,0
88.0,1,3.759134643846109e-08,0
88.0,2,1.0487773378611593e-07,0
88.0,3,9.507884890048327e-08,0
88.0,4,1.1153720030623952e-07,0
