dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
20.0,10,7.437447036870164e-08,0
20.0,11,8.534977080056512e-08,0
20.0,12,8.393724870084438e-08,0
20.0,13,6.493500832845281e-08,0
20.0,14,8.260377381915744e-08,0
20.0,15,7.763669046649499e-08,0
22.0,0,6.60489681954925e-08,0
22.0,1,5.830542974230516e-08,0
22.0,2,1.2707764157288175e-07,0
22.0,3,7.965626639986174e-08,0
22.0,4,1.1229886673127557e-07,0
22.0,5,6.384125161436056e-08,0
22.0,6,1.252940673001266e-07,0
22.0,7,9.744172333536354e-08,0
22.0,8,1.202481236836323e-07,0
22.0,9,6.156733937084161e-08,0
22.0,10,7.513586881215024e-08,0
22.0,11,8.754774623770364e-08,0
22.0,12,8.396375583634582e-08,0
22.0,13,6.529252824167889e-08,0
22.0,14,8.29001037203917e-08,0
22.0,15,7.80016436740715e-08,0
24.0,0,6.514681133502534e-08,0
24.0,1,5.8174196761408416e-08,0
24.0,2,1.26965173860402e-07,0
24.0,3,7.970469145771977e-08,0
24.0,4,1.1231352845160541e-07,0
24.0,5,6.359735333643595e-08,0
24.0,6,1.2515711324529198e-07,0
24.0,7,9.789634300053935e-08,0
24.0,8,1.2013161124016727e-07,0
24.0,9,6.162529282364253e-08,0
24.0,10,7.450499398182338e-08,0
24.0,11,8.57416410682678e-08,0
24.0,12,8.403092964045601e-08,0
24.0,13,6.51229465350392e-08,0
24.0,14,8.264771530973296e-08,0
24.0,15,8.051424979054013e-08,0
26.000000000000004,0,6.723966748050728e-08,0
26.000000000000004,1,5.8372963589457164e-08,0
26.000000000000004,2,1.274847272075203e-07,0
26.000000000000004,3,7.990826548512969e-08,0
26.000000000000004,4,1.1269521586990672e-07,0
26.000000000000004,5,6.401459292876903e-08,0
26.000000000000004,6,1.2640360743395872e-07,0
26.000000000000004,7,9.916998501204573e-08,0
26.000000000000004,8,1.2119241358714331e-07,0
26.000000000000004,9,6.167591920248806e-08,0
26.000000000000004,10,7.629092429502614e-08,0
26.000000000000004,11,8.971617990627097e-08,0
26.000000000000004,12,8.405367404825478e-08,0
26.000000000000004,13,6.555310395576308e-08,0
26.000000000000004,14,8.309973557268688e-08,0
26.000000000000004,15,7.975025714428909e-08,0
28.0,0,6.801546931560114e-08,0
28.0,1,5.840675524646895e-08,0
28.0,2,1.2768932645271523e-07,0
28.0,3,7.995151881560105e-08,0
28.0,4,1.1254924717659939e-07,0
28.0,5,6.437157249498734e-08,0
28.0,6,1.261952472290443e-07,0
28.0,7,9.891895879496047e-08,0
28.0,8,1.2140202401096243e-07,0
28.0,9,6.164487501020315e-08,0
28.0,10,7.6901429761006e-08,0
28.0,11,9.000894257495701e-08,0
28.0,12,8.412592074031768e-08,0
28.0,13,6.562024201211667e-08,0
28.0,14,8.320248316349458e-08,0
28.0,15,7.781255595534818e-08,0
30.0,0,6.902933726631679e-08,0
30.0,1,5.847199001861172e-08,0
30.0,2,1.281512462844554e-07,0
30.0,3,8.036599717041927e-08,0
30.0,4,1.1307080582579909e-07,0
30.0,5,6.444133404633298e-08,0
30.0,6,1.2750951352954199e-07,0
30.0,7,1.017084356260536e-07,0
30.0,8,1.2238833604658612e-07,0
30.0,9,6.183032568459938e-08,0
30.0,10,7.863265725844476e-08,0
30.0,11,9.073829496678332e-08,0
30.0,12,8.433187157910492e-08,0
30.0,13,6.59270455349628e-08,0
30.0,14,8.341766215907251e-08,0
30.0,15,8.071178229738639e-08,0
32.0,0,6.844303651598771e-08,0
32.0,1,5.845428845290547e-08,0
32.0,2,1.2831381313906413e-07,0
32.0,3,8.04726769030177e-08,0
32.0,4,1.1295998575990318e-07,0
32.0,5,6.437972052101668e-08,0
32.0,6,1.2742524364930308e-07,0
32.0,7,1.0163857428869072e-07,0
32.0,8,1.219843787725444e-07,0
32.0,9,6.192761596147495e-08,0
32.0,10,7.906238586522003e-08,0
32.0,11,9.034547946357847e-08,0
32.0,12,8.446319041131132e-08,0
32.0,13,6.597932087033627e-08,0
32.0,14,8.343097642288085e-08,0
32.0,15,8.264298022104486e-08,0
34.0,0,7.018398658141107e-08,0
34.0,1,5.861132065834975e-08,0
34.0,2,1.293939760894955e-07,0
34.0,3,8.066110775189159e-08,0
34.0,4,1.1332298028223406e-07,0
34.0,5,6.494521192217515e-08,0
34.0,6,1.2794976351834355e-07,0
34.0,7,1.0256071097113942e-07,0
34.0,8,1.2327101138459778e-07,0
34.0,9,6.196075953809361e-08,0
34.0,10,8.052277687699457e-08,0
34.0,11,9.115355682453471e-08,0
34.0,12,8.487370923223837e-08,0
34.0,13,6.65558443908663e-08,0
34.0,14,8.365806014229457e-08,0
34.0,15,7.958188633119493e-08,0
36.00000000000001,0,7.089039039474368e-08,0
36.00000000000001,1,5.875322965562275e-08,0
36.00000000000001,2,1.304401071124783e-07,0
36.00000000000001,3,8.111716502842684e-08,0
36.00000000000001,4,1.1359225325698931e-07,0
36.00000000000001,5,6.548615067873569e-08,0
36.00000000000001,6,1.285663442002247e-07,0
36.00000000000001,7,1.0385847850868699e-07,0
36.00000000000001,8,1.2377178034046193e-07,0
36.00000000000001,9,6.231925116975111e-08,0
36.00000000000001,10,8.155115615723713e-08,0
36.00000000000001,11,9.140040110438899e-08,0
36.00000000000001,12,8.56712929714847e-08,0
36.00000000000001,13,6.700396432577931e-08,0
36.00000000000001,14,8.378684686503252e-08,0
36.00000000000001,15,8.013937058046692e-08,0
38.0,0,7.082691045235985e-08,0
38.0,1,5.874714630075461e-08,0
38.0,2,1.3085171425122874e-07,0
38.0,3,8.132444111150551e-08,0
38.0,4,1.138793903977242e-07,0
38.0,5,6.530212921490386e-08,0
38.0,6,1.2856644519496455e-07,0
38.0,7,1.041880150630897e-07,0
38.0,8,1.2404977117036624e-07,0
38.0,9,6.268215946159248e-08,0
38.0,10,8.176262941256584e-08,0
38.0,11,9.136787059234185e-08,0
38.0,12,8.617519889044644e-08,0
38.0,13,6.697483058634644e-08,0
38.0,14,8.379172633786305e-08,0
38.0,15,8.405425631916091e-08,0
40.0,0,7.14200397408197e-08,0
40.0,1,5.895389905069921e-08,0
40.0,2,1.3252429546648753e-07,0
40.0,3,8.182831919766336e-08,0
40.0,4,1.1410675593514553e-07,0
40.0,5,6.606652402379353e-08,0
40.0,6,1.290821059738515e-07,0
40.0,7,1.0487501607913961e-07,0
40.0,8,1.2449686746906723e-07,0
40.0,9,6.340044686682557e-08,0
40.0,10,8.234698406269607e-08,0
40.0,11,9.144691186117508e-08,0
40.0,12,8.726662229430214e-08,0
40.0,13,6.81255377144936e-08,0
40.0,14,8.394075696600542e-08,0
40.0,15,8.482649284572592e-08,0
42.0,0,7.181890207781026e-08,0
42.0,1,5.9213683684990156e-08,0
42.0,2,1.3354054583227709e-07,0
42.0,3,8.214119027093541e-08,0
42.0,4,1.1424849893614922e-07,0
42.0,5,6.722555652455144e-08,0
42.0,6,1.2938787487377967e-07,0
42.0,7,1.0498923040583877e-07,0
42.0,8,1.2535738111295397e-07,0
42.0,9,6.361540002070792e-08,0
42.0,10,8.282394109299118e-08,0
42.0,11,9.15338567456164e-08,0
42.0,12,8.822046160381586e-08,0
42.0,13,6.843513699689066e-08,0
42.0,14,8.409892726394661e-08,0
42.0,15,8.180000295659327e-08,0
44.0,0,7.222423853961652e-08,0
44.0,1,5.948923707172517e-08,0
44.0,2,1.3537788993548344e-07,0
44.0,3,8.275306075498333e-08,0
44.0,4,1.14931416405841e-07,0
44.0,5,6.809843386022087e-08,0
44.0,6,1.299582668291004e-07,0
44.0,7,1.0563980276657345e-07,0
44.0,8,1.262939300282736e-07,0
44.0,9,6.658400600273236e-08,0
44.0,10,8.3376360183233e-08,0
44.0,11,9.15989275068664e-08,0
44.0,12,9.089579307543641e-08,0
44.0,13,6.927964913089029e-08,0
44.0,14,8.428300372069921e-08,0
44.0,15,8.466252627398254e-08,0
46.0,0,7.212314605198202e-08,0
46.0,1,5.9545845697943405e-08,0
46.0,2,1.35360954457825e-07,0
46.0,3,8.295757120958273e-08,0
46.0,4,1.1498428430777088e-07,0
46.0,5,6.800311903526968e-08,0
46.0,6,1.3004780149425738e-07,0
46.0,7,1.0566505809774176e-07,0
46.0,8,1.2617812158748812e-07,0
46.0,9,6.766676404408741e-08,0
46.0,10,8.330987086316413e-08,0
46.0,11,9.159517912606538e-08,0
46.0,12,9.136337638562969e-08,0
46.0,13,6.91646516569788e-08,0
46.0,14,8.436127497015588e-08,0
46.0,15,8.684125457909928e-08,0
48.0,0,7.262498502423421e-08,0
48.0,1,6.001731316536909e-08,0
48.0,2,1.3654608654799917e-07,0
48.0,3,8.393263755085171e-08,0
48.0,4,1.1591207501739194e-07,0
48.0,5,6.958323393069816e-08,0
48.0,6,1.3066790606638273e-07,0
48.0,7,1.059905129972261e-07,0
48.0,8,1.280258528293997e-07,0
48.0,9,6.972894622646403e-08,0
48.0,10,8.367699916782212e-08,0
48.0,11,9.166096980277027e-08,0
48.0,12,9.272619257501647e-08,0
48.0,13,7.041129609149338e-08,0
48.0,14,8.50467540518468e-08,0
48.0,15,8.64669632363987e-08,0
50.0,0,7.278883046114012e-08,0
50.0,1,6.059031614067815e-08,0
50.0,2,1.368139288145e-07,0
50.0,3,8.444860247322576e-08,0
50.0,4,1.1671733858360798e-07,0
50.0,5,7.00639934201659e-08,0
50.0,6,1.3125573408446216e-07,0
50.0,7,1.0604646880696509e-07,0
50.0,8,1.290103784315757e-07,0
50.0,9,7.016600538031897e-08,0
50.0,10,8.373857481758314e-08,0
50.0,11,9.173167938691022e-08,0
50.0,12,9.301065534708397e-08,0
50.0,13,7.079005133084765e-08,0
50.0,14,8.564487103678207e-08,0
50.0,15,8.490695519441277e-08,0
52.00000000000001,0,7.28374640377225e-08,0
52.00000000000001,1,6.101506076839499e-08,0
52.00000000000001,2,1.3722761811068625e-07,0
52.00000000000001,3,8.555650470059357e-08,0
52.00000000000001,4,1.187487615323752e-07,0
52.00000000000001,5,7.015382567858918e-08,0
52.00000000000001,6,1.321235138836351e-07,0
52.00000000000001,7,1.0628176951416975e-07,0
52.00000000000001,8,1.3051220883748772e-07,0
52.00000000000001,9,7.161990480787907e-08,0
52.00000000000001,10,8.383117183332147e-08,0
52.00000000000001,11,9.179114304670677e-08,0
52.00000000000001,12,9.39237789294738e-08,0
52.00000000000001,13,7.111545308187623e-08,0
52.00000000000001,14,8.674652161087632e-08,0
52.00000000000001,15,8.774628024422948e-08,0
54.0,0,7.283469763528764e-08,0
54.0,1,6.155477451939594e-08,0
54.0,2,1.3759946429443151e-07,0
54.0,3,8.647016841561687e-08,0
54.0,4,1.1948629910537337e-07,0
54.0,5,7.055501495370253e-08,0
54.0,6,1.3365989195833016e-07,0
54.0,7,1.0641098780817385e-07,0
54.0,8,1.3051001634529264e-07,0
54.0,9,7.186926864570188e-08,0
54.0,10,8.38472150246164e-08,0
54.0,11,9.189857153681827e-08,0
54.0,12,9.411667071409e-08,0
54.0,13,7.153580921857644e-08,0
54.0,14,8.811194938999591e-08,0
54.0,15,8.832333645745551e-08,0
56.0,0,7.294631033002775e-08,0
56.0,1,6.229716273278583e-08,0
56.0,2,1.3824687214549005e-07,0
56.0,3,8.764824147011936e-08,0
56.0,4,1.2204054136457185e-07,0
56.0,5,7.105926573910169e-08,0
56.0,6,1.3508356802938142e-07,0
56.0,7,1.065510548663957e-07,0
56.0,8,1.322935217841943e-07,0
56.0,9,7.219497617199623e-08,0
56.0,10,8.38525491562421e-08,0
56.0,11,9.24143752999283e-08,0
56.0,12,9.445898582246614e-08,0
56.0,13,7.216886518103858e-08,0
56.0,14,9.06027031986093e-08,0
56.0,15,8.748455016576072e-08,0
58.0,0,7.295437176965207e-08,0
58.0,1,6.354001065420588e-08,0
58.0,2,1.3951747901248686e-07,0
58.0,3,8.932686065556156e-08,0
58.0,4,1.2359700635125423e-07,0
58.0,5,7.150181556151187e-08,0
58.0,6,1.385695186998496e-07,0
58.0,7,1.0724681164913731e-07,0
58.0,8,1.3423962148706506e-07,0
58.0,9,7.251639524097119e-08,0
58.0,10,8.390896125082105e-08,0
58.0,11,9.36872497863048e-08,0
58.0,12,9.483116763697207e-08,0
58.0,13,7.295227790319956e-08,0
58.0,14,9.19382569019315e-08,0
58.0,15,8.814080677215557e-08,0
60.0,0,7.297917577950826e-08,0
60.0,1,6.36873777660922e-08,0
60.0,2,1.397749376016708e-07,0
60.0,3,8.973777048250806e-08,0
60.0,4,1.2385646571573203e-07,0
60.0,5,7.158812524238457e-08,0
60.0,6,1.385805737221876e-07,0
60.0,7,1.0826320022400639e-07,0
60.0,8,1.343843809137805e-07,0
60.0,9,7.258287483380673e-08,0
60.0,10,8.397206688098701e-08,0
60.0,11,9.389876823500915e-08,0
60.0,12,9.488120707684109e-08,0
60.0,13,7.328058505317585e-08,0
60.0,14,9.216530907259581e-08,0
60.0,15,8.914939030375045e-08,0
62.0,0,7.303770948300758e-08,0
62.0,1,6.491395369356415e-08,0
62.0,2,1.4308586724394224e-07,0
62.0,3,9.023616257587861e-08,0
62.0,4,1.2466208077793283e-07,0
62.0,5,7.23307369797976e-08,0
62.0,6,1.3973858985439864e-07,0
62.0,7,1.1061501240735566e-07,0
62.0,8,1.3561969076830442e-07,0
62.0,9,7.266152060728284e-08,0
62.0,10,8.432873812925124e-08,0
62.0,11,9.794819272408354e-08,0
62.0,12,9.510102860912075e-08,0
62.0,13,7.409304412944616e-08,0
62.0,14,9.304439089073528e-08,0
62.0,15,8.927974038443038e-08,0
64.0,0,7.321062271603754e-08,0
64.0,1,6.595867184076973e-08,0
64.0,2,1.446376154411502e-07,0
64.0,3,9.052594771043858e-08,0
64.0,4,1.2497032808134157e-07,0
64.0,5,7.321833170558165e-08,0
64.0,6,1.4028284628690137e-07,0
64.0,7,1.1222973886459821e-07,0
64.0,8,1.370063380517672e-07,0
64.0,9,7.267756725910459e-08,0
64.0,10,8.511533637914975e-08,0
64.0,11,1.0146527546761127e-07,0
64.0,12,9.523003742343163e-08,0
64.0,13,7.458972261044424e-08,0
64.0,14,9.355479493527688e-08,0
64.0,15,8.865489339652319e-08,0
66.0,0,7.361737704566187e-08,0
66.0,1,6.728454309797985e-08,0
66.0,2,1.467605949232362e-07,0
66.0,3,9.122115209121484e-08,0
66.0,4,1.2585689873357756e-07,0
66.0,5,7.383823398538037e-08,0
66.0,6,1.4108191395537738e-07,0
66.0,7,1.1539295244352113e-07,0
66.0,8,1.3911275368215906e-07,0
66.0,9,7.273405338067499e-08,0
66.0,10,8.665562008517934e-08,0
66.0,11,1.0247886804936995e-07,0
66.0,12,9.566981884655301e-08,0
66.0,13,7.540978220415959e-08,0
66.0,14,9.416951835242865e-08,0
66.0,15,9.060733783827272e-08,0
68.0,0,7.400226148150807e-08,0
68.0,1,6.788063503124361e-08,0
68.0,2,1.4771370625120217e-07,0
68.0,3,9.175629783721565e-08,0
68.0,4,1.2634469983296358e-07,0
68.0,5,7.414410940400053e-08,0
68.0,6,1.4187837830698302e-07,0
68.0,7,1.1597765958567458e-07,0
68.0,8,1.3956313167258303e-07,0
68.0,9,7.280284615155717e-08,0
68.0,10,8.93687470969552e-08,0
68.0,11,1.0247120027822277e-07,0
68.0,12,9.649163165053832e-08,0
68.0,13,7.603077444452878e-08,0
68.0,14,9.455220564093459e-08,0
68.0,15,9.47298075407667e-08,0
70.0,0,7.625259386851195e-08,0
70.0,1,6.88933279416362e-08,0
70.0,2,1.4875550383114752e-07,0
70.0,3,9.271380320751246e-08,0
70.0,4,1.2855575880382315e-07,0
70.0,5,7.526966196987929e-08,0
70.0,6,1.4349873297411061e-07,0
70.0,7,1.1669730572811403e-07,0
70.0,8,1.428429806249136e-07,0
70.0,9,7.295730793587439e-08,0
70.0,10,9.243262876786131e-08,0
70.0,11,1.027763316935805e-07,0
70.0,12,9.885821366871066e-08,0
70.0,13,7.715016074514066e-08,0
70.0,14,9.512330128990632e-08,0
70.0,15,9.314767950767566e-08,0
72.00000000000001,0,7.992606132152703e-08,0
72.00000000000001,1,6.939063798847252e-08,0
72.00000000000001,2,1.498376036479584e-07,0
72.00000000000001,3,9.418967905222579e-08,0
72.00000000000001,4,1.3158965828115541e-07,0
72.00000000000001,5,7.622006888175513e-08,0
72.00000000000001,6,1.4728172169127005e-07,0
72.00000000000001,7,1.1720760550407795e-07,0
72.00000000000001,8,1.4481561867794247e-07,0
72.00000000000001,9,7.349608802682852e-08,0
72.00000000000001,10,9.378339820648855e-08,0
72.00000000000001,11,1.0286642245594465e-07,0
72.00000000000001,12,1.0215725517583265e-07,0
72.00000000000001,13,7.850171370549721e-08,0
72.00000000000001,14,9.578947642790881e-08,0
72.00000000000001,15,9.339102094837409e-08,0
74.0,0,8.111175876424063e-08,0
74.0,1,6.951753562250727e-08,0
74.0,2,1.5103173203476068e-07,0
74.0,3,9.538782046874103e-08,0
74.0,4,1.3435851934368303e-07,0
74.0,5,7.634448691558571e-08,0
74.0,6,1.4928142711325523e-07,0
74.0,7,1.1759240616429915e-07,0
74.0,8,1.4597897836893898e-07,0
74.0,9,7.483305332351703e-08,0
74.0,10,9.44509470622151e-08,0
74.0,11,1.0303710358640014e-07,0
74.0,12,1.0400091732003502e-07,0
74.0,13,7.943600605151186e-08,0
74.0,14,9.66665145390168e-08,0
74.0,15,9.808824508587135e-08,0
76.0,0,8.220571530794836e-08,0
76.0,1,6.986604148571904e-08,0
76.0,2,1.5423107125282247e-07,0
76.0,3,9.729976898156074e-08,0
76.0,4,1.3524604702619699e-07,0
76.0,5,7.780291318971872e-08,0
76.0,6,1.506865040162765e-07,0
76.0,7,1.1840422101195922e-07,0
76.0,8,1.4720780851873615e-07,0
76.0,9,7.762063773016086e-08,0
76.0,10,9.479684113255443e-08,0
76.0,11,1.0347878682857754e-07,0
76.0,12,1.0487092853766712e-07,0
76.0,13,8.075007632301031e-08,0
76.0,14,9.850785954931506e-08,0
76.0,15,9.916169172660485e-08,0
78.0,0,8.333679577218288e-08,0
78.0,1,7.041125562699866e-08,0
78.0,2,1.5744661156711766e-07,0
78.0,3,9.893141001833748e-08,0
78.0,4,1.3623785137105572e-07,0
78.0,5,8.023337194668527e-08,0
78.0,6,1.517121303006846e-07,0
78.0,7,1.1966613790588935e-07,0
78.0,8,1.500324284903137e-07,0
78.0,9,8.056321993997037e-08,0
78.0,10,9.50203630547506e-08,0
78.0,11,1.0541044771290284e-07,0
78.0,12,1.0553720837990285e-07,0
78.0,13,8.211674797944093e-08,0
78.0,14,1.020975586587769e-07,0
78.0,15,9.799538795924373e-08,0
80.0,0,8.391627130067864e-08,0
80.0,1,7.141626800384791e-08,0
80.0,2,1.5922806448733577e-07,0
80.0,3,1.0115597402103865e-07,0
80.0,4,1.375834953166108e-07,0
80.0,5,8.158556779656492e-08,0
80.0,6,1.531498235272682e-07,0
80.0,7,1.2474103356437282e-07,0
80.0,8,1.5326894516104328e-07,0
80.0,9,8.31575226680589e-08,0
80.0,10,9.518043018595147e-08,0
80.0,11,1.1238312020248944e-07,0
80.0,12,1.0616908148844635e-07,0
80.0,13,8.357047636091532e-08,0
80.0,14,1.036842500338245e-07,0
80.0,15,9.960537950341983e-08,0
82.0,0,8.395999657853756e-08,0
82.0,1,7.206814328581054e-08,0
82.0,2,1.5995471520463096e-07,0
82.0,3,1.0165100346061801e-07,0
82.0,4,1.3868093596453696e-07,0
82.0,5,8.184570888578374e-08,0
82.0,6,1.5513468942827752e-07,0
82.0,7,1.2660706389065145e-07,0
82.0,8,1.5472791808592294e-07,0
82.0,9,8.343135234346345e-08,0
82.0,10,9.571971547913763e-08,0
82.0,11,1.1308559250240031e-07,0
82.0,12,1.0640229575922144e-07,0
82.0,13,8.43150927686091e-08,0
82.0,14,1.0458536036025968e-07,0
82.0,15,1.0246224909885401e-07,0
84.0,0,8.422611207310733e-08,0
84.0,1,7.435959874317744e-08,0
84.0,2,1.6312979034284128e-07,0
84.0,3,1.027347955112329e-07,0
84.0,4,1.434628491417853e-07,0
84.0,5,8.335175681373678e-08,0
84.0,6,1.5980844436880727e-07,0
84.0,7,1.279752479565312e-07,0
84.0,8,1.5778977533035962e-07,0
84.0,9,8.379664745680463e-08,0
84.0,10,9.867572372683396e-08,0
84.0,11,1.1392712276012161e-07,0
84.0,12,1.0806010786202307e-07,0
84.0,13,8.589710205233568e-08,0
84.0,14,1.0563170118541372e-07,0
84.0,15,1.0263945459769929e-07,0
86.0,0,8.472937823382528e-08,0
86.0,1,7.689835442955482e-08,0
86.0,2,1.670881651430164e-07,0
86.0,3,1.0438837286393035e-07,0
86.0,4,1.4609909147989253e-07,0
86.0,5,8.502871001361913e-08,0
86.0,6,1.6241687915401756e-07,0
86.0,7,1.2858555489362075e-07,0
86.0,8,1.6070523333944142e-07,0
86.0,9,8.395319941800305e-08,0
86.0,10,1.0344597553092021e-07,0
86.0,11,1.1416517425156508e-07,0
86.0,12,1.1110525097835709e-07,0
86.0,13,8.711239064568854e-08,0
86.0,14,1.0687872535311497e-07,0
86.0,15,1.0204601133680858e-07,0
88.0,0,8.581899478918808e-08,0
