dt[s],5e-10
freqs[MHz],channel,p1[2V/sqrt(Hz)],chi2[TBA]
12.0,13,6.123598132043879e-08,0
12.0,14,5.3996669456663924e-08,0
12.0,15,5.031152949374527e-08,0
14.0,0,1.1285155573944252e-07,0
14.0,1,1.168638984271417e-07,0
14.0,2,8.021893869280496e-08,0
14.0,3,7.267220926874318e-08,0
14.0,4,8.403572220051546e-08,0
14.0,5,6.20206692407881e-08,0
14.0,6,2.7950849718747374e-08,0
14.0,7,8.149879339045286e-08,0
14.0,8,6.380779692936901e-08,0
14.0,9,4.950780801274406e-08,0
14.0,10,6.272346619288573e-08,0
14.0,11,2.7950849718747374e-08,0
14.0,12,5.1283732962223444e-08,0
14.0,13,6.122222588983982e-08,0
14.0,14,5.396225272231636e-08,0
14.0,15,5.031152949374527e-08,0
16.0,0,1.1333046968889178e-07,0
16.0,1,1.1687755313162363e-07,0
16.0,2,7.978992565061024e-08,0
16.0,3,7.252688422687793e-08,0
16.0,4,8.408421385661373e-08,0
16.0,5,6.197219476946401e-08,0
16.0,6,2.7950849718747374e-08,0
16.0,7,8.243731625909035e-08,0
16.0,8,6.392237805243964e-08,0
16.0,9,4.961275825077658e-08,0
16.0,10,6.277820956184894e-08,0
16.0,11,2.7950849718747374e-08,0
16.0,12,5.090489948777454e-08,0
16.0,13,6.117356788978517e-08,0
16.0,14,5.3996669456663924e-08,0
16.0,15,5.031152949374527e-08,0
18.000000000000004,0,1.1375468461007185e-07,0
18.000000000000004,1,1.1699657018549765e-07,0
18.000000000000004,2,8.000930731991435e-08,0
18.000000000000004,3,7.25565505802518e-08,0
18.000000000000004,4,8.414676862696578e-08,0
18.000000000000004,5,6.203952004116792e-08,0
18.000000000000004,6,2.7950849718747374e-08,0
18.000000000000004,7,8.261028916874224e-08,0
18.000000000000004,8,6.418240005242539e-08,0
18.000000000000004,9,4.961275825077658e-08,0
18.000000000000004,10,6.28057982141768e-08,0
18.000000000000004,11,2.7950849718747374e-08,0
18.000000000000004,12,5.1034213060617824e-08,0
18.000000000000004,13,6.125649380466529e-08,0
18.000000000000004,14,5.434617388792967e-08,0
18.000000000000004,15,5.031152949374527e-08,0
20.0,0,1.1381866390173304e-07,0
20.0,1,1.1721621571138649e-07,0
20.0,2,8.107155704977178e-08,0
20.0,3,7.27293814613497e-08,0
20.0,4,8.426920778558991e-08,0
20.0,5,6.232859159217962e-08,0
20.0,6,2.7950849718747374e-08,0
20.0,7,8.247650732393456e-08,0
20.0,8,6.464001771798734e-08,0
20.0,9,4.9572803097112556e-08,0
20.0,10,6.284586238461697e-08,0
20.0,11,2.7950849718747374e-08,0
20.0,12,5.2314105616887225e-08,0
20.0,13,6.13635072700215e-08,0
20.0,14,5.5012354219170957e-08,0
20.0,15,5.031152949374527e-08,0
22.0,0,1.1449496218123923e-07,0
22.0,1,1.1746754082177535e-07,0
22.0,2,8.14026199557127e-08,0
22.0,3,7.269115899736605e-08,0
22.0,4,8.43854438611603e-08,0
22.0,5,6.247706764855847e-08,0
22.0,6,2.7950849718747374e-08,0
22.0,7,8.288034568776395e-08,0
22.0,8,6.530838767145278e-08,0
22.0,9,4.969504346256542e-08,0
22.0,10,6.297694692569603e-08,0
22.0,11,2.7950849718747374e-08,0
22.0,12,5.228527970167504e-08,0
22.0,13,6.138639447664518e-08,0
22.0,14,5.575312349214593e-08,0
22.0,15,5.031152949374527e-08,0
24.0,0,1.1446787239958037e-07,0
24.0,1,1.1740417635183905e-07,0
24.0,2,8.10362356909101e-08,0
24.0,3,7.260485782363776e-08,0
24.0,4,8.430973777617702e-08,0
24.0,5,6.233689507041565e-08,0
24.0,6,2.7950849718747374e-08,0
24.0,7,8.299502794156986e-08,0
24.0,8,6.497427032980945e-08,0
24.0,9,4.972965306837357e-08,0
24.0,10,6.291350742728396e-08,0
24.0,11,2.7950849718747374e-08,0
24.0,12,5.159622693423428e-08,0
24.0,13,6.13371241924899e-08,0
24.0,14,5.568030656843536e-08,0
24.0,15,5.031152949374527e-08,0
26.000000000000004,0,1.150917341360186e-07,0
26.000000000000004,1,1.1781202683756091e-07,0
26.000000000000004,2,8.17204843404865e-08,0
26.000000000000004,3,7.270068212074868e-08,0
26.000000000000004,4,8.462323277955515e-08,0
26.000000000000004,5,6.305808078789816e-08,0
26.000000000000004,6,2.7950849718747374e-08,0
26.000000000000004,7,8.322444017379835e-08,0
26.000000000000004,8,6.637665510496222e-08,0
26.000000000000004,9,4.978648590786825e-08,0
26.000000000000004,10,6.303189450674571e-08,0
26.000000000000004,11,2.7950849718747374e-08,0
26.000000000000004,12,5.306447750624501e-08,0
26.000000000000004,13,6.14444146279017e-08,0
26.000000000000004,14,5.6801664877355344e-08,0
26.000000000000004,15,5.031152949374527e-08,0
28.0,0,1.1521866987405831e-07,0
28.0,1,1.1793859197531006e-07,0
28.0,2,8.208549395984273e-08,0
28.0,3,7.280714440531644e-08,0
28.0,4,8.479778264739131e-08,0
28.0,5,6.331366583612685e-08,0
28.0,6,2.7950849718747374e-08,0
28.0,7,8.31138227596094e-08,0
28.0,8,6.689693435996888e-08,0
28.0,9,4.973729173962249e-08,0
28.0,10,6.305549662637994e-08,0
28.0,11,2.7950849718747374e-08,0
28.0,12,5.527398967686186e-08,0
28.0,13,6.147923622882897e-08,0
28.0,14,5.731568359973727e-08,0
28.0,15,5.031152949374527e-08,0
30.0,0,1.1576104131304223e-07,0
30.0,1,1.1823319908697012e-07,0
30.0,2,8.209634532435622e-08,0
30.0,3,7.275850691796057e-08,0
30.0,4,8.494331402331519e-08,0
30.0,5,6.371478401769989e-08,0
30.0,6,2.7950849718747374e-08,0
30.0,7,8.349189303083892e-08,0
30.0,8,6.79820047648543e-08,0
30.0,9,4.9797727109209476e-08,0
30.0,10,6.307170001752125e-08,0
30.0,11,2.7950849718747374e-08,0
30.0,12,5.4487715275252227e-08,0
30.0,13,6.14632995178179e-08,0
30.0,14,5.788380955605412e-08,0
30.0,15,5.03304152030147e-08,0
32.0,0,1.160625759749891e-07,0
32.0,1,1.1828573735521616e-07,0
32.0,2,8.196397822929971e-08,0
32.0,3,7.278826816030891e-08,0
32.0,4,8.493889797122177e-08,0
32.0,5,6.380779692936901e-08,0
32.0,6,2.7950849718747374e-08,0
32.0,7,8.353424766478307e-08,0
32.0,8,6.80137343156186e-08,0
32.0,9,4.9797727109209476e-08,0
32.0,10,6.309257883650288e-08,0
32.0,11,2.7950849718747374e-08,0
32.0,12,5.37201697033486e-08,0
32.0,13,6.147265917525195e-08,0
32.0,14,5.780672941832557e-08,0
32.0,15,5.031152949374527e-08,0
34.0,0,1.1685008007420777e-07,0
34.0,1,1.1902055857848694e-07,0
34.0,2,8.272999481443799e-08,0
34.0,3,7.305427124331598e-08,0
34.0,4,8.573555376887351e-08,0
34.0,5,6.517700934416288e-08,0
34.0,6,2.7950849718747374e-08,0
34.0,7,8.350607855186194e-08,0
34.0,8,6.949329220566029e-08,0
34.0,9,4.9871625079285574e-08,0
34.0,10,6.311456022122955e-08,0
34.0,11,2.7950849718747374e-08,0
34.0,12,5.7858258917807054e-08,0
34.0,13,6.159479541012798e-08,0
34.0,14,5.8956686274617216e-08,0
34.0,15,5.03304152030147e-08,0
36.00000000000001,0,1.1762081149937917e-07,0
36.00000000000001,1,1.2003568894140664e-07,0
36.00000000000001,2,8.296989074407114e-08,0
36.00000000000001,3,7.331198481577641e-08,0
36.00000000000001,4,8.660549716874186e-08,0
36.00000000000001,5,6.615034433436878e-08,0
36.00000000000001,6,2.7950849718747374e-08,0
36.00000000000001,7,8.365640284242635e-08,0
36.00000000000001,8,7.004316894866297e-08,0
36.00000000000001,9,4.9950873368342075e-08,0
36.00000000000001,10,6.319963558384022e-08,0
36.00000000000001,11,2.7950849718747374e-08,0
36.00000000000001,12,5.888312340749446e-08,0
36.00000000000001,13,6.164715187968171e-08,0
36.00000000000001,14,5.946607385116987e-08,0
36.00000000000001,15,5.040725158182317e-08,0
38.0,0,1.1760766043360597e-07,0
38.0,1,1.1967202671050416e-07,0
38.0,2,8.273451516749222e-08,0
38.0,3,7.315429731893808e-08,0
38.0,4,8.648158947632232e-08,0
38.0,5,6.555449288687611e-08,0
38.0,6,2.7950849718747374e-08,0
38.0,7,8.384268994999212e-08,0
38.0,8,6.983455955110383e-08,0
38.0,9,4.9972126318589056e-08,0
38.0,10,6.327225758159204e-08,0
38.0,11,2.7950849718747374e-08,0
38.0,12,5.7110384830737876e-08,0
38.0,13,6.161738269604342e-08,0
38.0,14,5.909992166492834e-08,0
38.0,15,5.036857204419169e-08,0
40.0,0,1.1849327438144378e-07,0
40.0,1,1.2121008710894753e-07,0
40.0,2,8.308149123296634e-08,0
40.0,3,7.380382261768031e-08,0
40.0,4,8.805754424667313e-08,0
40.0,5,6.782036365718703e-08,0
40.0,6,2.7950849718747374e-08,0
40.0,7,8.404187755005893e-08,0
40.0,8,7.071564978843086e-08,0
40.0,9,5.011675005319651e-08,0
40.0,10,6.339732234175476e-08,0
40.0,11,2.7950849718747374e-08,0
40.0,12,5.928729531892048e-08,0
40.0,13,6.173748317490632e-08,0
40.0,14,5.989467796874437e-08,0
40.0,15,5.0476231207859204e-08,0
42.0,0,1.1873823131872193e-07,0
42.0,1,1.2253700811903546e-07,0
42.0,2,8.34115770126211e-08,0
42.0,3,7.466322870076353e-08,0
42.0,4,8.846902146634671e-08,0
42.0,5,6.877506222224353e-08,0
42.0,6,2.7950849718747374e-08,0
42.0,7,8.412605389096017e-08,0
42.0,8,7.12073630370241e-08,0
42.0,9,5.0183167382522544e-08,0
42.0,10,6.32372538113987e-08,0
42.0,11,2.7950849718747374e-08,0
42.0,12,6.047614884769822e-08,0
42.0,13,6.184542428222121e-08,0
42.0,14,6.036025603230708e-08,0
42.0,15,5.075874308924523e-08,0
44.0,0,1.1979615249669087e-07,0
44.0,1,1.24511285200606e-07,0
44.0,2,8.349189303083892e-08,0
44.0,3,7.54672942406179e-08,0
44.0,4,9.097026553810916e-08,0
44.0,5,6.945452524276535e-08,0
44.0,6,2.7950849718747374e-08,0
44.0,7,8.464803142893941e-08,0
44.0,8,7.159458614705652e-08,0
44.0,9,5.0264074740402745e-08,0
44.0,10,6.348288881326458e-08,0
44.0,11,2.7950849718747374e-08,0
44.0,12,6.06716900072578e-08,0
44.0,13,6.190633044398152e-08,0
44.0,14,6.068404135469083e-08,0
44.0,15,5.087054648812022e-08,0
46.0,0,1.199517821828277e-07,0
46.0,1,1.243689136158069e-07,0
46.0,2,8.347987115999216e-08,0
46.0,3,7.54251572812429e-08,0
46.0,4,9.116277139037603e-08,0
46.0,5,6.963754558499345e-08,0
46.0,6,2.7950849718747374e-08,0
46.0,7,8.514984597863123e-08,0
46.0,8,7.163451305163997e-08,0
46.0,9,5.0235213180520024e-08,0
46.0,10,6.358818311015027e-08,0
46.0,11,2.7950849718747374e-08,0
46.0,12,6.036025603230708e-08,0
46.0,13,6.197219476946401e-08,0
46.0,14,6.06468436920728e-08,0
46.0,15,5.076974014487228e-08,0
48.0,0,1.2105609395429897e-07,0
48.0,1,1.2610446470196026e-07,0
48.0,2,8.375583341327067e-08,0
48.0,3,7.848377208155202e-08,0
48.0,4,9.213057574813711e-08,0
48.0,5,7.06984590608134e-08,0
48.0,6,2.7979226215923767e-08,0
48.0,7,8.538592190539154e-08,0
48.0,8,7.210178376427894e-08,0
48.0,9,5.030210256298009e-08,0
48.0,10,6.364193474422478e-08,0
48.0,11,2.7950849718747374e-08,0
48.0,12,6.117356788978517e-08,0
48.0,13,6.229969740779761e-08,0
48.0,14,6.105561292465397e-08,0
48.0,15,5.172676239089704e-08,0
50.0,0,1.2129584811465275e-07,0
50.0,1,1.2650666558374195e-07,0
50.0,2,8.379391100997901e-08,0
50.0,3,7.986417790791316e-08,0
50.0,4,9.258944379413443e-08,0
50.0,5,7.101224614134158e-08,0
50.0,6,2.811887794827048e-08,0
50.0,7,8.55010372272456e-08,0
50.0,8,7.21881823589795e-08,0
50.0,9,5.031783894063438e-08,0
50.0,10,6.404032920854176e-08,0
50.0,11,2.7950849718747374e-08,0
50.0,12,6.138313609858548e-08,0
50.0,13,6.258739261854279e-08,0
50.0,14,6.113831448026722e-08,0
50.0,15,5.319217829128964e-08,0
52.00000000000001,0,1.219255172916552e-07,0
52.00000000000001,1,1.2703179285968636e-07,0
52.00000000000001,2,8.401113553762507e-08,0
52.00000000000001,3,7.976178339565578e-08,0
52.00000000000001,4,9.326039613474733e-08,0
52.00000000000001,5,7.144397891149226e-08,0
52.00000000000001,6,2.8027166031972622e-08,0
52.00000000000001,7,8.751185260131489e-08,0
52.00000000000001,8,7.237273587889945e-08,0
52.00000000000001,9,5.034000234575079e-08,0
52.00000000000001,10,6.430818284657625e-08,0
52.00000000000001,11,2.7950849718747374e-08,0
52.00000000000001,12,6.131717657050204e-08,0
52.00000000000001,13,6.287766781267792e-08,0
52.00000000000001,14,6.126669616109318e-08,0
52.00000000000001,15,5.339123147319994e-08,0
54.0,0,1.227989397560835e-07,0
54.0,1,1.2741455107930014e-07,0
54.0,2,8.415309592741145e-08,0
54.0,3,8.075015117698847e-08,0
54.0,4,9.372305842930605e-08,0
54.0,5,7.166086639621593e-08,0
54.0,6,2.8075930973943143e-08,0
54.0,7,8.838604063501455e-08,0
54.0,8,7.246589368206701e-08,0
54.0,9,5.041700439834432e-08,0
54.0,10,6.482793854122375e-08,0
54.0,11,2.7950849718747374e-08,0
54.0,12,6.137660814529062e-08,0
54.0,13,6.338044030818662e-08,0
54.0,14,6.137621069275286e-08,0
54.0,15,5.4318356505450094e-08,0
56.0,0,1.2410177275123831e-07,0
56.0,1,1.2811117100728937e-07,0
56.0,2,8.524813155454143e-08,0
56.0,3,8.177988614632885e-08,0
56.0,4,9.423534828558395e-08,0
56.0,5,7.196548740480517e-08,0
56.0,6,2.8649620961716056e-08,0
56.0,7,8.802873493774908e-08,0
56.0,8,7.265293282066128e-08,0
56.0,9,5.051977796662068e-08,0
56.0,10,6.638768137408587e-08,0
56.0,11,2.7950849718747374e-08,0
56.0,12,6.149186938124422e-08,0
56.0,13,6.430109474926672e-08,0
56.0,14,6.145996201855159e-08,0
56.0,15,5.735383342678904e-08,0
58.0,0,1.259764560051018e-07,0
58.0,1,1.2880454440136313e-07,0
58.0,2,8.605712321856585e-08,0
58.0,3,8.233231022078991e-08,0
58.0,4,9.466442209829618e-08,0
58.0,5,7.219188388052337e-08,0
58.0,6,2.882091507964223e-08,0
58.0,7,9.059115280444767e-08,0
58.0,8,7.271089556593175e-08,0
58.0,9,5.0916435942882336e-08,0
58.0,10,6.844549540883503e-08,0
58.0,11,2.7950849718747374e-08,0
58.0,12,6.149186938124422e-08,0
58.0,13,6.494954942819552e-08,0
58.0,14,6.156844705170655e-08,0
58.0,15,5.8479549826063154e-08,0
60.0,0,1.2644046220596635e-07,0
60.0,1,1.2902956868177214e-07,0
60.0,2,8.589710205233568e-08,0
60.0,3,8.228633774958818e-08,0
60.0,4,9.467291597918146e-08,0
60.0,5,7.212455860881947e-08,0
60.0,6,2.8420097560740943e-08,0
60.0,7,9.219523932610175e-08,0
60.0,8,7.279992844144747e-08,0
60.0,9,5.1206830148798895e-08,0
60.0,10,6.881922361030229e-08,0
60.0,11,2.7950849718747374e-08,0
60.0,12,6.149186938124422e-08,0
60.0,13,6.52553922447826e-08,0
60.0,14,6.162680451781749e-08,0
60.0,15,5.815580022126469e-08,0
62.0,0,1.2809475128248796e-07,0
62.0,1,1.3029396099662236e-07,0
62.0,2,8.854275366013099e-08,0
62.0,3,8.280159720681721e-08,0
62.0,4,9.519080344893173e-08,0
62.0,5,7.240506840417461e-08,0
62.0,6,2.9410703016159654e-08,0
62.0,7,9.345122108989403e-08,0
62.0,8,7.318790760303739e-08,0
62.0,9,5.216656346611057e-08,0
62.0,10,7.099150457977274e-08,0
62.0,11,2.7950849718747374e-08,0
62.0,12,6.149186938124422e-08,0
62.0,13,6.72671442900185e-08,0
62.0,14,6.193908297674417e-08,0
62.0,15,5.946607385116987e-08,0
64.0,0,1.2898254686002077e-07,0
64.0,1,1.3206384657766282e-07,0
64.0,2,9.109946162634181e-08,0
64.0,3,8.331622288857612e-08,0
64.0,4,9.56762022515535e-08,0
64.0,5,7.253570511895393e-08,0
64.0,6,3.068984602897914e-08,0
64.0,7,9.374344376666073e-08,0
64.0,8,7.367045390155557e-08,0
64.0,9,5.326482682251858e-08,0
64.0,10,7.16112178304397e-08,0
64.0,11,2.7950849718747374e-08,0
64.0,12,6.149815047106865e-08,0
64.0,13,6.927169072895333e-08,0
64.0,14,6.219064062421289e-08,0
64.0,15,6.013525910200795e-08,0
66.0,0,1.3038760828798776e-07,0
66.0,1,1.342758820488624e-07,0
66.0,2,9.221657557840904e-08,0
66.0,3,8.35237156301392e-08,0
66.0,4,9.624409253155345e-08,0
66.0,5,7.273003861298886e-08,0
66.0,6,3.064138038992854e-08,0
66.0,7,9.470764279246837e-08,0
66.0,8,7.462876874905547e-08,0
66.0,9,5.578989603861976e-08,0
66.0,10,7.296336395331345e-08,0
66.0,11,2.7960276649512546e-08,0
66.0,12,6.151075509051365e-08,0
66.0,13,7.054014445298754e-08,0
66.0,14,6.279083003207398e-08,0
66.0,15,6.05965687261906e-08,0
68.0,0,1.3100666784842516e-07,0
68.0,1,1.3580257673694843e-07,0
68.0,2,9.248442921644351e-08,0
68.0,3,8.365640284242635e-08,0
68.0,4,9.6921804915145e-08,0
68.0,5,7.308817472735248e-08,0
68.0,6,3.0703797731247116e-08,0
68.0,7,9.505359337686606e-08,0
68.0,8,7.54672942406179e-08,0
68.0,9,5.6801664877355344e-08,0
68.0,10,7.325839077179618e-08,0
68.0,11,2.7988749175993134e-08,0
68.0,12,6.152024587842061e-08,0
68.0,13,7.11973559218816e-08,0
68.0,14,6.324807321313011e-08,0
68.0,15,6.06963451969414e-08,0
70.0,0,1.324427153441377e-07,0
70.0,1,1.3758322347407315e-07,0
70.0,2,9.384640399445546e-08,0
70.0,3,8.408165448180562e-08,0
70.0,4,9.896314262488294e-08,0
70.0,5,7.373202786956081e-08,0
70.0,6,3.3165108017689404e-08,0
70.0,7,9.542371241059496e-08,0
70.0,8,7.839872482087677e-08,0
70.0,9,5.780672941832557e-08,0
70.0,10,7.380979552120729e-08,0
70.0,11,2.795713080857181e-08,0
70.0,12,6.173406643969706e-08,0
70.0,13,7.217835376451008e-08,0
70.0,14,6.441595827489779e-08,0
70.0,15,6.11665507028075e-08,0
72.00000000000001,0,1.3416407864998738e-07,0
72.00000000000001,1,1.3874313677438924e-07,0
72.00000000000001,2,9.437894463522697e-08,0
72.00000000000001,3,8.476054153458108e-08,0
72.00000000000001,4,1.01891276646371e-07,0
72.00000000000001,5,7.514165327302085e-08,0
72.00000000000001,6,3.411253863438177e-08,0
72.00000000000001,7,9.650271820998554e-08,0
72.00000000000001,8,8.041945565817858e-08,0
72.00000000000001,9,5.89033177816755e-08,0
72.00000000000001,10,7.418543200519437e-08,0
72.00000000000001,11,2.7979226215923767e-08,0
72.00000000000001,12,6.251636267770827e-08,0
72.00000000000001,13,7.267220926874318e-08,0
72.00000000000001,14,6.63109814017179e-08,0
72.00000000000001,15,6.141555306801897e-08,0
74.0,0,1.354273938915127e-07,0
74.0,1,1.3913571204463723e-07,0
74.0,2,9.449799473392638e-08,0
74.0,3,8.503002871494599e-08,0
74.0,4,1.0316271843974227e-07,0
74.0,5,7.58203576054863e-08,0
74.0,6,3.407853600324199e-08,0
74.0,7,9.809941271367188e-08,0
74.0,8,8.100742429996041e-08,0
74.0,9,5.941330734673229e-08,0
74.0,10,7.438451357583761e-08,0
74.0,11,2.987326110211824e-08,0
74.0,12,6.276236255027819e-08,0
74.0,13,7.270210322566162e-08,0
74.0,14,6.804526860760899e-08,0
74.0,15,6.14348268307978e-08,0
76.0,0,1.377884745475832e-07,0
76.0,1,1.4052827212440988e-07,0
76.0,2,9.500278040849646e-08,0
76.0,3,8.783171911620211e-08,0
76.0,4,1.0436693427091909e-07,0
76.0,5,7.87656742556598e-08,0
76.0,6,3.489721473760766e-08,0
76.0,7,9.981947205807654e-08,0
76.0,8,8.23345288697929e-08,0
76.0,9,6.030538433195862e-08,0
76.0,10,7.456095149463584e-08,0
76.0,11,3.1688098164287755e-08,0
76.0,12,6.59640053362438e-08,0
76.0,13,7.301405419336094e-08,0
76.0,14,6.956981128948952e-08,0
76.0,15,6.150132821363636e-08,0
78.0,0,1.3953285572467746e-07,0
78.0,1,1.4246075692917893e-07,0
78.0,2,9.594666682300781e-08,0
78.0,3,9.126057511553417e-08,0
78.0,4,1.0526088696021345e-07,0
78.0,5,8.07803861958511e-08,0
78.0,6,3.617789227747301e-08,0
78.0,7,1.0043795402246572e-07,0
78.0,8,8.3025987063392e-08,0
78.0,9,6.06716900072578e-08,0
78.0,10,7.462325492437652e-08,0
78.0,11,2.9118944930874127e-08,0
78.0,12,7.051612506026748e-08,0
78.0,13,7.346977850236294e-08,0
78.0,14,7.103329152035798e-08,0
78.0,15,6.158759146932212e-08,0
80.0,0,1.4194170639781276e-07,0
80.0,1,1.4633898865017794e-07,0
80.0,2,9.723988285132064e-08,0
80.0,3,9.232165662102257e-08,0
80.0,4,1.0604848914900772e-07,0
80.0,5,8.217672140505245e-08,0
80.0,6,3.6293539888606994e-08,0
80.0,7,1.0402690953871974e-07,0
80.0,8,8.367091908586759e-08,0
80.0,9,6.093285238686928e-08,0
80.0,10,7.518096846301123e-08,0
80.0,11,3.7122821914784836e-08,0
80.0,12,7.160794845780889e-08,0
80.0,13,7.426940068124301e-08,0
80.0,14,7.190746540360596e-08,0
80.0,15,6.187393135581702e-08,0
82.0,0,1.4271375032866306e-07,0
82.0,1,1.4768239846034134e-07,0
82.0,2,9.842364786208092e-08,0
82.0,3,9.279154732101131e-08,0
82.0,4,1.06438639009617e-07,0
82.0,5,8.256785171575311e-08,0
82.0,6,3.6357226183277434e-08,0
82.0,7,1.0536279739821525e-07,0
82.0,8,8.38731770896139e-08,0
82.0,9,6.102262153925065e-08,0
82.0,10,7.60082784287227e-08,0
82.0,11,3.892631426799372e-08,0
82.0,12,7.178955085657218e-08,0
82.0,13,7.480427408449879e-08,0
82.0,14,7.220893551649873e-08,0
82.0,15,6.209677583038128e-08,0
84.0,0,1.4541548001982214e-07,0
84.0,1,1.4973847485285554e-07,0
84.0,2,1.0304972326887212e-07,0
84.0,3,9.408652169105907e-08,0
84.0,4,1.0816026954632304e-07,0
84.0,5,8.332868612822122e-08,0
84.0,6,3.746065777174392e-08,0
84.0,7,1.0642597818106775e-07,0
84.0,8,8.49843482693405e-08,0
84.0,9,6.13345844121352e-08,0
84.0,10,7.963868245092336e-08,0
84.0,11,3.8840791167609986e-08,0
84.0,12,7.259589295551793e-08,0
84.0,13,7.696466118983651e-08,0
84.0,14,7.27850749326906e-08,0
84.0,15,6.52291178267846e-08,0
86.0,0,1.485198996889653e-07,0
86.0,1,1.516604192028616e-07,0
86.0,2,1.0463156097739298e-07,0
86.0,3,9.478983817662152e-08,0
86.0,4,1.1119421368881168e-07,0
86.0,5,8.372113467293517e-08,0
86.0,6,3.824853119407535e-08,0
86.0,7,1.0765070120248987e-07,0
86.0,8,8.638111013324371e-08,0
86.0,9,6.182789052540402e-08,0
86.0,10,8.234981530039548e-08,0
86.0,11,3.890601638609529e-08,0
86.0,12,7.268163619950835e-08,0
86.0,13,8.008902629270373e-08,0
86.0,14,7.336963930011308e-08,0
86.0,15,6.911482839544806e-08,0
88.0,0,1.5077113321972268e-07,0
