dt,5e-10
freqs,channel,p1,chi2
24.0,4,1.2103660091691277e-07,0
24.0,5,6.49818649814856e-08,0
24.0,6,1.2276013196473844e-07,0
24.0,7,9.984468089405708e-08,0
24.0,8,1.222011149703635e-07,0
24.0,9,6.154949999922101e-08,0
24.0,10,7.413573015530419e-08,0
24.0,11,7.269128834704949e-08,0
24.0,12,8.38525491562421e-08,0
24.0,13,7.793594593110581e-08,0
24.0,14,8.3716203547858e-08,0
24.0,15,2.0338703412365112e-07,0
26.000000000000004,0,6.351054186093152e-08,0
26.000000000000004,1,6.110781190419273e-08,0
26.000000000000004,2,1.2845744683240982e-07,0
26.000000000000004,3,7.267220926874318e-08,0
26.000000000000004,4,1.2233871915359427e-07,0
26.000000000000004,5,6.592310165372856e-08,0
26.000000000000004,6,1.2532800357760916e-07,0
26.000000000000004,7,1.025180318497785e-07,0
26.000000000000004,8,1.2389214137834774e-07,0
26.000000000000004,9,6.158858512421566e-08,0
26.000000000000004,10,7.472627171319064e-08,0
26.000000000000004,11,7.271049810397433e-08,0
26.000000000000004,12,8.38525491562421e-08,0
26.000000000000004,13,7.936661031249254e-08,0
26.000000000000004,14,8.381426032101096e-08,0
26.000000000000004,15,2.03787104313049e-07,0
28.0,0,6.43443876059657e-08,0
28.0,1,6.129473492478957e-08,0
28.0,2,1.2833602913416347e-07,0
28.0,3,7.265938777804648e-08,0
28.0,4,1.23351513100893e-07,0
28.0,5,6.61736367091344e-08,0
28.0,6,1.2526420520163532e-07,0
28.0,7,1.0074839912075846e-07,0
28.0,8,1.2358354240452164e-07,0
28.0,9,6.160833125507233e-08,0
28.0,10,7.56718126531941e-08,0
28.0,11,7.268491420043351e-08,0
28.0,12,8.387801690086056e-08,0
28.0,13,7.922136234091829e-08,0
28.0,14,8.381426032101096e-08,0
28.0,15,2.039376812812308e-07,0
30.0,0,6.58023618679908e-08,0
30.0,1,6.130483767308902e-08,0
30.0,2,1.2853561987100676e-07,0
30.0,3,7.267220926874318e-08,0
30.0,4,1.2420341220476106e-07,0
30.0,5,6.643701971609952e-08,0
30.0,6,1.268269805988162e-07,0
30.0,7,1.0443339903883547e-07,0
30.0,8,1.2520745277326171e-07,0
30.0,9,6.168870635109456e-08,0
30.0,10,7.768532941184754e-08,0
30.0,11,7.272983988671996e-08,0
30.0,12,8.394926489921356e-08,0
30.0,13,8.011512125099247e-08,0
30.0,14,8.38525491562421e-08,0
30.0,15,2.0451841257620027e-07,0
32.0,0,6.529318494299386e-08,0
32.0,1,6.117781489002234e-08,0
32.0,2,1.2853561987100676e-07,0
32.0,3,7.265313019043685e-08,0
32.0,4,1.2376211685592191e-07,0
32.0,5,6.643701971609952e-08,0
32.0,6,1.2679407881383337e-07,0
32.0,7,1.0462649947122379e-07,0
32.0,8,1.251821202010416e-07,0
32.0,9,6.172974895331866e-08,0
32.0,10,7.863015355089721e-08,0
32.0,11,7.272983988671996e-08,0
32.0,12,8.411116911805259e-08,0
32.0,13,8.007191399197223e-08,0
32.0,14,8.38525491562421e-08,0
32.0,15,2.0487972843841823e-07,0
34.0,0,6.926506189426812e-08,0
34.0,1,6.147803232692801e-08,0
34.0,2,1.2853561987100676e-07,0
34.0,3,7.271049810397433e-08,0
34.0,4,1.2560413092362102e-07,0
34.0,5,6.781634130913028e-08,0
34.0,6,1.2782663663149504e-07,0
34.0,7,1.0465770338167496e-07,0
34.0,8,1.2584699653855526e-07,0
34.0,9,6.182781709420992e-08,0
34.0,10,8.119768583847481e-08,0
34.0,11,7.276237330009397e-08,0
34.0,12,8.436452016594194e-08,0
34.0,13,8.048597840944876e-08,0
34.0,14,8.38525491562421e-08,0
34.0,15,2.0585555634965172e-07,0
36.00000000000001,0,7.05824261122013e-08,0
36.00000000000001,1,6.163733848758714e-08,0
36.00000000000001,2,1.286124616024017e-07,0
36.00000000000001,3,7.271049810397433e-08,0
36.00000000000001,4,1.2630039461428236e-07,0
36.00000000000001,5,6.865120983551986e-08,0
36.00000000000001,6,1.283326064065077e-07,0
36.00000000000001,7,1.0553046008314849e-07,0
36.00000000000001,8,1.2627541243495006e-07,0
36.00000000000001,9,6.192188245384033e-08,0
36.00000000000001,10,8.250807790394795e-08,0
36.00000000000001,11,7.280855487712728e-08,0
36.00000000000001,12,8.522640448140089e-08,0
36.00000000000001,13,8.10720981370997e-08,0
36.00000000000001,14,8.38525491562421e-08,0
36.00000000000001,15,2.069960070599805e-07,0
38.0,0,7.075776750718512e-08,0
38.0,1,6.159577588577488e-08,0
38.0,2,1.2869037058006602e-07,0
38.0,3,7.269128834704949e-08,0
38.0,4,1.265363701286096e-07,0
38.0,5,6.81172559812436e-08,0
38.0,6,1.282093324055586e-07,0
38.0,7,1.0595460896942954e-07,0
38.0,8,1.2676453002879242e-07,0
38.0,9,6.219867247758035e-08,0
38.0,10,8.265135561460999e-08,0
38.0,11,7.282857765877813e-08,0
38.0,12,8.54080747058072e-08,0
38.0,13,8.084245764806932e-08,0
38.0,14,8.38525491562421e-08,0
38.0,15,2.083269999037304e-07,0
40.0,0,7.152668264092566e-08,0
40.0,1,6.172046369121168e-08,0
40.0,2,1.2887445547740725e-07,0
40.0,3,7.272983988671996e-08,0
40.0,4,1.271028113526196e-07,0
40.0,5,6.892425442009295e-08,0
40.0,6,1.2847719296326646e-07,0
40.0,7,1.0615559831326322e-07,0
40.0,8,1.2734407131861303e-07,0
40.0,9,6.242356437186913e-08,0
40.0,10,8.324079470956766e-08,0
40.0,11,7.299394566838343e-08,0
40.0,12,8.652122324999186e-08,0
40.0,13,8.119492737970549e-08,0
40.0,14,8.38525491562421e-08,0
40.0,15,2.1027639249949945e-07,0
42.0,0,7.208377032729586e-08,0
42.0,1,6.194849217367921e-08,0
42.0,2,1.290260548046294e-07,0
42.0,3,7.277549185430898e-08,0
42.0,4,1.2730198801678927e-07,0
42.0,5,7.015295505067186e-08,0
42.0,6,1.2854820677546205e-07,0
42.0,7,1.0593372043405254e-07,0
42.0,8,1.2724940851050633e-07,0
42.0,9,6.25109888347964e-08,0
42.0,10,8.361466958416767e-08,0
42.0,11,7.319932206740937e-08,0
42.0,12,8.90277283181412e-08,0
42.0,13,8.165918386581264e-08,0
42.0,14,8.386525408793246e-08,0
42.0,15,2.0981771188873025e-07,0
44.0,0,7.245492351121226e-08,0
44.0,1,6.203827696973101e-08,0
44.0,2,1.2961079506677212e-07,0
44.0,3,7.280855487712728e-08,0
44.0,4,1.2788894717162828e-07,0
44.0,5,7.05824261122013e-08,0
44.0,6,1.2865101449856547e-07,0
44.0,7,1.0619414985293371e-07,0
44.0,8,1.280602174141096e-07,0
44.0,9,6.432995566037856e-08,0
44.0,10,8.38334700779358e-08,0
44.0,11,7.370909562927735e-08,0
44.0,12,9.256663759796924e-08,0
44.0,13,8.257146854413286e-08,0
44.0,14,8.38525491562421e-08,0
44.0,15,2.1409161486700118e-07,0
46.0,0,7.239270077155568e-08,0
46.0,1,6.197705394239982e-08,0
46.0,2,1.3025590674241032e-07,0
46.0,3,7.288949502627407e-08,0
46.0,4,1.279376292004453e-07,0
46.0,5,7.032271755325427e-08,0
46.0,6,1.288134874181129e-07,0
46.0,7,1.0625151776647118e-07,0
46.0,8,1.2813911771061295e-07,0
46.0,9,6.518706646270574e-08,0
46.0,10,8.379491853826532e-08,0
46.0,11,7.404606459390194e-08,0
46.0,12,9.301421656405376e-08,0
46.0,13,8.265465559686723e-08,0
46.0,14,8.38525491562421e-08,0
46.0,15,2.148052535832245e-07,0
48.0,0,7.2633920433512e-08,0
48.0,1,6.21271159657612e-08,0
48.0,2,1.321653586700993e-07,0
48.0,3,7.288949502627407e-08,0
48.0,4,1.287513744187379e-07,0
48.0,5,7.15814444016701e-08,0
48.0,6,1.2889564510587817e-07,0
48.0,7,1.0621322893124e-07,0
48.0,8,1.289829455313903e-07,0
48.0,9,6.923210468797427e-08,0
48.0,10,8.38525491562421e-08,0
48.0,11,7.568680353160282e-08,0
48.0,12,9.449055912382508e-08,0
48.0,13,8.343178367660504e-08,0
48.0,14,8.391017977421891e-08,0
48.0,15,2.1529321167978745e-07,0
50.0,0,7.260810181525981e-08,0
50.0,1,6.233842253199479e-08,0
50.0,2,1.3438768544773735e-07,0
50.0,3,7.293777553685478e-08,0
50.0,4,1.2926881933460456e-07,0
50.0,5,7.205264383417143e-08,0
50.0,6,1.2919347414080966e-07,0
50.0,7,1.0621322893124e-07,0
50.0,8,1.3016353049119037e-07,0
50.0,9,7.025827224757863e-08,0
50.0,10,8.38525491562421e-08,0
50.0,11,7.969858888183539e-08,0
50.0,12,9.473937176745827e-08,0
50.0,13,8.339873462206319e-08,0
50.0,14,8.398225147512262e-08,0
50.0,15,2.160645049687297e-07,0
52.00000000000001,0,7.267220926874318e-08,0
52.00000000000001,1,6.263739600906173e-08,0
52.00000000000001,2,1.3744292832853274e-07,0
52.00000000000001,3,7.342763763952013e-08,0
52.00000000000001,4,1.305925811859252e-07,0
52.00000000000001,5,7.222006317035166e-08,0
52.00000000000001,6,1.29664673573311e-07,0
52.00000000000001,7,1.0632969080506813e-07,0
52.00000000000001,8,1.3136899367811265e-07,0
52.00000000000001,9,7.210691118454378e-08,0
52.00000000000001,10,8.38525491562421e-08,0
52.00000000000001,11,8.114216372896965e-08,0
52.00000000000001,12,9.499460020850991e-08,0
52.00000000000001,13,8.410379274921963e-08,0
52.00000000000001,14,8.41320576534296e-08,0
52.00000000000001,15,2.1859492124868634e-07,0
54.0,0,7.267220926874318e-08,0
54.0,1,6.292524628989792e-08,0
54.0,2,1.3840977734144268e-07,0
54.0,3,7.390158274184989e-08,0
54.0,4,1.312842941335104e-07,0
54.0,5,7.245492351121226e-08,0
54.0,6,1.312842941335104e-07,0
54.0,7,1.0651377570240934e-07,0
54.0,8,1.3235105056012268e-07,0
54.0,9,7.224219619614706e-08,0
54.0,10,8.38525491562421e-08,0
54.0,11,8.186894046652456e-08,0
54.0,12,9.493617330076961e-08,0
54.0,13,8.455935225257825e-08,0
54.0,14,8.491626570424303e-08,0
54.0,15,2.1988001778747935e-07,0
56.0,0,7.267220926874318e-08,0
56.0,1,6.323879748866593e-08,0
56.0,2,1.3921191867382086e-07,0
56.0,3,7.464420173356276e-08,0
56.0,4,1.328792412032385e-07,0
56.0,5,7.271067374083319e-08,0
56.0,6,1.3296456850011403e-07,0
56.0,7,1.0656345644578819e-07,0
56.0,8,1.3516149486401738e-07,0
56.0,9,7.252920492134493e-08,0
56.0,10,8.38525491562421e-08,0
56.0,11,8.355903187995934e-08,0
56.0,12,9.503288904374107e-08,0
56.0,13,8.521655062251699e-08,0
56.0,14,8.656293458351458e-08,0
56.0,15,2.2174340776872914e-07,0
58.0,0,7.267220926874318e-08,0
58.0,1,6.420225480851668e-08,0
58.0,2,1.397350383877446e-07,0
58.0,3,7.729017574401447e-08,0
58.0,4,1.3513628211846554e-07,0
58.0,5,7.276892501171461e-08,0
58.0,6,1.3770018614928938e-07,0
58.0,7,1.0783143602022013e-07,0
58.0,8,1.3674415708556408e-07,0
58.0,9,7.265313019043685e-08,0
58.0,10,8.387162823454844e-08,0
58.0,11,8.377544336391454e-08,0
58.0,12,9.503288904374107e-08,0
58.0,13,8.618487171555482e-08,0
58.0,14,9.128493419509085e-08,0
58.0,15,2.2538548818662656e-07,0
60.0,0,7.267220926874318e-08,0
60.0,1,6.478553707783175e-08,0
60.0,2,1.396575328507654e-07,0
60.0,3,7.935983588856616e-08,0
60.0,4,1.351992953062373e-07,0
60.0,5,7.280855487712728e-08,0
60.0,6,1.37664465437195e-07,0
60.0,7,1.0975366989561468e-07,0
60.0,8,1.3734164893380288e-07,0
60.0,9,7.267220926874318e-08,0
60.0,10,8.387162823454844e-08,0
60.0,11,8.3716203547858e-08,0
60.0,12,9.503288904374107e-08,0
60.0,13,8.688055787577308e-08,0
60.0,14,9.197300654821503e-08,0
60.0,15,2.2647355156728637e-07,0
62.0,0,7.267220926874318e-08,0
62.0,1,6.586236588272108e-08,0
62.0,2,1.3999382730561185e-07,0
62.0,3,8.165357235372454e-08,0
62.0,4,1.3730338590903882e-07,0
62.0,5,7.328396371541763e-08,0
62.0,6,1.3945370182256754e-07,0
62.0,7,1.1409990112215145e-07,0
62.0,8,1.384371928478273e-07,0
62.0,9,7.267220926874318e-08,0
62.0,10,8.404938612609245e-08,0
62.0,11,8.381426032101096e-08,0
62.0,12,9.503288904374107e-08,0
62.0,13,8.855539053749168e-08,0
62.0,14,9.439764245922408e-08,0
62.0,15,2.2784761632799585e-07,0
64.0,0,7.267220926874318e-08,0
64.0,1,6.820007331374359e-08,0
64.0,2,1.4031187153076922e-07,0
64.0,3,8.235862442989527e-08,0
64.0,4,1.3816670788463578e-07,0
64.0,5,7.381773589656068e-08,0
64.0,6,1.3952797981029939e-07,0
64.0,7,1.1448282515837285e-07,0
64.0,8,1.3880456721333152e-07,0
64.0,9,7.267220926874318e-08,0
64.0,10,8.418849686920782e-08,0
64.0,11,8.38525491562421e-08,0
64.0,12,9.505835678835952e-08,0
64.0,13,8.991268913951037e-08,0
64.0,14,9.471115264410081e-08,0
64.0,15,2.2969387168872842e-07,0
66.0,0,7.272983988671996e-08,0
66.0,1,7.008571272760536e-08,0
66.0,2,1.4118762550239056e-07,0
66.0,3,8.314574605990598e-08,0
66.0,4,1.3950119563332023e-07,0
66.0,5,7.49457233606987e-08,0
66.0,6,1.3987152488626308e-07,0
66.0,7,1.1711406032155149e-07,0
66.0,8,1.404162424028651e-07,0
66.0,9,7.267220926874318e-08,0
66.0,10,8.543927861625834e-08,0
66.0,11,8.387162823454844e-08,0
66.0,12,9.527076861581552e-08,0
66.0,13,9.133880013354405e-08,0
66.0,14,9.503288904374107e-08,0
66.0,15,2.3578094562747782e-07,0
68.0,0,7.284874095117736e-08,0
68.0,1,7.054636999435956e-08,0
68.0,2,1.4469939892859214e-07,0
68.0,3,8.341936255543495e-08,0
68.0,4,1.3999314474517916e-07,0
68.0,5,7.555374016758311e-08,0
68.0,6,1.402322185145779e-07,0
68.0,7,1.1723720042870401e-07,0
68.0,8,1.410442878115252e-07,0
68.0,9,7.274931506107075e-08,0
68.0,10,8.859891986319923e-08,0
68.0,11,8.392965494856969e-08,0
68.0,12,9.601675895384096e-08,0
68.0,13,9.189048582092331e-08,0
68.0,14,9.503288904374107e-08,0
68.0,15,2.366959761548558e-07,0
70.0,0,7.341948134348604e-08,0
70.0,1,7.180981390552011e-08,0
70.0,2,1.4889235921385984e-07,0
70.0,3,8.378724343260019e-08,0
70.0,4,1.4175724108172528e-07,0
70.0,5,7.748400111905917e-08,0
70.0,6,1.4152307848638594e-07,0
70.0,7,1.1736810107412051e-07,0
70.0,8,1.4403532810762094e-07,0
70.0,9,7.291008884081762e-08,0
70.0,10,9.337227973692137e-08,0
70.0,11,8.406300261294798e-08,0
70.0,12,9.885212728775311e-08,0
70.0,13,9.326195734400365e-08,0
70.0,14,9.503288904374107e-08,0
70.0,15,2.3847875929844454e-07,0
72.00000000000001,0,7.601415869163688e-08,0
72.00000000000001,1,7.243106468293437e-08,0
72.00000000000001,2,1.504339762474672e-07,0
72.00000000000001,3,8.3910578602025e-08,0
72.00000000000001,4,1.4447884383651867e-07,0
72.00000000000001,5,7.904075730592611e-08,0
72.00000000000001,6,1.4556802533523633e-07,0
72.00000000000001,7,1.1741264789704526e-07,0
72.00000000000001,8,1.4708049615976877e-07,0
72.00000000000001,9,7.308025087047671e-08,0
72.00000000000001,10,9.471115264410081e-08,0
72.00000000000001,11,8.468234000726743e-08,0
72.00000000000001,12,1.0440020084137533e-07,0
72.00000000000001,13,9.415732025737065e-08,0
72.00000000000001,14,9.505196812204736e-08,0
72.00000000000001,15,2.4209735987161186e-07,0
74.0,0,7.983154972301882e-08,0
74.0,1,7.244860247099319e-08,0
74.0,2,1.5085585369329568e-07,0
74.0,3,8.396901103007023e-08,0
74.0,4,1.4585261580509993e-07,0
74.0,5,7.910617844928501e-08,0
74.0,6,1.4778268415124942e-07,0
74.0,7,1.1773664784055752e-07,0
74.0,8,1.4865043302034891e-07,0
74.0,9,7.373592581674408e-08,0
74.0,10,9.495578325141349e-08,0
74.0,11,8.594233231278398e-08,0
74.0,12,1.056247899897927e-07,0
74.0,13,9.513331125829944e-08,0
74.0,14,9.516923465212519e-08,0
74.0,15,2.472379706940108e-07,0
76.0,0,8.207271926383758e-08,0
76.0,1,7.276094212499316e-08,0
76.0,2,1.511534207566139e-07,0
76.0,3,8.411116911805259e-08,0
76.0,4,1.4809560165116408e-07,0
76.0,5,8.031210819186745e-08,0
76.0,6,1.5029934189671882e-07,0
76.0,7,1.1885708970529998e-07,0
76.0,8,1.4979251075079237e-07,0
76.0,9,7.59181143973719e-08,0
76.0,10,9.503288904374107e-08,0
76.0,11,8.929264742364932e-08,0
76.0,12,1.0599594317370912e-07,0
76.0,13,9.617959057066403e-08,0
76.0,14,9.559818712794046e-08,0
76.0,15,2.4852298378497664e-07,0
78.0,0,8.34151764467067e-08,0
78.0,1,7.315767139543721e-08,0
78.0,2,1.521545426954795e-07,0
78.0,3,8.442554157547643e-08,0
78.0,4,1.4953277216506622e-07,0
78.0,5,8.211709341251093e-08,0
78.0,6,1.508814752276135e-07,0
78.0,7,1.2036334660135587e-07,0
78.0,8,1.5105717992737068e-07,0
78.0,9,8.024396930449338e-08,0
78.0,10,9.503288904374107e-08,0
78.0,11,9.390571581257631e-08,0
78.0,12,1.0621322893124e-07,0
78.0,13,9.728995296469156e-08,0
78.0,14,9.871063242778678e-08,0
78.0,15,2.5103763166000546e-07,0
80.0,0,8.38334700779358e-08,0
80.0,1,7.368027270122258e-08,0
80.0,2,1.572368819846986e-07,0
80.0,3,8.583615784595968e-08,0
80.0,4,1.5169001685201277e-07,0
80.0,5,8.321245336115629e-08,0
80.0,6,1.5132081840462214e-07,0
80.0,7,1.273445352331312e-07,0
80.0,8,1.5411520241474846e-07,0
80.0,9,8.344450755450857e-08,0
80.0,10,9.510999483606864e-08,0
80.0,11,9.489654343535694e-08,0
80.0,12,1.0621322893124e-07,0
80.0,13,1.0012835368273396e-07,0
80.0,14,1.04563266877358e-07,0
80.0,15,2.5775216010909736e-07,0
82.0,0,8.38525491562421e-08,0
82.0,1,7.430473677443992e-08,0
82.0,2,1.6043293033256234e-07,0
82.0,3,8.900427439852104e-08,0
82.0,4,1.534967497054543e-07,0
82.0,5,8.351629833255793e-08,0
82.0,6,1.5317065645873559e-07,0
82.0,7,1.2825217230659765e-07,0
82.0,8,1.5690247261037377e-07,0
82.0,9,8.373608728241401e-08,0
82.0,10,9.53334358149104e-08,0
82.0,11,9.489558662407001e-08,0
82.0,12,1.0625151776647118e-07,0
82.0,13,1.0179224485807865e-07,0
82.0,14,1.058486526305607e-07,0
82.0,15,2.596323373874756e-07,0
84.0,0,8.38525491562421e-08,0
84.0,1,7.555374016758311e-08,0
84.0,2,1.619410714087617e-07,0
84.0,3,9.320890610136963e-08,0
84.0,4,1.572590604091219e-07,0
84.0,5,8.48894355167763e-08,0
84.0,6,1.585744874043601e-07,0
84.0,7,1.285739087062379e-07,0
84.0,8,1.603303741174609e-07,0
84.0,9,8.38525491562421e-08,0
84.0,10,9.777131688780752e-08,0
84.0,11,9.510999483606864e-08,0
84.0,12,1.0774810218169147e-07,0
84.0,13,1.0376603007174453e-07,0
84.0,14,1.0621322893124e-07,0
84.0,15,2.641806118578381e-07,0
86.0,0,8.387162823454844e-08,0
86.0,1,7.961757192612887e-08,0
86.0,2,1.6276494812963584e-07,0
86.0,3,9.433953463211321e-08,0
86.0,4,1.6008712162443347e-07,0
86.0,5,8.691243165176814e-08,0
86.0,6,1.6159150421669827e-07,0
86.0,7,1.287911944637688e-07,0
86.0,8,1.6196177302781013e-07,0
86.0,9,8.389083799147328e-08,0
86.0,10,1.0440020084137533e-07,0
86.0,11,9.529150900555154e-08,0
86.0,12,1.1264719811178187e-07,0
86.0,13,1.0540412538674996e-07,0
86.0,14,1.0621322893124e-07,0
86.0,15,2.697615342086285e-07,0
88.0,0,8.430469525463362e-08,0
88.0,1,8.161648117874233e-08,0
88.0,2,1.6575796046690855e-07,0
